library,scenario,sample_seed,candidate_id,candidate_signature,profile_distance,rank,is_truth
scale_small,in_domain,550102001,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.131967289814011,2,0
scale_small,in_domain,550102002,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.195589737077985,3,0
scale_small,in_domain,550102002,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0416595340838893,1,1
scale_small,in_domain,550102002,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.127432418531899,2,0
scale_small,in_domain,550102003,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.212913234315896,3,0
scale_small,in_domain,550102003,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0942423088475609,1,1
scale_small,in_domain,550102003,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.142639696535331,2,0
scale_small,in_domain,550102004,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.221016517223449,3,0
scale_small,in_domain,550102004,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0990460211092339,1,1
scale_small,in_domain,550102004,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.150066774268723,2,0
scale_small,in_domain,550102005,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.208136531746936,3,0
scale_small,in_domain,550102005,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0799955550016683,1,1
scale_small,in_domain,550102005,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.140115256263064,2,0
scale_small,in_domain,550102006,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.226016938205564,3,0
scale_small,in_domain,550102006,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.116245872015156,1,1
scale_small,in_domain,550102006,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.158276981768484,2,0
scale_small,in_domain,550102007,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.190826330307221,3,0
scale_small,in_domain,550102007,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0293450470241534,1,1
scale_small,in_domain,550102007,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.119342167916067,2,0
scale_small,in_domain,550102008,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.196032792858529,3,0
scale_small,in_domain,550102008,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0555909743075531,1,1
scale_small,in_domain,550102008,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.12860769179737,2,0
scale_small,in_domain,550102009,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.208701955880444,3,0
scale_small,in_domain,550102009,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0867171552291358,1,1
scale_small,in_domain,550102009,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.144258800760538,2,0
scale_small,in_domain,550102010,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.211370313271695,3,0
scale_small,in_domain,550102010,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0854858750052544,1,1
scale_small,in_domain,550102010,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.140835258264459,2,0
scale_small,in_domain,550102011,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.195941730045641,3,0
scale_small,in_domain,550102011,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0448408702987698,1,1
scale_small,in_domain,550102011,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.129925792030463,2,0
scale_small,in_domain,550102012,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.225839253935269,3,0
scale_small,in_domain,550102012,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.118681081488463,1,1
scale_small,in_domain,550102012,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.162342282671812,2,0
scale_small,in_domain,550102013,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.192838823845052,3,0
scale_small,in_domain,550102013,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0408593864763202,1,1
scale_small,in_domain,550102013,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.123892587042843,2,0
scale_small,in_domain,550102014,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.205843136937857,3,0
scale_small,in_domain,550102014,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0728876292004322,1,1
scale_small,in_domain,550102014,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.13952536737529,2,0
scale_small,in_domain,550102015,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.206372397802216,3,0
scale_small,in_domain,550102015,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0750540838495736,1,1
scale_small,in_domain,550102015,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.140015463430098,2,0
scale_small,in_domain,550102016,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.22707820754961,3,0
scale_small,in_domain,550102016,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.116462786204188,1,1
scale_small,in_domain,550102016,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.157088562519738,2,0
scale_small,in_domain,550102017,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.208637930713435,3,0
scale_small,in_domain,550102017,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0872430354135444,1,1
scale_small,in_domain,550102017,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.140024684171757,2,0
scale_small,in_domain,550102018,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.209352707042952,3,0
scale_small,in_domain,550102018,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0788677697595308,1,1
scale_small,in_domain,550102018,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.140997527532179,2,0
scale_small,in_domain,550102019,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.221187174196929,3,0
scale_small,in_domain,550102019,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.110231089475428,1,1
scale_small,in_domain,550102019,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.15466461895594,2,0
scale_small,in_domain,550102020,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.221307957591918,3,0
scale_small,in_domain,550102020,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.105184843939286,1,1
scale_small,in_domain,550102020,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.155835222459192,2,0
scale_small,in_domain,550102021,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.199093924988742,3,0
scale_small,in_domain,550102021,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0655826641622725,1,1
scale_small,in_domain,550102021,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.13496892905997,2,0
scale_small,in_domain,550102022,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.209476128557839,3,0
scale_small,in_domain,550102022,G002,"M=20,20,20,20,|T=0,0,0,0,|B=2,15,1,50;",0.0988046387623245,1,1
scale_small,in_domain,550102022,G003,"M=20,20,20,20,|T=0,0,0,0,|B=1,15,1,50;",0.144825546947707,2,0
scale_small,in_domain,550102023,G001,"M=20,20,20,20,|T=0,0,0,0,|B=none",0.190841893474236,3,0
