measurement_kind,condition,snr_db,method,feature,sample_count,trials,strict_accuracy,equivalence_class_accuracy,unique_strict_accuracy,ambiguity_rate,false_unique_rate,accuracy_std,ci_low,ci_high,mean_margin,mean_intra,mean_inter,intra_inter_ratio,nmse,amplitude_rmse_db,raw_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction,runtime_s,edge_precision,edge_recall,edge_f1
bidirectional_endpoint_fixed,noise_only,10,nominal_nearest,amp_phase_joint_weighted,20,5,0.85,0.85,0.85,0,0,0.223606797749979,0.654,1,0.0230618829294728,0.0726256202188631,0.0950129230442938,0.764376233167839,0.0998386280725819,3.07238230226252,395.2263476225,18.3664871977363,0.999707194645845,0.00593365,0.971428571428571,0.971428571428571,0.971428571428571
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,amplitude,20,5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.000185242410128492,0.0109605668726147,0.0108003222343135,1.01483702382435,0.996624807091885,6.32422987327431,1243.18398219914,57.4826666677026,0.999749023982153,0.0062278,0.95,0.904761904761905,0.926829268292683
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,amplitude_raw_db,20,5,0.5,0.5,0.5,0,0,0,0.5,0.5,0.0629214170474517,6.32457285519649,5.77013438056155,1.09608761912075,0.996624807091885,6.32422987327431,1243.18398219914,57.4826666677026,0.999749023982153,0.00615215,0.95,0.904761904761905,0.926829268292683
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,amplitude_db_standardized,20,5,0.6,0.6,0.6,0,0,0.136930639376292,0.479975002603624,0.720024997396376,0.0198526425104847,1.13475492513399,1.15013087212649,0.986631132712691,0.996624807091885,6.32422987327431,1243.18398219914,57.4826666677026,0.999749023982153,0.0061492,0.97,0.923809523809524,0.946341463414634
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,phase_weighted,20,5,0.7,0.7,0.7,0,0,0.111803398874989,0.602,0.798,0.0158658333268627,0.32105597556351,0.336329066294288,0.954588846872323,0.996624807091885,6.32422987327431,1243.18398219914,57.4826666677026,0.999749023982153,0.00615955,0.942857142857143,0.942857142857143,0.942857142857143
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,complex,20,5,1,1,1,0,0,0,1,1,0.000722279377040628,0.0180588960097671,0.0187811753868078,0.961542376226997,0.996624807091885,6.32422987327431,1243.18398219914,57.4826666677026,0.999749023982153,0.0061465,1,1,1
bidirectional_endpoint_fixed,noise_only,0,nominal_nearest,amp_phase_joint_weighted,20,5,0.7,0.7,0.7,0,0,0.111803398874989,0.602,0.798,0.0112329846373008,0.227156174380059,0.237970226045922,0.954557123193317,0.996624807091885,6.32422987327431,1243.18398219914,57.4826666677026,0.999749023982153,0.00609585,0.942857142857143,0.942857142857143,0.942857142857143
bidirectional_endpoint_fixed,length,20,nominal_nearest,amplitude,20,5,0.95,0.95,0.95,0,0,0.111803398874989,0.852,1,0.00127928350703984,0.00362979375621875,0.00490883937462602,0.739440319636714,0.00995690525231481,1.11604698714959,77.7600617086125,6.02796296453403,0.999776910206358,0.00569625,0.990476190476191,0.990476190476191,0.990476190476191
bidirectional_endpoint_fixed,length,20,nominal_nearest,amplitude_raw_db,20,5,0.9,0.9,0.9,0,0,0.136930639376292,0.779975002603624,1,0.971336988566348,2.10746372225675,3.07626075324508,0.68507317529362,0.00995690525231481,1.11604698714959,77.7600617086125,6.02796296453403,0.999776910206358,0.00556425,0.980952380952381,0.980952380952381,0.980952380952381
bidirectional_endpoint_fixed,length,20,nominal_nearest,amplitude_db_standardized,20,5,0.85,0.85,0.85,0,0,0.136930639376292,0.729975002603624,0.970024997396376,0.104733618880004,0.459038555109634,0.562035026003846,0.816743679434835,0.00995690525231481,1.11604698714959,77.7600617086125,6.02796296453403,0.999776910206358,0.00552565,0.971428571428571,0.971428571428571,0.971428571428571
