frequency_hz,branch_kG1_HV_mag_dB,branch_kG1_HV_phase_deg,branch_kG1_Hport_mag_dB,branch_kG1_Hport_phase_deg,baseline_kG1_HV_mag_dB,baseline_kG1_HV_phase_deg,baseline_kG1_Hport_mag_dB,baseline_kG1_Hport_phase_deg,branch_kG5_HV_mag_dB,branch_kG5_HV_phase_deg,branch_kG5_Hport_mag_dB,branch_kG5_Hport_phase_deg,baseline_kG5_HV_mag_dB,baseline_kG5_HV_phase_deg,baseline_kG5_Hport_mag_dB,baseline_kG5_Hport_phase_deg
2711284.8070346848,-19.876213396203045,-117.69674837280846,-13.85561348292342,-117.69674837280846,-9.5923581227594461,-133.43711570183399,-3.5717582094798228,-133.43711570183399,-20.469260321639901,-123.52338627012207,-14.448660408360276,-123.52338627012207,-11.024626508701999,-140.83957319942263,-5.0040265954223759,-140.83957319942263
2724963.3610161212,-19.803826187083196,-118.07951326922912,-13.783226273803573,-118.07951326922912,-9.4672652316048769,-134.56587094405418,-3.4466653183252527,-134.56587094405418,-20.407588261076409,-123.97706281559196,-14.386988347796786,-123.97706281559196,-10.940442086637173,-141.95669288659283,-4.9198421733575479,-141.95669288659283
2738641.9149975572,-19.730224012444751,-118.46809096466721,-13.709624099165127,-118.46809096466721,-9.3421733736006374,-135.72787124510475,-3.3215734603210127,-135.72787124510475,-20.344964368737042,-124.43692806071988,-14.32436445545742,-124.43692806071988,-10.857153195823175,-143.09674010225692,-4.8365532825435507,-143.09674010225692
2752320.4689789936,-19.655404497254427,-118.86264897637008,-13.634804583974802,-118.86264897637008,-9.2172928169935844,-136.9240594937103,-3.196692903713962,-136.9240594937103,-20.281394050033494,-124.90312664199249,-14.260794136753873,-124.90312664199249,-10.77491732508982,-144.25990084640628,-4.7543174118101961,-144.25990084640628
2765999.02296043,-19.579365489884175,-119.26336004577573,-13.55876557660455,-119.26336004577573,-9.0928520846674878,-138.15534229067669,-3.0722521713878654,-138.15534229067669,-20.216883144323646,-125.37580635512182,-14.196283231044024,-125.37580635512182,-10.69389857615854,-145.44631035288819,-4.6732986628789153,-145.44631035288819
2779677.5769418664,-19.502105091152131,-119.67040231827235,-13.481505177872508,-119.67040231827235,-8.9690986669067154,-139.42257793257392,-2.9484987536270912,-139.42257793257392,-20.15143795482085,-125.85511819465479,-14.130838041541224,-125.85511819465479,-10.614267377618386,-146.65604761306801,-4.5936674643387638,-146.65604761306801
2793356.1309233024,-19.423621685552078,-120.08395952676949,-13.403021772272457,-120.08395952676949,-8.846299600209095,-140.72656296819574,-2.8256996869294717,-140.72656296819574,-20.085065279983482,-126.34121638904169,-14.064465366703857,-126.34121638904169,-10.536200104385838,-147.88912978937398,-4.5156001911062136,-147.88912978937398
2807034.6849047388,-19.343913974829078,-120.50422117883156,-13.323314061549452,-120.50422117883156,-8.724741871908277,-142.0680173096554,-2.7041419586286524,-142.0680173096554,-20.017772446440336,-126.83425843054313,-13.997172533160711,-126.83425843054313,-10.459878594834391,-149.14550658484521,-4.4392786815547671,-149.14550658484521
2820713.2388861747,-19.262981014068913,-120.93138274706338,-13.242381100789286,-120.93138274706338,-8.6047326056691382,-143.4475679191645,-2.584132692389514,-143.4475679191645,-19.949567343507091,-127.33440509929451,-13.928967430227468,-127.33440509929451,-10.385489558627345,-150.42505464663031,-4.3648896453477217,-150.42505464663031
2834391.7928676112,-19.180822250479292,-121.36564586236912,-13.16022233719967,-121.36564586236912,-8.4865989787473595,-144.86573114204916,-2.4659990654677357,-144.86573114204916,-19.880458459347462,-127.84182048078904,-13.859858546067841,-127.84182048078904,-10.313223869490294,-151.72757209323831,-4.2926239562106696,-151.72757209323831
2848070.3468490476,-19.097437565051468,-121.80721850962739,-13.076837651771845,-121.80721850962739,-8.370687818656025,-146.3228938170048,-2.3500879053764017,-146.3228938170048,-19.810454918830743,-128.35667197597334,-13.78985500555112,-128.35667197597334,-10.243275738752189,-153.05277326676435,-4.2226758254725656,-153.05277326676435
2861748.9008304835,-19.012827317302083,-122.2563152252378,-12.992227404022461,-122.2563152252378,-8.257364825036591,-147.81929336604588,-2.2367649117569663,-147.81929336604588,-19.739566523134815,-128.87913030308351,-13.71896660985519,-128.87913030308351,-10.175841767483227,-154.40028382180287,-4.1552418542036023,-154.40028382180287
2875427.4548119199,-18.926992393306165,-122.71315729589584,-12.906392480026538,-122.71315729589584,-8.1470133626361889,-149.35499714837454,-2.1264134493565647,-149.35499714837454,-19.6678037911404,-129.4093694902736,-13.647203877860775,-129.4093694902736,-10.111119877469026,-155.76963627170659,-4.0905199641894017,-155.76963627170659
2889106.0087933559,-18.839934257244064,-123.1779729578396,-12.819334343964439,-123.1779729578396,-8.0400327739422508,-150.9298814527387,-2.0194328606626279,-150.9298814527387,-19.595178002657907,-129.94756685801414,-13.574578089378281,-129.94756685801414,-10.049308124069235,-157.16026611961553,-4.0287082107896106,-157.16026611961553
2902784.5627747923,-18.751655006696581,-123.65099759568827,-12.731055093416956,-123.65099759568827,-7.9368361658187636,-152.54361059882913,-1.9162362525391399,-152.54361059882913,-19.521701243522934,-130.49390299015491,-13.50110133024331,-130.49390299015491,-9.9906033971754056,-158.57150870559079,-3.9700034838957814,-158.57150870559079
2916463.1167562287,-18.66215743193418,-124.13247393985048,-12.641557518654556,-124.13247393985048,-7.8378476339815588,-154.1956167154604,-1.8172477207019344,-154.1956167154604,-19.447386452590159,-131.04856169246284,-13.426786539310534,-131.04856169246284,-9.9352000199458974,-160.00259690155451,-3.9146001066662732,-160.00259690155451
2930141.6707376651,-18.571445079457881,-124.6226522613253,-12.550845166178258,-124.6226522613253,-7.7434989027782049,-155.88508085578334,-1.722898989498582,-155.88508085578334,-19.372247470647494,-131.61172993735647,-13.351647557367869,-131.61172993735647,-9.8832882586610342,-161.45265978196551,-3.8626883453814105,-161.45265978196551
2943820.2247191011,-18.479522320060678,-125.12179056254018,-12.458922406781053,-125.12179056254018,-7.654225375731758,-157.610916190202,-1.6336254624521347,-157.610916190202,-19.296299091263446,-132.18359779346395,-13.275699177983821,-132.18359779346395,-9.8350527607921112,-162.92072238969405,-3.814452847512487,-162.92072238969405
2957498.7787005375,-18.386394421688731,-125.63015476267944,-12.36579450840911,-125.63015476267944,-7.5704616146000614,-159.37175407743328,-1.5498617013204377,-159.37175407743328,-19.219557113569678,-132.76435833853947,-13.198957200290051,-132.76435833853947,-9.7906709420668001,-164.40570670306744,-3.7700710287871759,-164.40570670306744
2971177.3326819735,-18.292067627392093,-126.14801887573452,-12.27146771411247,-126.14801887573452,-7.492636290838063,-161.16593384395958,-1.4720363775584386,-161.16593384395958,-19.142038396968697,-133.35420755417113,-13.121438483689072,-133.35420755417113,-9.7503113467755327,-165.90643389133987,-3.7297114334959098,-165.90643389133987
2984855.8866634099,-18.196549238663028,-126.67566517927159,-12.175949325383403,-126.67566517927159,-7.4211666824115676,-162.99149709280732,-1.4005667691319437,-162.99149709280732,-19.063760917741803,-133.9533442006142,-13.043161004462181,-133.9533442006142,-9.714132008617943,-167.42162792202112,-3.6935320953383188,-167.42162792202112
2998534.4406448463,-18.099847704467855,-127.21338437164133,-12.07924779118823,-127.21338437164133,-7.3564528194847139,-164.84618730601605,-1.3358529062050901,-164.84618730601605,-18.984743827516272,-134.56196966998223,-12.964143914236651,-134.56196966998223,-9.6822788418504828,-168.94992055494049,-3.6616789285708577,-168.94992055494049
3012212.9946262822,-18.001972716283753,-127.7614757150652,-11.981372803004128,-127.7614757150652,-7.2988714126958243,-166.72745539557232,-1.278271499416201,-166.72745539557232,-18.905007513531892,-135.18028781592426,-12.884407600252267,-135.18028781592426,-9.6548840941887022,-170.48985772533493,-3.6342841809090793,-170.48985772533493
3025891.5486077187,-17.902935309455017,-128.32024716170775,-11.882335396175394,-128.32024716170775,-7.2487697252622976,-168.63247169272799,-1.2281698119826736,-168.63247169272799,-18.824573660625457,-135.80850475781745,-12.803973747345834,-135.80850475781745,-9.6320648936824469,-172.03990728263076,-3.6114649804028214,-172.03990728263076
3039570.1025891546,-17.802747971184033,-128.89001545948864,-11.782148057904408,-128.89001545948864,-7.2064595725048637,-170.55814464789964,-1.1858596592252395,-170.55814464789964,-18.743465314828029,-136.44682865740251,-12.722865401548408,-136.44682865740251,-9.6139219214961749,-173.59846801423328,-3.5933220082165516,-173.59846801423328
3053248.656570591,-17.701424755468523,-129.47110623400147,-11.680824842188901,-129.47110623400147,-7.1722116470518316,-172.50114625058856,-1.1516117337722074,-172.50114625058856,-18.661706948442745,-137.09546946569523,-12.64110703516312,-137.09546946569523,-9.6005382411117797,-175.16387984605615,-3.5799383278321564,-175.16387984605615
3066927.2105520274,-17.598981405289482,-130.06385404248212,-11.578381492009857,-130.06385404248212,-7.1462503727764393,-174.45794388430295,-1.1256504594968151,-174.45794388430295,-18.579324526440757,-137.75463863791717,-12.558724613161132,-137.75463863791717,-9.5919783119056063,-176.73443507539102,-3.5713783986259817,-176.73443507539102
3080605.7645334639,-17.495435482340792,-130.66860239530993,-11.474835569061167,-130.66860239530993,-7.1287494838405561,-176.4248380236871,-1.1081495705609321,-176.4248380236871,-18.496345573979387,-138.42454881410669,-12.475745660699765,-138.42454881410669,-9.5882872113769189,-178.30839045873537,-3.5676872980972951,-178.30839045873537
3094284.3185148998,-17.390806504573145,-131.28570374002629,-11.37020659129352,-131.28570374002629,-7.1198285063590383,-178.39800488191619,-1.0992285930794141,-178.39800488191619,-18.412799244809818,-139.10541346300025,-12.392199331530193,-139.10541346300025,-9.5894900856275953,-179.88397994902769,-3.5688901723479702,-179.88397994902769
3107962.8724963358,-17.285116091797562,-131.91551940232242,-11.264516178517937,-131.91551940232242,-7.1195502895338336,-180.37354284942961,-1.0989503762542099,-180.37354284942961,-18.32871639030078,-139.7974464867157,-12.308116477021153,-139.7974464867157,-9.595591842180049,-181.45942785483592,-3.5749919289004257,-181.45942785483592
3121641.4264777722,-17.178388119559337,-132.55841947786982,-11.157788206279715,-132.55841947786982,-7.1279196921648484,-182.34752135270924,-1.1073197788852234,-182.34752135270924,-18.244129628760088,-140.50086178372979,-12.223529715480465,-140.50086178372979,-9.6065770930948027,-183.03296217959266,-3.5859771798151803,-183.03296217959266
3135319.9804592086,-17.070648881447276,-133.21478266826085,-11.050048968167649,-133.21478266826085,-7.1448834818239471,-184.31603062284358,-1.1242835685443227,-184.31603062284358,-18.159073414687978,-141.21587276761957,-12.138473501408356,-141.21587276761957,-9.622410349871835,-184.60282789274541,-3.6018104365922117,-184.60282789274541
3148998.534440645,-16.961927259946268,-133.88499605367613,-10.941327346666643,-133.88499605367613,-7.170331451117578,-186.27523081070154,-1.1497315378379533,-186.27523081070154,-18.073584107542843,-141.94269183904547,-12.052984194263217,-141.94269183904547,-9.6430364650767135,-186.16729988705296,-3.6224365517970885,-186.16729988705296
3162677.0884220814,-16.852254905870588,-134.56945479421938,-10.831654992590964,-134.56945479421938,-7.2040987022721028,-188.22139892357967,-1.1834987889924786,-188.22139892357967,-17.987700039544745,-142.68152980848319,-11.967100126265123,-142.68152980848319,-9.6683813093136628,-187.72469538705468,-3.6477813960340395,-187.72469538705468
3176355.6424035174,-16.741666426328912,-135.2685617511533,-10.721066513049289,-135.2685617511533,-7.2459690017025764,-190.15097218365483,-1.2253690884229529,-190.15097218365483,-17.901461581980914,-143.4325952672859,-11.880861668701289,-143.4325952672859,-9.6983526663476187,-189.27338559240667,-3.677752753067995,-189.27338559240667
3190034.1963849533,-16.630199581068595,-135.98272701854498,-10.609599667788974,-135.98272701854498,-7.2956790638130791,-192.06058660999383,-1.275079150533454,-192.06058660999383,-17.814911209413914,-144.19609390476137,-11.794311296134293,-144.19609390476137,-9.7328413240978016,-190.81180636527506,-3.7122414108181778,-190.81180636527506
3203712.7503663898,-16.517895486923031,-136.71236735509018,-10.497295573643406,-136.71236735509018,-7.3529235907822361,-193.94710988534192,-1.3323236775026124,-193.94710988534192,-17.728093561126045,-144.97222776910732,-11.70749364784642,-144.97222776910732,-9.7717223350804101,-192.33846780197888,-3.7511224218007868,-192.33846780197888
3217391.3043478262,-16.404798829940056,-137.45790550515144,-10.384198916660432,-137.45790550515144,-7.417360874226528,-195.80766786437604,-1.3967609609469043,-195.80766786437604,-17.64105549906262,-145.76119447025286,-11.620455585782995,-145.76119447025286,-9.8148564168019199,-193.8519625639972,-3.7942565035222953,-193.8519625639972
3231069.8583292626,-16.290958084599346,-138.2197693973221,-10.270358171319725,-138.2197693973221,-7.4886187559686324,-197.63966438804869,-1.4680188426890086,-197.63966438804869,-17.553846161465,-146.56318632291931,-11.533246248185378,-146.56318632291931,-9.8620914606683989,-195.35097288058734,-3.8414915473887756,-195.35097288058734
3244748.4123106985,-16.176425739328689,-138.99839120814488,-10.155825826049066,-138.99839120814488,-7.5663007481288354,-199.44079436668116,-1.5457008348492118,-199.44079436668116,-17.46651701130882,-147.37838942854458,-11.445917098029197,-147.37838942854458,-9.9132641171860332,-196.83427617292534,-3.892664203906409,-196.83427617292534
3258426.9662921345,-16.061258527302446,-139.7942062779849,-10.040658614022821,-139.7942062779849,-7.6499921259392281,-201.20905036351112,-1.6293922126596039,-201.20905036351112,-17.37912187858878,-148.20698269511797,-11.358521965309157,-148.20698269511797,-9.9682014255307934,-198.30074928625208,-3.9476015122511705,-198.30074928625208
3272105.5202735709,-15.945517661246472,-140.60765186551811,-9.9249177479668464,-140.60765186551811,-7.7392658279319289,-202.94272313622943,-1.7186659146523053,-202.94272313622943,-17.291716995416138,-149.04913679444968,-11.271117082136515,-149.04913679444968,-10.026722456855575,-199.74937135061234,-4.00612254357595,-199.74937135061234
3285784.0742550073,-15.829269070680844,-141.43916572687456,-9.808669157401221,-141.43916572687456,-7.8336880250016181,-204.64039676791432,-1.8130881117219946,-204.64039676791432,-17.204361022822098,-149.90501305696944,-11.183761109542472,-149.90501305696944,-10.088639942838437,-201.17922532126065,-4.0680400295588139,-201.17922532126065
3299462.6282364437,-15.712583639703846,-142.28918450521809,-9.6919837264242208,-142.28918450521809,-7.9328232497613698,-206.30093913742792,-1.912223336481746,-206.30093913742792,-17.117115068091199,-150.77476230479968,-11.096515154811573,-150.77476230479968,-10.153761863785039,-202.58949827583433,-4.1331619505054178,-202.58949827583433
3313141.1822178802,-15.595537443055553,-143.15814191648656,-9.57493752977593,-143.15814191648656,-8.0362390082636619,-207.92348854432285,-2.0156390949840377,-207.92348854432285,-17.030042691384061,-151.6585236246006,-11.009442778104436,-151.6585236246006,-10.221892973898578,-203.97948056644657,-4.2012930606189549,-203.97948056644657
3326819.7361993161,-15.478211977798487,-144.04646671722284,-9.4576120645188624,-144.04646671722284,-8.1435098255798106,-209.50743731990619,-2.1229099123001864,-209.50743731990619,-16.943209900352482,-152.5564230825324,-10.922609987072857,-152.5564230825324,-10.292836244938917,-205.34856394070164,-4.2722363316592924,-205.34856394070164
3340498.2901807521,-15.360694387515096,-144.95458044094579,-9.3400944742354728,-144.95458044094579,-8.2542207034249593,-211.05241323212428,-2.2336207901453355,-211.05241323212428,-16.856685131402216,-153.46857238463031,-10.836085218122591,-153.46857238463031,-10.366394213234422,-206.69623875634153,-4.3457942999547985,-206.69623875634153
3354176.8441621885,-15.243077675451556,-145.88289489041347,-9.2224777621719305,-145.88289489041347,-8.3679699909842693,-212.55825943645425,-2.347370077704646,-212.55825943645425,-16.770539216224666,-154.39506748693393,-10.749939302945039,-154.39506748693393,-10.442370218730176,-208.02209042006533,-4.4217703054505497,-208.02209042006533
3367855.3981436249,-15.125460902537199,-146.83180937448589,-9.1048609892575758,-146.83180937448589,-8.4843716888124732,-214.02501364735369,-2.463771775532849,-214.02501364735369,-16.684845332198755,-155.33598716086507,-10.664245418919133,-155.33598716086507,-10.520569528323955,-209.32579518250145,-4.499969615044332,-209.32579518250145
3381533.9521250613,-15.007949365685391,-147.80170768017911,-8.987349452405768,-147.80170768017911,-8.6030572200172202,-215.45288711376099,-2.5824573067375955,-215.45288711376099,-16.599678935263768,-156.29139152058133,-10.579079021984146,-156.29139152058133,-10.600800339051485,-210.60711541891695,-4.5802004257718609,-210.60711541891695
3395212.5061064973,-14.890654751243781,-148.79295477299206,-8.8700548379641564,-148.79295477299206,-8.723676713085478,-216.84224388526727,-2.7030767998058547,-216.84224388526727,-16.515117673883768,-157.26132052036291,-10.494517760604143,-157.26132052036291,-10.682874659659207,-211.8658945196959,-4.6622747463795822,-211.8658945196959
3408891.0600879337,-14.773695257920274,-149.80589322176382,-8.7530953446406503,-149.80589322176382,-8.8458998470797283,-218.19358075906368,-2.825299933800105,-218.19358075906368,-16.431241282770099,-158.24579243148114,-10.410641369490477,-158.24579243148114,-10.766609071697017,-213.10205150657032,-4.7460091584173929,-213.10205150657032
3422569.6140693696,-14.657195682981996,-150.84083934825259,-8.636595769702371,-150.84083934825259,-8.9694163130565983,-219.50750820624569,-2.9488163997769741,-219.50750820624569,-16.348131455101488,-159.2448023094488,-10.327531541821864,-159.2448023094488,-10.851825373449495,-214.31557548072061,-4.8312254601698701,-214.31557548072061
3436248.168050806,-14.541287465024389,-151.89807910639215,-8.520687551744766,-151.89807910639215,-9.0939359460431604,-220.78473249273137,-3.073336032763538,-220.78473249273137,-16.265871692085803,-160.25832046403619,-10.245271778806179,-160.25832046403619,-10.938351111798834,-215.50651999779308,-4.9177511985192108,-215.50651999779308
3449926.7220322425,-14.426108676160682,-152.97786370182794,-8.405508762881059,-152.97786370182794,-9.2191885803427915,-222.02603913682015,-3.1985886670631669,-222.02603913682015,-16.184547128846411,-161.28629094592785,-10.163947215566784,-161.28629094592785,-11.026020008488926,-216.67499745316536,-5.0054200952093009,-216.67499745316536
3463605.2760136789,-14.311803956113156,-154.080404968897,-8.2912040428335327,-154.080404968897,-9.3449236778900602,-223.23227778314515,-3.3243237646104355,-223.23227778314515,-16.10424433579087,-162.32863006536292,-10.083644422511245,-162.32863006536292,-11.114672288263529,-217.8211735489005,-5.0940723749839059,-217.8211735489005
3477283.8299951148,-14.198524380427246,-155.20587052971064,-8.177924467147621,-155.20587052971064,-9.4709097753250031,-224.4043485214963,-3.4503098620453798,-224.4043485214963,-16.025051094833902,-163.3852249595102,-10.004451181554279,-163.3852249595102,-11.204154917018583,-218.94526190216263,-5.1835550037389595,-218.94526190216263
3490962.3839765508,-14.086427254911683,-156.35437876838836,-8.0658273416320601,-156.35437876838836,-9.596933790821625,-225.54318963815308,-3.5763338775420008,-225.54318963815308,-15.947056150099572,-164.45593222663697,-9.9264562368199467,-164.45593222663697,-11.294321758478505,-220.04751884371998,-5.2737218451988817,-220.04751884371998
3504640.9379579872,-13.975675828468253,-157.52599366271969,-7.9550759151886297,-157.52599366271969,-9.7228002268189417,-226.649766756069,-3.7022003135393184,-226.649766756069,-15.870348933020932,-165.54057664629789,-9.8497490197413082,-165.54057664629789,-11.385033658024394,-221.12823844477401,-5.3644337447447699,-221.12823844477401
3518319.4919394236,-13.866438916751944,-158.72071952545934,-7.84583900347232,-158.72071952545934,-9.8483302999145721,-227.72506329731303,-3.8277303866349488,-227.72506329731303,-15.795019262088349,-166.63895000573746,-9.7744193488087276,-166.63895000573746,-11.476158462209929,-222.18774780086014,-5.4555585489303038,-222.18774780086014
3531998.04592086,-13.758890429635031,-159.93849571792228,-7.7382905163554074,-159.93849571792228,-9.973361024480969,-228.77007218540837,-3.9527611112013457,-228.77007218540837,-15.721157017866643,-167.75081005343404,-9.700557104587018,-167.75081005343404,-11.567570982241811,-223.2264025930842,-5.5469710689621854,-223.2264025930842
3545676.599902296,-13.653208796273152,-161.17919140927418,-7.6326088829935284,-161.17919140927418,-10.097744272173879,-229.78578869536781,-4.0771443588942544,-229.78578869536781,-15.648851794304843,-168.87587960114541,-9.6282518810252196,-168.87587960114541,-11.65915290931364,-224.24458293949854,-5.6385529960340151,-224.24458293949854
3559355.1538837324,-13.549576282720883,-162.44260046559094,-7.5289763694412599,-162.44260046559094,-10.221345825502341,-230.77320435417855,-4.2007459122227173,-230.77320435417855,-15.578192527793622,-170.01384579591155,-9.5575926145139984,-170.01384579591155,-11.750792689200667,-225.2426895430074,-5.7301927759210427,-225.2426895430074
3573033.7078651683,-13.448178198544316,-163.72843656298778,-7.4275782852646905,-163.72843656298778,-10.344044440056388,-231.73330179319095,-4.3234445267767647,-231.73330179319095,-15.509267105879241,-171.16435958317004,-9.4886671925996176,-171.16435958317004,-11.842385362978092,-226.2211401367652,-5.821785449698468,-226.2211401367652
3586712.2618466048,-13.349201990743202,-165.03632862842508,-7.3286020774635769,-165.03632862842508,-10.465730926854864,-232.66705045541983,-4.4451310135752395,-232.66705045541983,-15.442161958009862,-172.32703538141024,-9.4215620447302371,-172.32703538141024,-11.933832380143537,-227.1803662235458,-5.9132324668639127,-227.1803662235458
3600390.8158280412,-13.252836225528197,-166.36581671964524,-7.2322363122485731,-166.36581671964524,-10.586307263569804,-233.57540306438725,-4.5657073502901788,-233.57540306438725,-15.376961631161057,-173.50145098759134,-9.356361717881434,-173.50145098759134,-12.025041389826319,-228.12081010193867,-6.0044414765466936,-228.12081010193867
3614069.3698094776,-13.159269461081882,-167.71634846152406,-7.1386695478022579,-167.71634846152406,-10.705685741083954,-234.45929276620805,-4.6850858278043299,-234.45929276620805,-15.313748353650606,-174.68714773086506,-9.2931484403709845,-174.68714773086506,-12.115926015170329,-229.04292216938725,-6.0953261018907048,-229.04292216938725
3627747.9237909135,-13.068689017331289,-169.0872761593057,-7.048089104051666,-169.0872761593057,-10.823788149908719,-235.31963086260257,-4.8031882366290972,-235.31963086260257,-15.252601590896669,-175.88363088993853,-9.2320016776170437,-175.88363088993853,-12.206405615395608,-229.94715848992254,-6.1858057021159834,-229.94715848992254
3641426.4777723495,-12.981279651914011,-170.47785470916938,-6.9606797386343864,-170.47785470916938,-10.940545009396555,-236.15730505902386,-4.9199450961169315,-236.15730505902386,-15.193597597283199,-177.09037038672525,-9.1729976840035761,-177.09037038672525,-12.296405039488205,-230.83397861290015,-6.2758051262085797,-230.83397861290015
3655105.0317537859,-12.897222154846704,-171.88724042279108,-6.8766222415670804,-171.88724042279108,-11.055894841384152,-236.9731781587918,-5.0352949281045287,-236.9731781587918,-15.13680896865994,-178.30680176574364,-9.1162090553803168,-178.30680176574364,-12.3858543749442,-231.70384362800536,-6.3652544616645752,-231.70384362800536
3668783.5857352223,-12.816691877797595,-173.31449087456417,-6.7960919645179718,-173.31449087456417,-11.169783488862477,-237.76808714079471,-5.1491835755828532,-237.76808714079471,-15.082304200306908,-179.53232746509062,-9.0617042870272844,-179.53232746509062,-12.474688694507361,-232.5572144411851,-6.4540887812277381,-232.5572144411851
3682462.1397166587,-12.739857217191284,-174.75856586763021,-6.7192573039116601,-174.75856586763021,-11.282163479451221,-238.54284256478724,-5.2615635661715974,-238.54284256478724,-15.030147255420967,-180.76631838079788,-9.0095473421413423,-180.76631838079788,-12.56284780339384,-233.39455025592838,-6.5422478901142167,-233.39455025592838
3696140.6936980947,-12.666878073490279,-176.21832959769276,-6.6462781602106569,-176.21832959769276,-11.392993432823161,-239.29822825445905,-5.3723935195435368,-239.29822825445905,-14.98039714932473,-182.00811572202272,-8.9597972360451053,-182.00811572202272,-12.650275989091584,-234.21630724435482,-6.6296760758119593,-234.21630724435482
3709819.2476795311,-12.597904311740926,-177.69255407186222,-6.577304398461302,-177.69255407186222,-11.502237510749955,-240.03500121420294,-5.481637597470332,-240.03500121420294,-14.933107554642927,-183.25703314994774,-8.9125076413633035,-183.25703314994774,-12.736921775458153,-235.02293739285969,-6.7163218621785319,-235.02293739285969
3723497.8016609671,-12.533074250680601,-179.17992381383596,-6.5124743374009766,-179.17992381383596,-11.609864908095995,-240.75389174082372,-5.5892649948163715,-240.75389174082372,-14.88832643263245,-184.51235918854843,-8.867726519352825,-184.51235918854843,-12.822737682515497,-235.81488750751842,-6.8021377692358733,-235.81488750751842
3737176.3556424035,-12.472513209220699,-180.67904185719871,-6.4519132959410754,-180.67904185719871,-11.715849382848955,-241.45560369629044,-5.6952494695693314,-241.45560369629044,-14.846095695682887,-185.77335989066535,-8.8254957824032623,-185.77335989066535,-12.907679993054018,-236.59259836505564,-6.8870800797743925,-236.59259836505564
3750854.9096238399,-12.41633213980888,-182.18843699640209,-6.3957322265292547,-182.18843699640209,-11.82016882312338,-242.14081491203237,-5.7995689098437566,-242.14081491203237,-14.806450905723615,-187.03928173819941,-8.7858509924439936,-187.03928173819941,-12.991708526906846,-237.35650399587257,-6.9711086136272229,-237.35650399587257
3764533.4636052763,-12.364626377923454,-183.70657223120918,-6.3440264646438296,-183.70657223120918,-11.92280484899017,-242.81017769924054,-5.9022049357105457,-242.81017769924054,-14.769421012882518,-188.3093547508758,-8.7488210996028943,-188.3093547508758,-13.074786423537521,-238.10703108638845,-7.0541865102578978,-238.10703108638845
3778212.0175867123,-12.317474535695599,-185.23185430639219,-6.2968746224159746,-185.23185430639219,-12.023742446955366,-243.46431944316853,-6.0031425336757414,-243.46431944316853,-14.735028138245577,-189.58279577401481,-8.7144282249659515,-189.58279577401481,-13.156879933396512,-238.84459848874954,-7.1362800201168897,-238.84459848874954
3791890.5715681482,-12.274937565369445,-186.76264421572134,-6.2543376520898217,-186.76264421572134,-12.122969634923912,-244.10384326256383,-6.1023697216442896,-244.10384326256383,-14.703287403975651,-190.85881191222529,-8.6826874906960292,-190.85881191222529,-13.237958218341879,-239.56961682677252,-7.2173583050622536,-239.56961682677252
3805569.1255495846,-12.237058015031481,-188.29726850929075,-6.2164581017518561,-188.29726850929075,-12.220477155527746,-244.72932871813151,-6.1998772422481245,-244.72932871813151,-14.674206813374834,-192.13660407301731,-8.6536069000952125,-192.13660407301731,-13.317993161283894,-240.28248818780597,-7.2973932480042691,-240.28248818780597
