sample_id,replicate_id,split,grid_id,scenario_id,best_topology_id,best_equivalence_class,best_distance,margin,rho,best_subband_distance,best_amplitude_distance,best_phase_distance,topology_best_distances,topK_neighborhood_scores,topK_neighborhood_std,stability_value,block_repetitions,uses_topK_cache,distance_evaluations,configuration_hash
final05_final_replication_test_cont_G006_03,final05,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.134682326309009,0.0297799115067675,0.81892553632315,[0.106723 0.137339 0.114564 0.168255 0.141805 0.12206 0.172772 0.0923313],0.0861397797927041,0.968123943264222,[0.292232 0.189187 0.164462 0.134682],[0.292232 0.292232 0.292997;0.190628 0.191574 0.194311;0.165877 0.166761 0.169392;0.134795 0.135044 0.13581],[0 0 0.00229326;0.00124487 0.0015479 0.00313003;0.00122288 0.00148005 0.0029992;0.000159467 0.000328843 0.000864494],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final05_final_replication_test_cont_G006_03,final05,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.12641416394594,0.0380480738698367,0.768651610388367,[0.0465263 0.133452 0.0743752 0.163537 0.139483 0.121525 0.177822 0.0984958],0.0796689355822094,0.9614927826097,[0.292232 0.164462 0.164462 0.126414],[0.292232 0.292232 0.292997;0.165824 0.166663 0.169199;0.165877 0.166761 0.169392;0.126533 0.127009 0.127817],[0 0 0.00229326;0.00115537 0.00139518 0.00293476;0.00122288 0.00148005 0.0029992;8.59793e-05 0.000592094 0.000945007],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final05_final_replication_test_cont_G006_04,final05,final_replication_test,A_stage4a1_quick61,P0_no_prior,G006,"{G006}",0.04504783695806,0.016085083313948,0.736883446053041,[0.0193997 0.0389192 0.0364366 0.049549 0.050853 0.0495924 0.0597432 0.0463007],0.0360654461383739,0.342115479270508,[0.248115 0.102978 0.134836 0.0611329 0.102978 0.0450478 0.0611329],[0.248115 0.248115 0.24892;0.103312 0.103561 0.104793;0.135255 0.135641 0.137154;0.0613221 0.0614518 0.062039;0.103312 0.103561 0.105247;0.0450992 0.0454467 0.0458606;0.0613976 0.0615814 0.0621472],[0 0 0.00241582;0.000274581 0.000406058 0.00143531;0.00034771 0.0005652 0.00168601;0.000138285 0.000194585 0.00064183;0.000274581 0.000406058 0.00197279;4.96946e-05 0.000442325 0.00052179;0.000287769 0.000317499 0.000649013],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final05_final_replication_test_cont_G006_04,final05,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.061132920272008,0.0418451067779692,0.593650140934875,[0.0799928 0.0351537 0.0581472 0.051842 0.0628484 0.0697309 0.0510932 0.0659149],0.0349176040844984,0.258839532183312,[0.248115 0.134836 0.102978 0.0611329],[0.248115 0.248115 0.24892;0.135255 0.135641 0.137154;0.103312 0.103561 0.105247;0.0613976 0.0615814 0.0621472],[0 0 0.00241582;0.00034771 0.0005652 0.00168601;0.000274581 0.000406058 0.00197279;0.000287769 0.000317499 0.000649013],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final05_final_replication_test_cont_G006_04,final05,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.04504783695806,0.0579301900919172,0.43745096160912,[0.0193997 0.0389192 0.0364366 0.049549 0.050853 0.0495924 0.0597432 0.0463007],0.0360654461383739,0.342115479270508,[0.248115 0.102978 0.102978 0.0450478],[0.248115 0.248115 0.24892;0.103312 0.103561 0.104793;0.103312 0.103561 0.105247;0.0450992 0.0454467 0.0458606],[0 0 0.00241582;0.000274581 0.000406058 0.00143531;0.000274581 0.000406058 0.00197279;4.96946e-05 0.000442325 0.00052179],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final05_final_replication_test_cont_G006_04,final05,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G006,"{G006}",0.0451677339333616,0.0164730776010785,0.732756964229658,[0.0183004 0.0397792 0.035984 0.0506482 0.0500419 0.0500066 0.058561 0.0459023],0.036025088660844,0.344538892008019,[0.244394 0.0964846 0.135401 0.0616408 0.0964846 0.0451677 0.0616408],[0.244394 0.244394 0.245197;0.0969931 0.0973865 0.0987688;0.135852 0.13626 0.137723;0.0618218 0.0619907 0.0625712;0.0969931 0.0973865 0.0990796;0.0452604 0.0456444 0.046121;0.06191 0.0620892 0.0626926],[0 0 0.00240822;0.000481034 0.000619885 0.00155536;0.00035048 0.000597386 0.00163433;0.000169393 0.000250828 0.000624037;0.000481034 0.000619885 0.00189468;6.7047e-05 0.00047825 0.000588745;0.000241365 0.00029886 0.000664463],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final05_final_replication_test_cont_G006_04,final05,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.0616408115344401,0.0348438075277047,0.638866714021009,[0.0821845 0.0343607 0.0601549 0.0537712 0.0612053 0.0715536 0.0499733 0.0677682],0.0338750761404732,0.262769090174251,[0.244394 0.135401 0.0964846 0.0616408],[0.244394 0.244394 0.245197;0.135852 0.13626 0.137723;0.0969931 0.0973865 0.0990796;0.06191 0.0620892 0.0626926],[0 0 0.00240822;0.00035048 0.000597386 0.00163433;0.000481034 0.000619885 0.00189468;0.000241365 0.00029886 0.000664463],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final05_final_replication_test_cont_G006_04,final05,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.0451677339333616,0.0513168851287832,0.468134033921006,[0.0183004 0.0397792 0.035984 0.0506482 0.0500419 0.0500066 0.058561 0.0459023],0.036025088660844,0.344538892008019,[0.244394 0.0964846 0.0964846 0.0451677],[0.244394 0.244394 0.245197;0.0969931 0.0973865 0.0987688;0.0969931 0.0973865 0.0990796;0.0452604 0.0456444 0.046121],[0 0 0.00240822;0.000481034 0.000619885 0.00155536;0.000481034 0.000619885 0.00189468;6.7047e-05 0.00047825 0.000588745],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final05_final_replication_test_cont_G006_05,final05,final_replication_test,A_stage4a1_quick61,P0_no_prior,G006,"{G006}",0.0780183336716551,0.0105269111913813,0.881112631078657,[0.0249173 0.0628198 0.0896523 0.0529611 0.0875832 0.0657124 0.100995 0.107429],0.02736761646958,0.516690860010548,[0.262065 0.126282 0.1549 0.0885452 0.126282 0.0780183 0.0885771],[0.262065 0.262065 0.262855;0.127045 0.128347 0.131532;0.155795 0.157029 0.160262;0.0886658 0.0888532 0.0894088;0.127045 0.128546 0.131931;0.0781154 0.0784423 0.0792742;0.0887561 0.0890802 0.0895634],[0 0 0.00237018;0.000719979 0.00169164 0.00375872;0.000830397 0.00164846 0.00389531;0.000148484 0.000274159 0.000695674;0.000719979 0.00192333 0.00390269;9.76332e-05 0.000407499 0.000895259;0.000128818 0.000411098 0.000604169],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final05_final_replication_test_cont_G006_05,final05,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.0885771214980666,0.0377046376085738,0.701424513912298,[0.0933125 0.0717518 0.0987099 0.0656749 0.0969454 0.0687624 0.0932508 0.109524],0.0409997790444312,0.526452677424351,[0.262065 0.1549 0.126282 0.0885771],[0.262065 0.262065 0.262855;0.155795 0.157029 0.160262;0.127045 0.128546 0.131931;0.0887561 0.0890802 0.0895634],[0 0 0.00237018;0.000830397 0.00164846 0.00389531;0.000719979 0.00192333 0.00390269;0.000128818 0.000411098 0.000604169],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final05_final_replication_test_cont_G006_05,final05,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.0780183336716551,0.0482634254349853,0.617811584372638,[0.0249173 0.0628198 0.0896523 0.0529611 0.0875832 0.0657124 0.100995 0.107429],0.02736761646958,0.516690860010548,[0.262065 0.126282 0.126282 0.0780183],[0.262065 0.262065 0.262855;0.127045 0.128347 0.131532;0.127045 0.128546 0.131931;0.0781154 0.0784423 0.0792742],[0 0 0.00237018;0.000719979 0.00169164 0.00375872;0.000719979 0.00192333 0.00390269;9.76332e-05 0.000407499 0.000895259],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final05_final_replication_test_cont_G006_05,final05,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G006,"{G006}",0.0778965544151486,0.0103648449829435,0.882566500706875,[0.027943 0.0653145 0.0942216 0.0536579 0.0903688 0.0643299 0.092874 0.104034],0.0285171543962601,0.50961942433957,[0.260239 0.123921 0.152603 0.0882614 0.123921 0.0778966 0.0882614],[0.260239 0.260239 0.261036;0.12452 0.125869 0.129047;0.153809 0.155039 0.158338;0.0884269 0.088585 0.0891497;0.12452 0.126029 0.129368;0.0779465 0.078236 0.0789779;0.0885335 0.0888249 0.0893081],[0 0 0.00239092;0.000604502 0.00171761 0.00375787;0.00105608 0.00173491 0.00388392;0.000225768 0.000262698 0.000736057;0.000604502 0.00190667 0.00387461;3.91825e-05 0.000359083 0.000812163;0.000210391 0.000393648 0.000615578],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final05_final_replication_test_cont_G006_05,final05,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.0882613993980921,0.035659431924814,0.712240213813553,[0.0934024 0.0763889 0.101781 0.0678071 0.0923941 0.0695564 0.0910614 0.105601],0.0405280041723216,0.525301880380826,[0.260239 0.152603 0.123921 0.0882614],[0.260239 0.260239 0.261036;0.153809 0.155039 0.158338;0.12452 0.126029 0.129368;0.0885335 0.0888249 0.0893081],[0 0 0.00239092;0.00105608 0.00173491 0.00388392;0.000604502 0.00190667 0.00387461;0.000210391 0.000393648 0.000615578],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final05_final_replication_test_cont_G006_05,final05,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.0778965544151486,0.0460242769077574,0.628599353175266,[0.027943 0.0653145 0.0942216 0.0536579 0.0903688 0.0643299 0.092874 0.104034],0.0285171543962601,0.50961942433957,[0.260239 0.123921 0.123921 0.0778966],[0.260239 0.260239 0.261036;0.12452 0.125869 0.129047;0.12452 0.126029 0.129368;0.0779465 0.078236 0.0789779],[0 0 0.00239092;0.000604502 0.00171761 0.00375787;0.000604502 0.00190667 0.00387461;3.91825e-05 0.000359083 0.000812163],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final05_final_replication_test_cont_G006_06,final05,final_replication_test,A_stage4a1_quick61,P0_no_prior,G006,"{G006}",0.045002692138597,0.0202265373361698,0.689916046843936,[0.0253655 0.0326859 0.0473623 0.0438147 0.0639062 0.04234 0.0361101 0.0565173],0.0221970404286712,0.210131924838229,[0.239291 0.0988984 0.134965 0.065701 0.0988984 0.0450027 0.0652292],[0.239291 0.239291 0.239982;0.0995939 0.100228 0.10138;0.135559 0.13607 0.137209;0.0658391 0.0659294 0.0662031;0.0998423 0.100502 0.101921;0.0453454 0.0456584 0.0463439;0.0655171 0.0656735 0.0659915],[2.77556e-17 0 0.00207304;0.000557606 0.000891611 0.00135585;0.000737779 0.000851202 0.00138004;0.000149949 0.000160686 0.000330234;0.000875845 0.00106236 0.00170751;0.000458272 0.000528338 0.000808084;0.000210347 0.000266478 0.000385432],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final05_final_replication_test_cont_G006_06,final05,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.0652292294747668,0.0336692068596862,0.659557743193393,[0.0940197 0.0294909 0.0657116 0.0738848 0.069558 0.060613 0.0693295 0.0308601],0.0482788244414071,0.345264943438683,[0.239291 0.134965 0.0988984 0.0652292],[0.239291 0.239291 0.239982;0.135559 0.13607 0.137209;0.0998423 0.100502 0.101921;0.0655171 0.0656735 0.0659915],[2.77556e-17 0 0.00207304;0.000737779 0.000851202 0.00138004;0.000875845 0.00106236 0.00170751;0.000210347 0.000266478 0.000385432],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final05_final_replication_test_cont_G006_06,final05,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0.045002692138597,0.053895744195856,0.45503947085627,[0.0253655 0.0326859 0.0473623 0.0438147 0.0639062 0.04234 0.0361101 0.0565173],0.0221970404286712,0.210131924838229,[0.239291 0.0988984 0.0988984 0.0450027],[0.239291 0.239291 0.239982;0.0995939 0.100228 0.10138;0.0998423 0.100502 0.101921;0.0453454 0.0456584 0.0463439],[2.77556e-17 0 0.00207304;0.000557606 0.000891611 0.00135585;0.000875845 0.00106236 0.00170751;0.000458272 0.000528338 0.000808084],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final05_final_replication_test_cont_G006_06,final05,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G006,"{G006}",0.0447370228766737,0.0196336664842567,0.694990582206375,[0.0230561 0.0323922 0.0486294 0.0448571 0.0617818 0.0435525 0.0357027 0.0553611],0.0217464395546769,0.209667514620599,[0.237418 0.0955867 0.134252 0.0648743 0.0955867 0.044737 0.0643707],[0.237418 0.237418 0.238122;0.0962487 0.096872 0.0980585;0.134867 0.135408 0.136626;0.0649895 0.0651314 0.0654184;0.0964593 0.097109 0.0985267;0.0451163 0.0454003 0.0460912;0.0646544 0.0648848 0.0651953],[0 0 0.00211234;0.000628923 0.000909705 0.00140307;0.00085445 0.000938189 0.00149544;0.00011677 0.00019709 0.000328536;0.000916698 0.0010702 0.00172866;0.000449012 0.000493716 0.000809337;0.000317793 0.000377933 0.000417067],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final05_final_replication_test_cont_G006_06,final05,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.0643706893609304,0.0312159816735045,0.673427462884104,[0.0897459 0.0284045 0.0681714 0.0757548 0.0672592 0.0614186 0.0683168 0.0305134],0.046266676867253,0.347654635237686,[0.237418 0.134252 0.0955867 0.0643707],[0.237418 0.237418 0.238122;0.134867 0.135408 0.136626;0.0964593 0.097109 0.0985267;0.0646544 0.0648848 0.0651953],[0 0 0.00211234;0.00085445 0.000938189 0.00149544;0.000916698 0.0010702 0.00172866;0.000317793 0.000377933 0.000417067],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final05_final_replication_test_cont_G006_06,final05,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0.0447370228766737,0.0508496481577612,0.468025744510856,[0.0230561 0.0323922 0.0486294 0.0448571 0.0617818 0.0435525 0.0357027 0.0553611],0.0217464395546769,0.209667514620599,[0.237418 0.0955867 0.0955867 0.044737],[0.237418 0.237418 0.238122;0.0962487 0.096872 0.0980585;0.0964593 0.097109 0.0985267;0.0451163 0.0454003 0.0460912],[0 0 0.00211234;0.000628923 0.000909705 0.00140307;0.000916698 0.0010702 0.00172866;0.000449012 0.000493716 0.000809337],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final05_final_replication_test_grid_G006_01,final05,final_replication_test,A_stage4a1_quick61,P0_no_prior,G006,"{G006}",0,0.0442154783648124,0,[0 0 0 0 0 0 0 0],0,0,[0.238115 0.0920031 0.125292 0.0442155 0.0920031 0 0.044283],[0.238115 0.238115 0.23893;0.0932233 0.0941715 0.0971256;0.126211 0.127418 0.130481;0.0445578 0.0447374 0.0453966;0.0932233 0.0945394 0.0978421;0.00474101 0.00708827 0.00970012;0.0445108 0.0446975 0.0453018],[0 0 0.00244711;0.00114132 0.00147175 0.00347788;0.00089487 0.00163654 0.00354713;0.000268321 0.000303594 0.000794765;0.00114132 0.0018482 0.00372664;0.00335376 0.00388175 0.00382957;0.000163916 0.000265004 0.000665092],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final05_final_replication_test_grid_G006_01,final05,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.0442830470507012,0.0477200772958467,0.481321122132973,[0.0868853 0.0213003 0.0563534 0.042212 0.0170599 0.0340497 0.0114679 0.0227997],0.0311131334076367,0.157162293825404,[0.238115 0.125292 0.0920031 0.044283],[0.238115 0.238115 0.23893;0.126211 0.127418 0.130481;0.0932233 0.0945394 0.0978421;0.0445108 0.0446975 0.0453018],[0 0 0.00244711;0.00089487 0.00163654 0.00354713;0.00114132 0.0018482 0.00372664;0.000163916 0.000265004 0.000665092],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final05_final_replication_test_grid_G006_01,final05,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0,0.0920031243465479,0,[0 0 0 0 0 0 0 0],0,0,[0.238115 0.0920031 0.0920031 0],[0.238115 0.238115 0.23893;0.0932233 0.0941715 0.0971256;0.0932233 0.0945394 0.0978421;0.00474101 0.00708827 0.00970012],[0 0 0.00244711;0.00114132 0.00147175 0.00347788;0.00114132 0.0018482 0.00372664;0.00335376 0.00388175 0.00382957],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final05_final_replication_test_grid_G006_01,final05,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G006,"{G006}",0,0.0444408225392152,0,[0 0 0 0 0 0 0 0],0,0,[0.238551 0.0868521 0.128312 0.0444408 0.0868521 0 0.0444914],[0.238551 0.238551 0.239344;0.0883037 0.0892961 0.0923852;0.129346 0.130438 0.133399;0.0447207 0.0449341 0.0456;0.0883037 0.0895651 0.092919;0.00476402 0.00702657 0.00952381;0.0446923 0.0448865 0.0455202],[2.77556e-17 0 0.00238033;0.00133158 0.00161306 0.00357406;0.000966887 0.00154128 0.00345841;0.000199312 0.000307083 0.000797577;0.00133158 0.00187511 0.00377957;0.00337007 0.00380872 0.00371901;0.000145567 0.000263193 0.000667829],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final05_final_replication_test_grid_G006_01,final05,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.0444914072839442,0.0423607088942191,0.51226624337126,[0.089057 0.0206755 0.058339 0.0434342 0.0165747 0.0351447 0.0112883 0.0234607],0.0306921578485583,0.160169720558207,[0.238551 0.128312 0.0868521 0.0444914],[0.238551 0.238551 0.239344;0.129346 0.130438 0.133399;0.0883037 0.0895651 0.092919;0.0446923 0.0448865 0.0455202],[2.77556e-17 0 0.00238033;0.000966887 0.00154128 0.00345841;0.00133158 0.00187511 0.00377957;0.000145567 0.000263193 0.000667829],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final05_final_replication_test_grid_G006_01,final05,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G006,"{G006}",0,0.0868521161781633,0,[0 0 0 0 0 0 0 0],0,0,[0.238551 0.0868521 0.0868521 0],[0.238551 0.238551 0.239344;0.0883037 0.0892961 0.0923852;0.0883037 0.0895651 0.092919;0.00476402 0.00702657 0.00952381],[2.77556e-17 0 0.00238033;0.00133158 0.00161306 0.00357406;0.00133158 0.00187511 0.00377957;0.00337007 0.00380872 0.00371901],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final05_final_replication_test_grid_G006_02,final05,final_replication_test,A_stage4a1_quick61,P0_no_prior,G006,"{G006}",0,0.0442154783648124,0,[0 0 0 0 0 0 0 0],0,0,[0.238115 0.0920031 0.125292 0.0442155 0.0920031 0 0.044283],[0.238115 0.238115 0.23893;0.0932233 0.0941715 0.0971256;0.126211 0.127418 0.130481;0.0445578 0.0447374 0.0453966;0.0932233 0.0945394 0.0978421;0.00474101 0.00708827 0.00970012;0.0445108 0.0446975 0.0453018],[0 0 0.00244711;0.00114132 0.00147175 0.00347788;0.00089487 0.00163654 0.00354713;0.000268321 0.000303594 0.000794765;0.00114132 0.0018482 0.00372664;0.00335376 0.00388175 0.00382957;0.000163916 0.000265004 0.000665092],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final05_final_replication_test_grid_G006_02,final05,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G007,"{G007}",0.0442830470507012,0.0477200772958467,0.481321122132973,[0.0868853 0.0213003 0.0563534 0.042212 0.0170599 0.0340497 0.0114679 0.0227997],0.0311131334076367,0.157162293825404,[0.238115 0.125292 0.0920031 0.044283],[0.238115 0.238115 0.23893;0.126211 0.127418 0.130481;0.0932233 0.0945394 0.0978421;0.0445108 0.0446975 0.0453018],[0 0 0.00244711;0.00089487 0.00163654 0.00354713;0.00114132 0.0018482 0.00372664;0.000163916 0.000265004 0.000665092],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final05_final_replication_test_grid_G006_02,final05,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G006,"{G006}",0,0.0920031243465479,0,[0 0 0 0 0 0 0 0],0,0,[0.238115 0.0920031 0.0920031 0],[0.238115 0.238115 0.23893;0.0932233 0.0941715 0.0971256;0.0932233 0.0945394 0.0978421;0.00474101 0.00708827 0.00970012],[0 0 0.00244711;0.00114132 0.00147175 0.00347788;0.00114132 0.0018482 0.00372664;0.00335376 0.00388175 0.00382957],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final05_final_replication_test_grid_G006_02,final05,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G006,"{G006}",0,0.0444408225392152,0,[0 0 0 0 0 0 0 0],0,0,[0.238551 0.0868521 0.128312 0.0444408 0.0868521 0 0.0444914],[0.238551 0.238551 0.239344;0.0883037 0.0892961 0.0923852;0.129346 0.130438 0.133399;0.0447207 0.0449341 0.0456;0.0883037 0.0895651 0.092919;0.00476402 0.00702657 0.00952381;0.0446923 0.0448865 0.0455202],[2.77556e-17 0 0.00238033;0.00133158 0.00161306 0.00357406;0.000966887 0.00154128 0.00345841;0.000199312 0.000307083 0.000797577;0.00133158 0.00187511 0.00377957;0.00337007 0.00380872 0.00371901;0.000145567 0.000263193 0.000667829],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final05_final_replication_test_grid_G006_02,final05,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G007,"{G007}",0.0444914072839442,0.0423607088942191,0.51226624337126,[0.089057 0.0206755 0.058339 0.0434342 0.0165747 0.0351447 0.0112883 0.0234607],0.0306921578485583,0.160169720558207,[0.238551 0.128312 0.0868521 0.0444914],[0.238551 0.238551 0.239344;0.129346 0.130438 0.133399;0.0883037 0.0895651 0.092919;0.0446923 0.0448865 0.0455202],[2.77556e-17 0 0.00238033;0.000966887 0.00154128 0.00345841;0.00133158 0.00187511 0.00377957;0.000145567 0.000263193 0.000667829],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
