sample_id,replicate_id,split,grid_id,scenario_id,method_id,method_family,decision,decision_reason,best_template_id,best_topology_id,best_equivalence_class,accepted_topology_set,baseline_P0_equivalence_class,baseline_P0_equivalence_class_size,prior_conditioned_equivalence_class_size,best_distance,second_distance,margin,rho,subband_max_stat,subband_quantile_stat,neighborhood_score,neighborhood_margin,stability_value,stability_threshold,candidate_count_before_prior,candidate_count_after_prior,parameter_template_count,composite_template_count,configuration_hash,calibration_hash
final04_final_replication_test_parameter_out_15,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M2_M8_q750_K3_qs00,M2,unique_topology,singleton baseline class passed all frozen rules,G001_P056,G001,"{G001}","G001","{G001}",1,1,0.119636458930513,0.198993360368299,0.079356901437786,0.601208295133502,1.12646804145884,0.999520885853821,0.119636458930513,0.0802944724602251,NaN,0,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_parameter_out_16,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M2_M8_q750_K3_qs00,M2,unique_given_prior,prior removed members of a baseline observational class,G005_P173,G005,"{G005}","G005","{G002,G005}",2,1,0.0301165685622038,0.104716393193863,0.0745998246316591,0.287601278494772,-0.250330822620392,-0.522930722501795,0.0301935173168211,0.0768313855222929,NaN,0,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_parameter_out_17,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M2_M8_q750_K3_qs00,M2,reject_subband_mismatch,one or more calibrated subband residual statistics fail,G007_P021,G007,"{G007}","","{G004,G007}",2,1,0.134086830656627,0.136586127634644,0.00249929697801693,0.981701677745166,3.28304879934494,1.34873623968436,0.13486362406425,0.00213963164707792,NaN,0,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_parameter_out_18,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M2_M8_q750_K3_qs00,M2,reject_model_mismatch,best full-band residual exceeds calibration threshold,G007_P027,G007,"{G007}","","{G004,G007}",2,1,0.201851212484695,0.251951017171854,0.050099804687159,0.801152600015949,NaN,NaN,NaN,NaN,NaN,0,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_parameter_out_19,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M2_M8_q750_K3_qs00,M2,reject_model_mismatch,best full-band residual exceeds calibration threshold,G007_P027,G007,"{G007}","","{G004,G007}",2,1,0.304582178907194,0.342736285848577,0.0381541069413826,0.888677947104999,NaN,NaN,NaN,NaN,NaN,0,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_parameter_out_20,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M2_M8_q750_K3_qs00,M2,reject_subband_mismatch,one or more calibrated subband residual statistics fail,G007_P065,G007,"{G007}","","{G004,G007}",2,1,0.122336406088295,0.144580294772897,0.0222438886846026,0.846148545205356,2.69116758980449,0.875347229075318,0.12247838478306,0.0228648660801575,NaN,0,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G001_01,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G001_P057,G001,"{G001}","G001","{G001}",1,1,0.138896248634164,0.202575723133745,0.0636794744995812,0.685651007360718,0.891779709918718,0.872872503123668,0.138896248634164,0.0646415553016968,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G001_02,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,reject_subband_mismatch,one or more calibrated subband residual statistics fail,G001_P002,G001,"{G001}","","{G001}",1,1,0.173513063101071,0.214673552616838,0.0411604895157661,0.80826473957861,1.51652223369502,1.44142039962905,0.173513063101071,0.0413068435456233,NaN,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G001_03,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,reject_model_mismatch,best full-band residual exceeds calibration threshold,G001_P001,G001,"{G001}","","{G001}",1,1,0.281474638239269,0.292913953300799,0.0114393150615297,0.960946500043501,NaN,NaN,NaN,NaN,NaN,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G001_04,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G001_P056,G001,"{G001}","G001","{G001}",1,1,0.0636945863073195,0.171042521736734,0.107347935429414,0.372390360363051,-0.113817879388986,-0.143314689758047,0.0636945863073195,0.108190805492528,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G001_05,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G001_P055,G001,"{G001}","G001","{G001}",1,1,0.0930778769984292,0.183192527730118,0.0901146507316885,0.508087737809071,0.284043479470566,0.244586120483592,0.0930778769984292,0.0920595235185038,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G001_06,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G001_P057,G001,"{G001}","G001","{G001}",1,1,0.00136536025191474,0.157259441571324,0.155894081319409,0.00868221480544182,-0.914916002401272,-0.922235149566492,0.00136536025191474,0.156280326796587,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_grid_G001_01,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G001_P110,G001,"{G001}","G001","{G001}",1,1,0,0.173363886939106,0.173363886939106,0,-0.932591767657798,-0.954331858411264,0,0.17403053138395,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_grid_G001_02,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G001_P110,G001,"{G001}","G001","{G001}",1,1,0,0.173363886939106,0.173363886939106,0,-0.932591767657798,-0.954331858411264,0,0.17403053138395,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G002_01,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,reject_neighborhood_mismatch,top-K neighborhood score or margin fails,G005_P026,G005,"{G005}","","{G002,G005}",2,1,0.172766323781646,0.17336154799212,0.000595224210473255,0.996566573047116,1.36315828460801,1.36314908255723,0.173273179165339,0.000251343974759261,NaN,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G002_02,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G005_P059,G005,"{G005}","G005","{G002,G005}",2,1,0.112800008591138,0.142342387668192,0.0295423790770535,0.792455504212063,0.576568369983745,0.560445708526342,0.1129610017074,0.0306163083279169,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G002_03,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G005_P007,G005,"{G005}","G005","{G002,G005}",2,1,0.162423798093198,0.174437002211623,0.0120132041184249,0.931131560580353,1.43587281138704,1.29532177061836,0.162793744224519,0.0119409722050802,0.966666666666667,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G002_04,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G005_P011,G005,"{G005}","G005","{G002,G005}",2,1,0.139281807888516,0.148809270389379,0.00952746250086345,0.935975342954982,1.08445975782977,0.90834872861609,0.139519923343888,0.00972392343223638,0.8,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G002_05,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G005_P200,G005,"{G005}","G005","{G002,G005}",2,1,0.0630524793746128,0.119401496263104,0.0563490168884908,0.528071099169037,-0.128846129395828,-0.155864000134661,0.0631753807286403,0.0582154357156518,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G002_06,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G005_P093,G005,"{G005}","G005","{G002,G005}",2,1,0.0516811587725943,0.101637299306009,0.0499561405334146,0.508486147555776,-0.26856941804754,-0.298179546251029,0.051995503735967,0.0502148611248959,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_grid_G002_01,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G005_P122,G005,"{G005}","G005","{G002,G005}",2,1,1.1842756454596e-16,0.0936367449869368,0.0936367449869367,1.26475524711178e-15,-0.932591767657797,-0.954331858411261,0.00606829054331665,0.0899589321953592,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_grid_G002_02,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G005_P122,G005,"{G005}","G005","{G002,G005}",2,1,1.1842756454596e-16,0.0936367449869368,0.0936367449869367,1.26475524711178e-15,-0.932591767657797,-0.954331858411261,0.00606829054331665,0.0899589321953592,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G003_01,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G003_P066,G003,"{G003}","G003","{G003}",1,1,0.0452544869719674,0.117408702954296,0.0721542159823291,0.385444058514112,-0.3505107510379,-0.354546397210576,0.0455992880927539,0.0721609204264011,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G003_02,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,reject_low_stability,contiguous-block selection stability below frozen threshold,G003_P026,G003,"{G003}","","{G003}",1,1,0.174461393338422,0.190418228496673,0.0159568351582514,0.916201115380893,1.553285863823,1.4299870168313,0.174881695230778,0.0158191684111146,0.766666666666667,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G003_03,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G003_P119,G003,"{G003}","G003","{G003}",1,1,0.0290760706850692,0.123499460922855,0.0944233902377854,0.235434798399618,-0.600295327110519,-0.603406906187361,0.0298811708614489,0.0938105165586952,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G003_04,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,reject_low_stability,contiguous-block selection stability below frozen threshold,G003_P017,G003,"{G003}","","{G003}",1,1,0.170451965687086,0.186912644815767,0.0164606791286809,0.911933838688027,1.53089391032794,1.37773108480565,0.170640232842529,0.016624297671978,0.733333333333333,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G003_05,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G003_P115,G003,"{G003}","G003","{G003}",1,1,0.0456056490331304,0.128670826530395,0.0830651774972645,0.354436590348651,-0.300525645171845,-0.389202815621288,0.0461427867462619,0.0829120598888083,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G003_06,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,reject_model_mismatch,best full-band residual exceeds calibration threshold,G003_P003,G003,"{G003}","","{G003}",1,1,0.1918835154933,0.20363950573249,0.0117559902391902,0.942270581546315,NaN,NaN,NaN,NaN,NaN,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_grid_G003_01,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G003_P122,G003,"{G003}","G003","{G003}",1,1,0,0.118798590889187,0.118798590889187,0,-0.932591767657798,-0.954331858411264,0.00618738939824452,0.112822151475077,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_grid_G003_02,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_topology,singleton baseline class passed all frozen rules,G003_P122,G003,"{G003}","G003","{G003}",1,1,0,0.118798590889187,0.118798590889187,0,-0.932591767657798,-0.954331858411264,0.00618738939824452,0.112822151475077,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G004_01,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G007_P007,G007,"{G007}","G007","{G004,G007}",2,1,0.129184191772442,0.171957646773242,0.0427734550007995,0.75125587140678,0.962110440425957,0.892063437320876,0.129710100498013,0.0433701014262388,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G004_02,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G007_P013,G007,"{G007}","G007","{G004,G007}",2,1,0.100544736002702,0.144278762072958,0.0437340260702561,0.696878283105606,0.485833470805884,0.457536200486761,0.100997033586563,0.0435202328499876,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G004_03,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G007_P041,G007,"{G007}","G007","{G004,G007}",2,1,0.0517393942120232,0.104475408163638,0.0527360139516151,0.49523036206271,-0.2642259094492,-0.279504034355765,0.0519638658151099,0.0528117936914603,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
final04_final_replication_test_cont_G004_04,final04,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,M3_M4_q750_K3_qs80,M3,unique_given_prior,prior removed members of a baseline observational class,G007_P013,G007,"{G007}","G007","{G004,G007}",2,1,0.0666836683797657,0.119932421435881,0.0532487530561154,0.556010356339386,-0.0204980759178326,-0.0566887081637721,0.0672017686052264,0.0530091767710194,1,0.8,4,4,243,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470,f5355193b563ab35fde3db906a9397c0d8541c5c951f19b151f3c552bf4d2c0e
