experiment,noise_mode,view_kind,snr_db,trial,true_id,method,predicted_id,correct,group_correct,nmse,amplitude_rmse_db,weighted_phase_rmse_deg,intra_distance,inter_distance,length_error_m,main_length_error_m,branch_length_error_m,load_relative_error,Zs_error_ohm,Zr_error_ohm
noise_only,fixed_received_snr,siso_forward,30,4,T5,joint,T3,0,1,0.00098667861919326518,0.27734528133993175,1.567628134668388,0.0060289433845836064,0.0060211592856514685,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,4,T5,single_feature,T5,1,1,0.00098667861919326518,0.27734528133993175,1.567628134668388,0.00052701263834504586,0.00052701263834504608,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,5,T2,oracle,T2,1,1,0.00098467511668128504,0.31382653378087161,1.8240084150203,0.0071749025644895093,0.092343319178212424,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,5,T2,joint,T2,1,1,0.00098467511668128504,0.31382653378087161,1.8240084150203,0.0067755529463971141,0.085520154746532517,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,5,T2,single_feature,T2,1,1,0.00098467511668128504,0.31382653378087161,1.8240084150203,0.00052255306357724734,0.0072185915058300193,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,5,T3,oracle,T3,1,1,0.0010031646552427379,0.28394246626929276,1.677287006460233,0.0066002959197317187,0.0066002959197317621,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,5,T3,joint,T3,1,1,0.0010031646552427379,0.28394246626929276,1.677287006460233,0.0061191802580296975,0.0061131703560812862,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,5,T3,single_feature,T5,0,1,0.0010031646552427379,0.28394246626929276,1.677287006460233,0.00054573038429289083,0.00054573038429289061,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,5,T4,oracle,T4,1,1,0.00098651510250106025,0.56334748820352154,1.9706647801239914,0.0077504874304823081,0.09253396514660242,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,5,T4,joint,T4,1,1,0.00098651510250106025,0.56334748820352154,1.9706647801239914,0.0077504874304823099,0.08870883751218761,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,5,T4,single_feature,T4,1,1,0.00098651510250106025,0.56334748820352154,1.9706647801239914,0.00052762907118546838,0.0047569835464582348,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,5,T5,oracle,T3,0,1,0.00100904002875177,0.28299976643811475,2.2193936337914515,0.0087268867971421003,0.0087268867971420257,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,5,T5,joint,T3,0,1,0.00100904002875177,0.28299976643811475,2.2193936337914515,0.006318526309371692,0.0063128383565055216,0,0,0,0,-5,0
noise_only,fixed_received_snr,siso_forward,30,5,T5,single_feature,T3,0,1,0.00100904002875177,0.28299976643811475,2.2193936337914515,0.00053766021759702202,0.00053766021759702159,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,6,T2,oracle,T2,1,1,0.00099201669091990318,0.30938658971003025,1.9390790137810385,0.0076265896134808126,0.092444861078226637,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,6,T2,joint,T2,1,1,0.00099201669091990318,0.30938658971003025,1.9390790137810385,0.0069842584426567968,0.085329671297055126,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,6,T2,single_feature,T2,1,1,0.00099201669091990318,0.30938658971003025,1.9390790137810385,0.00052868629689326887,0.0072133764712234262,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,6,T3,oracle,T5,0,1,0.0010141811411202345,0.28577019575504703,1.5611338925827862,0.0061443372594985881,0.0061443372594985717,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,6,T3,joint,T5,0,1,0.0010141811411202345,0.28577019575504703,1.5611338925827862,0.0061443372594985907,0.0061443372594985769,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,6,T3,single_feature,T3,1,1,0.0010141811411202345,0.28577019575504703,1.5611338925827862,0.00053424738390825876,0.00053424738390825898,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,6,T4,oracle,T4,1,1,0.00099309500743292715,0.62497192228753384,1.9982954538518389,0.0078585014629160461,0.092687761713329514,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,6,T4,joint,T4,1,1,0.00099309500743292715,0.62497192228753384,1.9982954538518389,0.0078585014629160461,0.088955378677448252,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,6,T4,single_feature,T4,1,1,0.00099309500743292715,0.62497192228753384,1.9982954538518389,0.00051541098425052125,0.0047660170416826703,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,6,T5,oracle,T5,1,1,0.00097195866857850558,0.27604497983406645,1.5678494921222343,0.0061698277179056153,0.0061698277179056326,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,6,T5,joint,T5,1,1,0.00097195866857850558,0.27604497983406645,1.5678494921222343,0.0061698277179056153,0.0061698277179056361,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,6,T5,single_feature,T3,0,1,0.00097195866857850558,0.27604497983406645,1.5678494921222343,0.00051444953500276132,0.00051444953500276122,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,7,T2,oracle,T2,1,1,0.0010185617094617401,0.31913730310953703,1.6073174512703732,0.0063253169147890875,0.09222523136770408,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,7,T2,joint,T2,1,1,0.0010185617094617401,0.31913730310953703,1.6073174512703732,0.0063253169147890883,0.085885188325087819,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,7,T2,single_feature,T2,1,1,0.0010185617094617401,0.31913730310953703,1.6073174512703732,0.00053156241694781055,0.0071946555970887312,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,7,T3,oracle,T3,1,1,0.0010091658980857766,0.2660414982394812,1.8211109196874109,0.0071636416970052253,0.0071636416970052835,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,7,T3,joint,T3,1,1,0.0010091658980857766,0.2660414982394812,1.8211109196874109,0.0062208529079700054,0.0062242269613464289,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,7,T3,single_feature,T5,0,1,0.0010091658980857766,0.2660414982394812,1.8211109196874109,0.00052546332648377154,0.00052546332648377143,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,7,T4,oracle,T4,1,1,0.00099271408901037916,0.59572385079464751,2.0313798301413808,0.0079886800957544649,0.092399095934575209,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,7,T4,joint,T4,1,1,0.00099271408901037916,0.59572385079464751,2.0313798301413808,0.0079886800957544701,0.088746675423045082,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,7,T4,single_feature,T4,1,1,0.00099271408901037916,0.59572385079464751,2.0313798301413808,0.00052610297013667127,0.0047516408726298639,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,7,T5,oracle,T3,0,1,0.0010161709679432621,0.27059992312338166,1.8226603883362009,0.0071695113698383829,0.0071695113698383344,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,7,T5,joint,T3,0,1,0.0010161709679432621,0.27059992312338166,1.8226603883362009,0.0064065291274236187,0.0064020519797463879,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,7,T5,single_feature,T3,0,1,0.0010161709679432621,0.27059992312338166,1.8226603883362009,0.000519727892937781,0.000519727892937781,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,8,T2,oracle,T2,1,1,0.0010505931727142609,0.32042646575977324,1.9884829964379356,0.0078209098523180989,0.092052797715331411,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,8,T2,joint,T2,1,1,0.0010505931727142609,0.32042646575977324,1.9884829964379356,0.0072467893687726626,0.086941272516500162,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,8,T2,single_feature,T2,1,1,0.0010505931727142609,0.32042646575977324,1.9884829964379356,0.00054242984325339092,0.0071977907600038037,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,8,T3,oracle,T5,0,1,0.00096652317061346395,0.27648818917215712,1.5005862920935973,0.0059064977232847534,0.0059064977232847335,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,8,T3,joint,T5,0,1,0.00096652317061346395,0.27648818917215712,1.5005862920935973,0.005906497723284756,0.0059064977232847361,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,8,T3,single_feature,T3,1,1,0.00096652317061346395,0.27648818917215712,1.5005862920935973,0.00052410814887608606,0.00052410814887608617,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,8,T4,oracle,T4,1,1,0.00099179337344590607,0.53152364319648104,1.9536416281115054,0.0076836360737364265,0.092373457721094454,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,8,T4,joint,T4,1,1,0.00099179337344590607,0.53152364319648104,1.9536416281115054,0.0076836360737364212,0.08864872500062998,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,8,T4,single_feature,T4,1,1,0.00099179337344590607,0.53152364319648104,1.9536416281115054,0.0005259867749547617,0.0047583480548892181,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,8,T5,oracle,T3,0,1,0.000991619022417511,0.27562955888323337,1.7041374477593014,0.0067046954374928103,0.0067046954374927687,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,8,T5,joint,T3,0,1,0.000991619022417511,0.27562955888323337,1.7041374477593014,0.0062540807995354305,0.0062528827377521202,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,8,T5,single_feature,T3,0,1,0.000991619022417511,0.27562955888323337,1.7041374477593014,0.0005231118333565894,0.00052311183335658918,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,9,T2,oracle,T2,1,1,0.001019351540600868,0.30367547512059351,1.7367472672848607,0.0068325810392896053,0.092247743691069792,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,9,T2,joint,T2,1,1,0.001019351540600868,0.30367547512059351,1.7367472672848607,0.0066481143134931638,0.086689987136174276,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,9,T2,single_feature,T2,1,1,0.001019351540600868,0.30367547512059351,1.7367472672848607,0.00052242119869965733,0.0072115990290982221,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,9,T3,oracle,T5,0,1,0.00096325808431947852,0.2705499632495314,1.9799602082607912,0.0077864700810926554,0.0077864700810925903,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,9,T3,joint,T5,0,1,0.00096325808431947852,0.2705499632495314,1.9799602082607912,0.0062029394626077856,0.0062068617220098436,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,9,T3,single_feature,T5,0,1,0.00096325808431947852,0.2705499632495314,1.9799602082607912,0.00051292887754978659,0.00051292887754978637,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,9,T4,oracle,T4,1,1,0.0010370600432769482,0.58918465685862198,2.9295416121869797,0.011514778695993008,0.092774746739815797,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,9,T4,joint,T4,1,1,0.0010370600432769482,0.58918465685862198,2.9295416121869797,0.011282432675579308,0.08826255095486539,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,9,T4,single_feature,T4,1,1,0.0010370600432769482,0.58918465685862198,2.9295416121869797,0.00054507514295399858,0.0047378829060184934,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,9,T5,oracle,T3,0,1,0.0010145331566781997,0.28595064024366112,1.6581845107410502,0.0065243078671812695,0.0065243078671812331,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,9,T5,joint,T3,0,1,0.0010145331566781997,0.28595064024366112,1.6581845107410502,0.006283208288375558,0.0062861026239516421,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,9,T5,single_feature,T3,0,1,0.0010145331566781997,0.28595064024366112,1.6581845107410502,0.00051935870308205323,0.00051935870308205268,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,10,T2,oracle,T2,1,1,0.001000674301354673,0.32294682985247902,1.9174998176801283,0.0075419248712183364,0.092166018950185558,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,10,T2,joint,T2,1,1,0.001000674301354673,0.32294682985247902,1.9174998176801283,0.006950922764770523,0.087025021701765515,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,10,T2,single_feature,T2,1,1,0.001000674301354673,0.32294682985247902,1.9174998176801283,0.00052878041154311248,0.0072254662404143541,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,10,T3,oracle,T3,1,1,0.00096911864775769485,0.27101914535256294,1.5996836756173056,0.0062948241422521173,0.006294824142252145,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,10,T3,joint,T3,1,1,0.00096911864775769485,0.27101914535256294,1.5996836756173056,0.0062092158895941784,0.0062178784236545008,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,10,T3,single_feature,T3,1,1,0.00096911864775769485,0.27101914535256294,1.5996836756173056,0.00051818443703183464,0.00051818443703183508,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,10,T4,oracle,T4,1,1,0.00099258013875235516,0.64796214431412147,2.2304409038959081,0.0087701204537551317,0.09255998513213981,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,10,T4,joint,T4,1,1,0.00099258013875235516,0.64796214431412147,2.2304409038959081,0.0087246021733968226,0.08920756149244051,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,10,T4,single_feature,T4,1,1,0.00099258013875235516,0.64796214431412147,2.2304409038959081,0.00053362844678438962,0.0047480541586638978,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,10,T5,oracle,T3,0,1,0.0010135277679981334,0.28441292889084829,2.7896500643834181,0.010965293414866665,0.010965293414866576,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,10,T5,joint,T3,0,1,0.0010135277679981334,0.28441292889084829,2.7896500643834181,0.0070487429429251375,0.0070487429429251002,0,0,0,0,-5,0
noise_only,fixed_received_snr,siso_forward,30,10,T5,single_feature,T5,1,1,0.0010135277679981334,0.28441292889084829,2.7896500643834181,0.00053439896920333234,0.00053439896920333256,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,11,T2,oracle,T2,1,1,0.00096886749522125668,0.29969801615263741,1.8874697395865674,0.0074235703006849457,0.092581028248379896,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,11,T2,joint,T2,1,1,0.00096886749522125668,0.29969801615263741,1.8874697395865674,0.0068711052383598628,0.085574948473684812,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,11,T2,single_feature,T2,1,1,0.00096886749522125668,0.29969801615263741,1.8874697395865674,0.00051360633499148627,0.0072123684672094424,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,11,T3,oracle,T5,0,1,0.0010083171322491737,0.28830083398336831,2.3816931523818186,0.0093638129718657918,0.0093638129718657207,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,11,T3,joint,T3,1,1,0.0010083171322491737,0.28830083398336831,2.3816931523818186,0.0063995573517724056,0.0063995573517724204,0,0,0,0,5,0
noise_only,fixed_received_snr,siso_forward,30,11,T3,single_feature,T3,1,1,0.0010083171322491737,0.28830083398336831,2.3816931523818186,0.00053478097537174897,0.00053478097537174908,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,11,T4,oracle,T4,1,1,0.00097202476334754494,0.63740324064562237,2.1507523377059004,0.0084568358814898388,0.092241157890459183,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,11,T4,joint,T4,1,1,0.00097202476334754494,0.63740324064562237,2.1507523377059004,0.0084568358814898405,0.088240691965684487,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,11,T4,single_feature,T4,1,1,0.00097202476334754494,0.63740324064562237,2.1507523377059004,0.00051626389458557227,0.0047649149105842281,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,11,T5,oracle,T3,0,1,0.00103580259018473,0.27794294011915938,2.0472189244966335,0.0080509354690360378,0.0080509354690359788,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,11,T5,joint,T3,0,1,0.00103580259018473,0.27794294011915938,2.0472189244966335,0.0064333713840247116,0.0064293396562856847,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,11,T5,single_feature,T3,0,1,0.00103580259018473,0.27794294011915938,2.0472189244966335,0.00052917032735379254,0.00052917032735379232,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,12,T2,oracle,T2,1,1,0.00099888623427234744,0.29930779965246262,1.6145453941466894,0.0063533540598702436,0.092354865552481763,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,12,T2,joint,T2,1,1,0.00099888623427234744,0.29930779965246262,1.6145453941466894,0.0063432238616712867,0.086524752644394118,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,12,T2,single_feature,T2,1,1,0.00099888623427234744,0.29930779965246262,1.6145453941466894,0.0005241735509242375,0.0072104749890830521,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,12,T3,oracle,T5,0,1,0.0010281009990270346,0.28070588678395247,1.7312718737494042,0.0068114970251963187,0.0068114970251962753,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,12,T3,joint,T5,0,1,0.0010281009990270346,0.28070588678395247,1.7312718737494042,0.0063871778338367548,0.0063875128801819392,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,12,T3,single_feature,T3,1,1,0.0010281009990270346,0.28070588678395247,1.7312718737494042,0.00053259100237196732,0.00053259100237196776,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,12,T4,oracle,T4,1,1,0.00097181503185836404,0.58447095653974313,2.1407117875522848,0.0084171511809836598,0.0926160016256799,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,12,T4,joint,T4,1,1,0.00097181503185836404,0.58447095653974313,2.1407117875522848,0.0084171511809836615,0.089026438842333161,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,12,T4,single_feature,T4,1,1,0.00097181503185836404,0.58447095653974313,2.1407117875522848,0.00050709673705605818,0.0047485056411230601,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,12,T5,oracle,T5,1,1,0.00099738605994714302,0.27239274568714328,1.5098309451966265,0.0059429047868579049,0.0059429047868579119,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,12,T5,joint,T5,1,1,0.00099738605994714302,0.27239274568714328,1.5098309451966265,0.0059429047868579049,0.0059429047868579154,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,12,T5,single_feature,T3,0,1,0.00099738605994714302,0.27239274568714328,1.5098309451966265,0.00052776369376933917,0.00052776369376933917,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,13,T2,oracle,T2,1,1,0.00097092443307290172,0.307370690777866,2.2200747356270227,0.0087290249600258905,0.09288603388534028,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,13,T2,joint,T2,1,1,0.00097092443307290172,0.307370690777866,2.2200747356270227,0.0076416511975793151,0.085410457727693456,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,13,T2,single_feature,T2,1,1,0.00097092443307290172,0.307370690777866,2.2200747356270227,0.000520000647231563,0.0072157975227562076,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,13,T3,oracle,T3,1,1,0.0010090892648182419,0.28480350851464015,1.577561393585641,0.0062089411971194683,0.0062089411971195038,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,13,T3,joint,T3,1,1,0.0010090892648182419,0.28480350851464015,1.577561393585641,0.0060714467848909642,0.0060816835619879909,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,13,T3,single_feature,T3,1,1,0.0010090892648182419,0.28480350851464015,1.577561393585641,0.00053867867073707353,0.00053867867073707386,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,13,T4,oracle,T4,1,1,0.0010241139275030818,0.56082767661847621,2.2373363406625484,0.0087969368318990184,0.092400573438370201,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,13,T4,joint,T4,1,1,0.0010241139275030818,0.56082767661847621,2.2373363406625484,0.0087969368318990219,0.088370353481898686,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,13,T4,single_feature,T4,1,1,0.0010241139275030818,0.56082767661847621,2.2373363406625484,0.00052543999238123529,0.0047840550673597382,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,13,T5,oracle,T3,0,1,0.0009913204650259693,0.28567717608625115,1.5690882210539636,0.0061751964349682489,0.006175196434968222,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,13,T5,joint,T3,0,1,0.0009913204650259693,0.28567717608625115,1.5690882210539636,0.006175196434968248,0.0061751964349682229,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,13,T5,single_feature,T5,1,1,0.0009913204650259693,0.28567717608625115,1.5690882210539636,0.00052657348057796622,0.00052657348057796654,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,14,T2,oracle,T2,1,1,0.00099354663160341789,0.3114948175613223,1.7093074352884103,0.0067249951651324243,0.092022471290645419,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,14,T2,joint,T2,1,1,0.00099354663160341789,0.3114948175613223,1.7093074352884103,0.0066012530450358427,0.086465515651426045,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,14,T2,single_feature,T2,1,1,0.00099354663160341789,0.3114948175613223,1.7093074352884103,0.00052364987454769343,0.007197942921057735,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,14,T3,oracle,T3,1,1,0.0010245173308867758,0.28261444992351653,2.0302432010259008,0.0079844200478080499,0.0079844200478081211,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,14,T3,joint,T3,1,1,0.0010245173308867758,0.28261444992351653,2.0302432010259008,0.0062785507575938608,0.0062857963388225418,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,14,T3,single_feature,T3,1,1,0.0010245173308867758,0.28261444992351653,2.0302432010259008,0.00053214507320906027,0.00053214507320906049,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,14,T4,oracle,T4,1,1,0.00098383760615270376,0.6054915929462189,2.0228455023521987,0.00795492298898293,0.092400494971067268,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,14,T4,joint,T4,1,1,0.00098383760615270376,0.6054915929462189,2.0228455023521987,0.0079549229889829282,0.088605091151097826,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,14,T4,single_feature,T4,1,1,0.00098383760615270376,0.6054915929462189,2.0228455023521987,0.00051794638717329465,0.0047501594621891822,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,14,T5,oracle,T5,1,1,0.00094847666200417529,0.27258824047936786,2.9481627884565085,0.011587369906824099,0.011587369906824184,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,14,T5,joint,T3,0,1,0.00094847666200417529,0.27258824047936786,2.9481627884565085,0.0072058931046931445,0.0072058931046930872,0,0,0,0,5,0
noise_only,fixed_received_snr,siso_forward,30,14,T5,single_feature,T3,0,1,0.00094847666200417529,0.27258824047936786,2.9481627884565085,0.00052254519359907245,0.00052254519359907245,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,15,T2,oracle,T2,1,1,0.0010253455150756906,0.31503208126816828,1.6102715845090991,0.0063371947508142415,0.092255857316638337,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,15,T2,joint,T2,1,1,0.0010253455150756906,0.31503208126816828,1.6102715845090991,0.006337194750814238,0.086272970326652196,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,15,T2,single_feature,T2,1,1,0.0010253455150756906,0.31503208126816828,1.6102715845090991,0.00053851194704006072,0.0071949790826786111,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,15,T3,oracle,T5,0,1,0.00098476986512010156,0.27911750519723805,1.8908102295903453,0.0074370100515263058,0.0074370100515262451,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,15,T3,joint,T5,0,1,0.00098476986512010156,0.27911750519723805,1.8908102295903453,0.0062227203586859257,0.0062302178311036665,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,15,T3,single_feature,T3,1,1,0.00098476986512010156,0.27911750519723805,1.8908102295903453,0.00052315386454197203,0.00052315386454197213,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,15,T4,oracle,T4,1,1,0.0010054986760294272,0.59824273293736974,2.0745618894916946,0.0081580368738762999,0.092167199137634839,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,15,T4,joint,T4,1,1,0.0010054986760294272,0.59824273293736974,2.0745618894916946,0.0081580368738763016,0.088371259672940281,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,15,T4,single_feature,T4,1,1,0.0010054986760294272,0.59824273293736974,2.0745618894916946,0.0005230495766075765,0.0047572665681748878,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,15,T5,oracle,T3,0,1,0.00096020327537249669,0.27487497241175668,1.8343455784741685,0.0072152281742244835,0.0072152281742244237,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,15,T5,joint,T3,0,1,0.00096020327537249669,0.27487497241175668,1.8343455784741685,0.0060455533089494376,0.0060420858654244153,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,15,T5,single_feature,T3,0,1,0.00096020327537249669,0.27487497241175668,1.8343455784741685,0.00051618973235108539,0.00051618973235108506,NaN,NaN,NaN,NaN,NaN,NaN
noise_only,fixed_received_snr,siso_forward,30,16,T2,oracle,T2,1,1,0.00097800341757731221,0.30843282354968049,1.5826661643057174,0.0062282841496824181,0.0917666087603623,0,0,0,0,0,0
noise_only,fixed_received_snr,siso_forward,30,16,T2,joint,T2,1,1,0.00097800341757731221,0.30843282354968049,1.5826661643057174,0.0062225901149607571,0.085921180371217751,0,0,0,0,0,0
