frequency_hz,stable_L300_kG1_HV_mag_dB,stable_L300_kG1_HV_phase_deg,stable_L300_kG1_Hport_mag_dB,stable_L300_kG1_Hport_phase_deg,legacyABCD_L300_kG1_HV_mag_dB,legacyABCD_L300_kG1_HV_phase_deg,legacyABCD_L300_kG1_Hport_mag_dB,legacyABCD_L300_kG1_Hport_phase_deg,stable_L500_kG1_HV_mag_dB,stable_L500_kG1_HV_phase_deg,stable_L500_kG1_Hport_mag_dB,stable_L500_kG1_Hport_phase_deg,legacyABCD_L500_kG1_HV_mag_dB,legacyABCD_L500_kG1_HV_phase_deg,legacyABCD_L500_kG1_Hport_mag_dB,legacyABCD_L500_kG1_Hport_phase_deg,stable_L800_kG1_HV_mag_dB,stable_L800_kG1_HV_phase_deg,stable_L800_kG1_Hport_mag_dB,stable_L800_kG1_Hport_phase_deg,legacyABCD_L800_kG1_HV_mag_dB,legacyABCD_L800_kG1_HV_phase_deg,legacyABCD_L800_kG1_Hport_mag_dB,legacyABCD_L800_kG1_Hport_phase_deg,stable_L1200_kG1_HV_mag_dB,stable_L1200_kG1_HV_phase_deg,stable_L1200_kG1_Hport_mag_dB,stable_L1200_kG1_Hport_phase_deg,legacyABCD_L1200_kG1_HV_mag_dB,legacyABCD_L1200_kG1_HV_phase_deg,legacyABCD_L1200_kG1_Hport_mag_dB,legacyABCD_L1200_kG1_Hport_phase_deg,stable_L300_kG5_HV_mag_dB,stable_L300_kG5_HV_phase_deg,stable_L300_kG5_Hport_mag_dB,stable_L300_kG5_Hport_phase_deg,legacyABCD_L300_kG5_HV_mag_dB,legacyABCD_L300_kG5_HV_phase_deg,legacyABCD_L300_kG5_Hport_mag_dB,legacyABCD_L300_kG5_Hport_phase_deg,stable_L500_kG5_HV_mag_dB,stable_L500_kG5_HV_phase_deg,stable_L500_kG5_Hport_mag_dB,stable_L500_kG5_Hport_phase_deg,legacyABCD_L500_kG5_HV_mag_dB,legacyABCD_L500_kG5_HV_phase_deg,legacyABCD_L500_kG5_Hport_mag_dB,legacyABCD_L500_kG5_Hport_phase_deg,stable_L800_kG5_HV_mag_dB,stable_L800_kG5_HV_phase_deg,stable_L800_kG5_Hport_mag_dB,stable_L800_kG5_Hport_phase_deg,legacyABCD_L800_kG5_HV_mag_dB,legacyABCD_L800_kG5_HV_phase_deg,legacyABCD_L800_kG5_Hport_mag_dB,legacyABCD_L800_kG5_Hport_phase_deg,stable_L1200_kG5_HV_mag_dB,stable_L1200_kG5_HV_phase_deg,stable_L1200_kG5_Hport_mag_dB,stable_L1200_kG5_Hport_phase_deg,legacyABCD_L1200_kG5_HV_mag_dB,legacyABCD_L1200_kG5_HV_phase_deg,legacyABCD_L1200_kG5_Hport_mag_dB,legacyABCD_L1200_kG5_Hport_phase_deg
23188080.11724475,-31.949672914335224,-9000.5612655961559,-25.929073001055599,-9000.5612655961559,-31.949672914335224,-9000.5612655961559,-25.929073001055599,-9000.5612655961559,-44.709284099803632,-15360.193272473165,-38.688684186524007,-15360.193272473165,-44.709284099803632,-15360.193272473165,-38.688684186524007,-15360.193272473165,-63.217513594571848,-24360.588077555603,-57.19691368129223,-24360.588077555603,-63.217513594571848,-24360.588077555603,-57.19691368129223,-24360.588077555603,-87.937692307286625,-36720.672380045216,-81.917092394007,-36720.672380045216,-87.937692307286625,-36720.672380045216,-81.917092394007,-36720.672380045216,-96.666757991731913,-9014.1196201947059,-90.646158078452288,-9014.1196201947059,-96.666757991731899,-9014.1196201947059,-90.646158078452274,-9014.1196201947059,-150.93399970872065,-15382.153795682127,-144.91339979544102,-15382.153795682127,-150.93399970872065,-15382.153795682127,-144.91339979544102,-15382.153795682127,-232.33433889696744,-24394.205723465988,-226.31373898368781,-24394.205723465988,-232.33433889696744,-24394.205723465988,-226.31373898368781,-24394.205723465988,-340.86812465978261,-36770.274954588567,-334.84752474650298,-36770.274954588567,-340.86812465978261,-36770.274954588567,-334.84752474650298,-36770.274954588567
23201758.671226185,-31.963374247783818,-9007.0701978711822,-25.942774334504193,-9007.0701978711822,-31.963374247783811,-9007.0701978711822,-25.94277433450419,-9007.0701978711822,-44.718199811923931,-15370.397759895121,-38.697599898644306,-15370.397759895121,-44.718199811923931,-15370.397759895121,-38.697599898644313,-15370.397759895121,-63.24434226731465,-24376.77021978733,-57.223742354035025,-24376.77021978733,-63.24434226731465,-24376.77021978733,-57.223742354035025,-24376.77021978733,-87.980161472032222,-36744.790247898665,-81.959561558752597,-36744.790247898665,-87.980161472032222,-36744.790247898665,-81.959561558752597,-36744.790247898665,-96.71485633582158,-9020.1163480673222,-90.694256422541955,-9020.1163480673222,-96.71485633582158,-9020.1163480673222,-90.694256422541955,-9020.1163480673222,-151.013546824663,-15392.119314593627,-144.99294691138337,-15392.119314593627,-151.013546824663,-15392.119314593627,-144.99294691138337,-15392.119314593627,-232.46107501083975,-24410.124773499218,-226.44047509756012,-24410.124773499218,-232.46107501083975,-24410.124773499218,-226.44047509756012,-24410.124773499218,-341.05777928126588,-36794.132046056518,-335.03717936798625,-36794.132046056518,-341.05777928126588,-36794.132046056518,-335.03717936798625,-36794.132046056518
23215437.225207619,-31.982003315975945,-9013.5755019183525,-25.96140340269632,-9013.5755019183525,-31.982003315975941,-9013.5755019183525,-25.96140340269632,-9013.5755019183525,-44.727445648290313,-15380.611326628916,-38.706845735010688,-15380.611326628916,-44.727445648290313,-15380.611326628916,-38.706845735010688,-15380.611326628916,-63.272196174271699,-24392.955746628217,-57.251596260992073,-24392.955746628217,-63.272196174271699,-24392.955746628217,-57.251596260992073,-24392.955746628217,-88.023897374338276,-36768.907608083267,-82.003297461058651,-36768.907608083267,-88.023897374338276,-36768.907608083267,-82.003297461058651,-36768.907608083267,-96.763176556661477,-9026.1127739358562,-90.742576643381852,-9026.1127739358562,-96.763176556661477,-9026.1127739358562,-90.742576643381852,-9026.1127739358562,-151.09331223466083,-15402.084540980446,-145.0727123213812,-15402.084540980446,-151.09331223466083,-15402.084540980446,-145.0727123213812,-15402.084540980446,-232.58802917301557,-24426.043530958625,-226.56742925973595,-24426.043530958625,-232.58802917301557,-24426.043530958625,-226.56742925973595,-24426.043530958625,-341.2476516254585,-36817.988845060958,-335.22705171217888,-36817.988845060958,-341.2476516254585,-36817.988845060958,-335.22705171217888,-36817.988845060958
23229115.779189058,-32.005422438029299,-9020.0739300505866,-25.984822524749678,-9020.0739300505866,-32.005422438029299,-9020.0739300505866,-25.984822524749674,-9020.0739300505866,-44.73720108939051,-15390.834964315602,-38.716601176110885,-15390.834964315602,-44.73720108939051,-15390.834964315602,-38.716601176110885,-15390.834964315602,-63.301219389601712,-24409.144757409642,-57.280619476322087,-24409.144757409642,-63.301219389601712,-24409.144757409642,-57.280619476322087,-24409.144757409642,-88.068884048466018,-36793.024209017269,-82.048284135186393,-36793.024209017269,-88.068884048466018,-36793.024209017269,-82.048284135186393,-36793.024209017269,-96.811716631441001,-9032.1088491684186,-90.791116718161376,-9032.1088491684186,-96.811716631441001,-9032.1088491684186,-90.791116718161376,-9032.1088491684186,-151.17329409574319,-15412.049428385531,-145.15269418246356,-15412.049428385531,-151.17329409574319,-15412.049428385531,-145.15269418246356,-15412.049428385531,-232.71519953740025,-24441.961949391869,-226.69459962412063,-24441.961949391869,-232.71519953740025,-24441.961949391869,-226.69459962412063,-24441.961949391869,-341.43773984655274,-36841.845305149422,-335.41713993327312,-36841.845305149422,-341.43773984655274,-36841.845305149422,-335.41713993327312,-36841.845305149422
23242794.333170492,-32.033415906681974,-9026.562503377716,-26.012815993402349,-9026.562503377716,-32.033415906681981,-9026.562503377716,-26.012815993402356,-9026.562503377716,-44.747688030344356,-15401.069551199485,-38.727088117064731,-15401.069551199485,-44.747688030344364,-15401.069551199485,-38.727088117064739,-15401.069551199485,-63.331561204197861,-24425.337116018836,-57.310961290918236,-24425.337116018836,-63.331561204197861,-24425.337116018836,-57.310961290918236,-24425.337116018836,-88.115097875980268,-36817.139853985798,-82.094497962700643,-36817.139853985798,-88.115097875980254,-36817.139853985798,-82.094497962700643,-36817.139853985798,-96.860474298228084,-9038.1045256862235,-90.839874384948459,-9038.1045256862235,-96.860474298228084,-9038.1045256862235,-90.839874384948459,-9038.1045256862235,-151.25349035689874,-15422.013930763876,-145.23289044361911,-15422.013930763876,-151.25349035689874,-15422.013930763876,-145.23289044361911,-15422.013930763876,-232.84258405005713,-24457.879982762246,-226.8219841367775,-24457.879982762246,-232.84258405005713,-24457.879982762246,-226.8219841367775,-24457.879982762246,-341.62804189089843,-36865.701380285114,-335.60744197761881,-36865.701380285114,-341.62804189089843,-36865.701380285114,-335.60744197761881,-36865.701380285114
23256472.88715193,-32.06570235070086,-9033.0386131839823,-26.045102437421232,-9033.0386131839823,-32.065702350700853,-9033.0386131839823,-26.045102437421228,-9033.0386131839823,-44.759169962116403,-15411.315765100788,-38.738570048836777,-15411.315765100788,-44.75916996211641,-15411.315765100788,-38.738570048836785,-15411.315765100788,-63.363367228564599,-24441.532443394011,-57.342767315284988,-24441.532443394011,-63.363367228564613,-24441.532443394011,-57.342767315284988,-24441.532443394011,-88.162511383475589,-36841.254417629396,-82.141911470195964,-36841.254417629396,-88.162511383475589,-36841.254417629396,-82.141911470195964,-36841.254417629396,-96.909447059634715,-9044.09975601515,-90.88884714635509,-9044.09975601515,-96.909447059634729,-9044.09975601515,-90.888847146355104,-9044.09975601515,-151.33389876030674,-15431.978002515292,-145.31329884702711,-15431.978002515292,-151.33389876030674,-15431.978002515292,-145.31329884702711,-15431.978002515292,-232.97018045052562,-24473.797585481196,-226.94958053724599,-24473.797585481196,-232.97018045052562,-24473.797585481196,-226.94958053724599,-24473.797585481196,-341.81855549832119,-36889.557024879396,-335.79795558504156,-36889.557024879396,-341.81855549832119,-36889.557024879396,-335.79795558504156,-36889.557024879396
23270151.441133365,-32.101950279383615,-9039.50009767968,-26.08135036610399,-9039.50009767968,-32.101950279383615,-9039.50009767968,-26.08135036610399,-9039.50009767968,-44.771946691166534,-15421.573997147892,-38.751346777886909,-15421.573997147892,-44.771946691166534,-15421.573997147892,-38.751346777886909,-15421.573997147892,-63.39677000868668,-24457.730125972885,-57.376170095407055,-24457.730125972885,-63.39677000868668,-24457.730125972885,-57.376170095407055,-24457.730125972885,-88.211097721205789,-36865.367851940311,-82.190497807926164,-36865.367851940311,-88.211097721205789,-36865.367851940311,-82.190497807926164,-36865.367851940311,-96.958632186777223,-9050.0944933358714,-90.938032273497598,-9050.0944933358714,-96.958632186777223,-9050.0944933358714,-90.938032273497598,-9050.0944933358714,-151.41451684261111,-15441.941598517509,-145.39391692933148,-15441.941598517509,-151.41451684261111,-15441.941598517509,-145.39391692933148,-15441.941598517509,-233.09798627317315,-24489.714712440949,-227.07738635989352,-24489.714712440949,-233.09798627317315,-24489.714712440949,-227.07738635989352,-24489.714712440949,-342.00927820347499,-36913.412193824413,-335.98867829019537,-36913.412193824413,-342.00927820347499,-36913.412193824413,-335.98867829019537,-36913.412193824413
23283829.995114803,-32.141795685187539,-9045.9452900660435,-26.121195771907914,-9045.9452900660435,-32.141795685187532,-9045.9452900660435,-26.121195771907914,-9045.9452900660435,-44.786344800744672,-15431.844276300775,-38.765744887465047,-15431.844276300775,-44.786344800744672,-15431.844276300775,-38.765744887465047,-15431.844276300775,-63.431879957685197,-24473.92934163141,-57.411280044405572,-24473.92934163141,-63.431879957685197,-24473.92934163141,-57.411280044405572,-24473.92934163141,-88.260835196154801,-36889.480180840663,-82.240235282875176,-36889.480180840663,-88.260835196154801,-36889.480180840663,-82.240235282875176,-36889.480180840663,-97.008026723512856,-9056.0886915325009,-90.987426810233231,-9056.0886915325009,-97.00802672351287,-9056.0886915325009,-90.987426810233245,-9056.0886915325009,-151.49534193624828,-15451.904674159703,-145.47474202296866,-15451.904674159703,-151.49534193624828,-15451.904674159703,-145.47474202296866,-15451.904674159703,-233.22599884858849,-24505.631319047647,-227.20539893530886,-24505.631319047647,-233.22599884858849,-24505.631319047647,-227.20539893530886,-24505.631319047647,-342.20020733723459,-36937.266842526216,-336.17960742395496,-36937.266842526216,-342.20020733723459,-36937.266842526216,-336.17960742395496,-36937.266842526216
23297508.549096238,-32.184860493776249,-9052.3730360880618,-26.164260580496624,-9052.3730360880618,-32.184860493776249,-9052.3730360880618,-26.164260580496624,-9052.3730360880618,-44.802704567411133,-15442.126213709624,-38.782104654131508,-15442.126213709624,-44.802704567411126,-15442.126213709624,-38.782104654131501,-15442.126213709624,-63.468777489391812,-24490.129102408755,-57.448177576112187,-24490.129102408755,-63.468777489391812,-24490.129102408755,-57.448177576112187,-24490.129102408755,-88.311711225306411,-36913.591483937169,-82.291111312026786,-36913.591483937169,-88.311711225306411,-36913.591483937169,-82.291111312026786,-36913.591483937169,-97.057627490933157,-9062.0823052395735,-91.037027577653532,-9062.0823052395735,-97.057627490933157,-9062.0823052395735,-91.037027577653546,-9062.0823052395735,-151.57637117083789,-15461.867185376348,-145.55577125755826,-15461.867185376348,-151.57637117083789,-15461.867185376348,-145.55577125755826,-15461.867185376348,-233.35421530502549,-24521.54736125463,-227.33361539174587,-24521.54736125463,-233.35421530502549,-24521.54736125463,-227.33361539174587,-24521.54736125463,-342.39134002813984,-36961.120926938034,-336.37074011486021,-36961.120926938034,-342.39134002813984,-36961.120926938034,-336.37074011486021,-36961.120926938034
23311187.103077676,-32.230770665544824,-9058.7826814365908,-26.210170752265199,-9058.7826814365908,-32.230770665544824,-9058.7826814365908,-26.210170752265199,-9058.7826814365908,-44.821364478678461,-15452.418973850779,-38.800764565398843,-15452.418973850779,-44.821364478678461,-15452.418973850779,-38.800764565398836,-15452.418973850779,-63.507507156753825,-24506.328311019228,-57.486907243474199,-24506.328311019228,-63.507507156753825,-24506.328311019228,-57.486907243474199,-24506.328311019228,-88.3637251433329,-36937.701871486563,-82.343125230053275,-36937.701871486563,-88.3637251433329,-36937.701871486563,-82.343125230053275,-36937.701871486563,-97.107431092091986,-9068.0752898873889,-91.086831178812361,-9068.0752898873889,-97.107431092091986,-9068.0752898873889,-91.086831178812361,-9068.0752898873889,-151.65760147464565,-15471.829088681538,-145.63700156136602,-15471.829088681538,-151.65760147464565,-15471.829088681538,-145.63700156136602,-15471.829088681538,-233.4826325699035,-24537.462795596202,-227.46203265662388,-24537.462795596202,-233.4826325699035,-24537.462795596202,-227.46203265662388,-24537.462795596202,-342.58267320389592,-36984.974403594118,-336.5620732906163,-36984.974403594118,-342.58267320389592,-36984.974403594118,-336.5620732906163,-36984.974403594118
23324865.657059111,-32.279172853721938,-9065.1740313074934,-26.258572940442313,-9065.1740313074934,-32.279172853721946,-9065.1740313074934,-26.258572940442324,-9065.1740313074934,-44.842644795513507,-15462.721276388251,-38.822044882233882,-15462.721276388251,-44.842644795513507,-15462.721276388251,-38.822044882233889,-15462.721276388251,-63.548074367746501,-24522.525826355071,-57.527474454466876,-24522.525826355071,-63.548074367746501,-24522.525826355071,-57.527474454466883,-24522.525826355071,-88.416889435753063,-36961.811453832379,-82.396289522473438,-36961.811453832379,-88.416889435753063,-36961.811453832379,-82.396289522473438,-36961.811453832379,-97.157433916947369,-9074.0676017454971,-91.136834003667744,-9074.0676017454971,-97.157433916947355,-9074.0676017454971,-91.13683400366773,-9074.0676017454971,-151.7390295761293,-15481.790341203694,-145.71842966284967,-15481.790341203694,-151.7390295761293,-15481.790341203694,-145.71842966284967,-15481.790341203694,-233.61124737137601,-24553.377579221698,-227.59064745809638,-24553.377579221698,-233.61124737137601,-24553.377579221698,-227.59064745809638,-24553.377579221698,-342.77420359294211,-37008.827229643677,-336.75360367966249,-37008.827229643677,-342.77420359294211,-37008.827229643677,-336.75360367966249,-37008.827229643677
23338544.211040549,-32.329748689290511,-9071.5472860055779,-26.309148776010886,-9071.5472860055779,-32.329748689290511,-9071.5472860055779,-26.309148776010886,-9071.5472860055779,-44.866831723249064,-15473.031429179209,-38.846231809969439,-15473.031429179209,-44.866831723249064,-15473.031429179209,-38.846231809969439,-15473.031429179209,-63.590444934121983,-24538.720532281368,-57.569845020842358,-24538.720532281368,-63.590444934121983,-24538.720532281368,-57.569845020842358,-24538.720532281368,-88.471229164812115,-36985.920309467634,-82.45062925153249,-36985.920309467634,-88.471229164812115,-36985.920309467634,-82.45062925153249,-36985.920309467634,-97.207632147493186,-9080.059197964476,-91.187032234213561,-9080.059197964476,-97.207632147493186,-9080.059197964476,-91.187032234213561,-9080.059197964476,-151.82065200557633,-15491.75090072077,-145.80005209229671,-15491.75090072077,-151.82065200557633,-15491.75090072077,-145.80005209229671,-15491.75090072077,-233.74005623997482,-24569.291669930102,-227.71945632669519,-24569.291669930102,-233.74005623997482,-24569.291669930102,-227.71945632669519,-24569.291669930102,-342.96592772609552,-37032.679362885618,-336.94532781281589,-37032.679362885618,-342.96592772609552,-37032.679362885618,-336.94532781281589,-37032.679362885618
23352222.765021984,-32.382225968181146,-9077.902957638169,-26.361626054901521,-9077.902957638169,-32.382225968181146,-9077.902957638169,-26.361626054901524,-9077.902957638169,-44.894163673761376,-15483.34738923375,-38.873563760481758,-15483.34738923375,-44.894163673761383,-15483.34738923375,-38.873563760481758,-15483.34738923375,-63.634547384215224,-24554.911404134906,-57.613947470935599,-24554.911404134906,-63.634547384215232,-24554.911404134906,-57.613947470935607,-24554.911404134906,-88.526779597490716,-37010.028456300577,-82.506179684211091,-37010.028456300577,-88.526779597490716,-37010.028456300577,-82.506179684211091,-37010.028456300577,-97.258021763058792,-9086.0500366157612,-91.237421849779167,-9086.0500366157612,-97.258021763058792,-9086.0500366157612,-91.237421849779167,-9086.0500366157612,-151.90246509684459,-15501.710725695817,-145.88186518356497,-15501.710725695817,-151.90246509684459,-15501.710725695817,-145.88186518356497,-15501.710725695817,-233.86905551034124,-24585.205026205,-227.84845559706162,-24585.205026205,-233.86905551034124,-24585.205026205,-227.84845559706162,-24585.205026205,-343.15784193828233,-37056.53076180342,-337.13724202500271,-37056.53076180342,-343.15784193828233,-37056.53076180342,-337.13724202500271,-37056.53076180342
23365901.319003418,-32.436386239788327,-9084.2417736794014,-26.415786326508702,-9084.2417736794014,-32.436386239788327,-9084.2417736794014,-26.415786326508698,-9084.2417736794014,-44.924820825963408,-15493.666845258716,-38.904220912683783,-15493.666845258716,-44.924820825963408,-15493.666845258716,-38.904220912683783,-15493.666845258716,-63.680277714820136,-24571.097568287143,-57.659677801540511,-24571.097568287143,-63.680277714820136,-24571.097568287143,-57.659677801540511,-24571.097568287143,-88.58358230958801,-37034.135830520987,-82.562982396308385,-37034.135830520987,-88.58358230958801,-37034.135830520987,-82.562982396308385,-37034.135830520987,-97.308598545751863,-9092.0400767296433,-91.287998632472238,-9092.0400767296433,-97.308598545751877,-9092.0400767296433,-91.287998632472252,-9092.0400767296433,-151.98446498921496,-15511.669775313063,-145.96386507593533,-15511.669775313063,-151.98446498921496,-15511.669775313063,-145.96386507593533,-15511.669775313063,-233.99824132305423,-24601.117607250046,-227.97764140977461,-24601.117607250046,-233.99824132305423,-24601.117607250046,-227.97764140977461,-24601.117607250046,-343.34994237036619,-37080.381385600653,-337.32934245708657,-37080.381385600653,-343.34994237036619,-37080.381385600653,-337.32934245708657,-37080.381385600653
