scheme,flow,truth_id,candidate_id,rank,distance,in_candidate_set,state
Zin50,A,T5,T4_NEAR_T3,2,278.310781588275,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.07968139148071,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,278.961222221976,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,278.961216462064,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.13981210974861,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,278.961222221976,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,278.961216462064,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.13981210974861,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,282.888253511057,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,282.888247563007,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.996305916087538,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,281.679161235028,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,281.679156436618,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.00212495417563,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,281.679161235028,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,281.679156436618,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.00212495417563,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,282.174706529506,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,282.174659725234,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.01198719992783,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,284.215461637292,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,284.215455324043,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.03619575802959,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,284.215461637292,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,284.215455324043,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.03619575802959,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,281.840216151698,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,281.84021438092,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.08450528780793,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,291.981119993805,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,291.981083446575,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.023729764068,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,291.981119993805,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,291.981083446575,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.023729764068,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,286.773928407292,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,286.773885667224,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.02600504550877,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,300.520964449541,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,300.520924019716,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.999812439953752,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,300.520964449541,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,300.520924019716,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.999812439953752,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,278.352282578846,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,278.35223514919,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.00150900594539,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,291.747764418031,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,291.747730087271,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.03737236852994,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,291.747764418031,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,291.747730087271,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.03737236852994,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,293.364366340569,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,293.364325085989,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.987941559301124,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,307.681192953492,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,307.68115575092,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.976464452148768,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,307.681192953492,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,307.68115575092,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.976464452148768,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,281.19655676561,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,281.19650958091,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.0610433863718,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,293.187349074058,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,293.187336478677,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.08343633951633,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,293.187349074058,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,293.187336478677,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.08343633951633,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,304.130293381365,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,304.130216287962,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.03435282892202,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,317.998193323489,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,317.998174663653,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.02089230661896,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,317.998193323489,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,317.998174663653,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.02089230661896,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,271.662979329886,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,271.662974190952,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.02917427224974,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,269.595753717376,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,269.595749683999,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.03614789056819,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,269.595753717376,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,269.595749683999,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.03614789056819,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,286.990361533569,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,286.990356056516,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.978480442396774,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,284.038426493742,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,284.038422408504,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.00016766175867,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,284.038426493742,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,284.038422408504,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.00016766175867,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,287.650771885288,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,287.650766854068,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.01264567455555,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,283.361036468106,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,283.361032793452,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.9618129820792,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,283.361036468106,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,283.361032793452,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.9618129820792,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,286.668730620769,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,286.668725285235,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.989314136956142,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,283.379543270424,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,283.379539304683,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.01862026725207,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,283.379543270424,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,283.379539304683,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.01862026725207,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,274.426572434607,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,274.426566501475,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.00292733237953,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,274.047975516757,0,REJECTED
Zin50,B,T5,T4_NEAR_T3,2,274.047970642062,0,REJECTED
Zin50,B,T5,T5,1,0.866635520407891,1,REJECTED
Zin50,C_control,T5,T3,3,274.047975516757,0,REJECTED
Zin50,C_control,T5,T4_NEAR_T3,2,274.047970642062,0,REJECTED
Zin50,C_control,T5,T5,1,0.866635520407891,1,REJECTED
H50_Zin50,A,T3,T3,2,1.02848640480336,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,1,1.02848370541679,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,197.61312953751,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,2,1.02907766083211,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,1,1.02907493790439,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,208.287833713815,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,2,1.02907766083211,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,1,1.02907493790439,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,208.287833713815,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,1,1.02179609915491,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,2,1.0218019437046,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,199.328346239208,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,1.04590553879497,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,1.04591589533896,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,206.002346751124,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,1.04590553879497,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,1.04591589533896,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,206.002346751124,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,1,1.02442807158178,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,2,1.02443312050289,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,198.401998645282,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,1.03461156006947,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,1.03461801974908,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,208.716592693165,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,1.03461156006947,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,1.03461801974908,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,208.716592693165,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,2,1.03749590380308,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,1,1.0374837293795,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,195.651202498457,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,2,1.06466567931058,0,LOW_CONFIDENCE
H50_Zin50,B,T3,T4_NEAR_T3,1,1.06465357487878,1,LOW_CONFIDENCE
H50_Zin50,B,T3,T5,3,197.734105741275,0,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T3,2,1.06466567931058,0,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T4_NEAR_T3,1,1.06465357487878,1,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T5,3,197.734105741275,0,LOW_CONFIDENCE
H50_Zin50,A,T3,T3,2,0.997188041568227,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,1,0.997182155552795,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,199.005814249302,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,2,1.01159916567711,0,LOW_CONFIDENCE
H50_Zin50,B,T3,T4_NEAR_T3,1,1.01158843508407,1,LOW_CONFIDENCE
H50_Zin50,B,T3,T5,3,205.660902878638,0,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T3,2,1.01159916567711,0,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T4_NEAR_T3,1,1.01158843508407,1,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T5,3,205.660902878638,0,LOW_CONFIDENCE
H50_Zin50,A,T3,T3,1,1.04285687376003,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,2,1.04285969810824,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,199.399284364573,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,1.08118510957212,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,1.08118919515662,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,207.968203130878,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,1.08118510957212,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,1.08118919515662,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,207.968203130878,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,1,0.997569109539606,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,2,0.997571129939649,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,198.510880638709,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,2,0.960229910854753,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,1,0.960226327701622,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,206.468030212372,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,2,0.960229910854753,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,1,0.960226327701622,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,206.468030212372,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,2,0.913714642171173,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,1,0.913712861742867,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,198.155450084687,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,0.892833559381355,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,0.892834425663955,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,209.028637492148,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,0.892833559381355,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,0.892834425663955,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,209.028637492148,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,2,0.971802521848264,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,1,0.971801777878662,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,196.565667945299,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,0.969979241619019,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,0.969981964043307,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,208.602054428941,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,0.969979241619019,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,0.969981964043307,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,208.602054428941,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,2,1.09427001118032,1,REJECTED
H50_Zin50,A,T3,T4_NEAR_T3,1,1.094269983701,0,REJECTED
H50_Zin50,A,T3,T5,3,200.349395156969,0,REJECTED
H50_Zin50,B,T3,T3,2,1.1240088616734,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,1,1.1240041068351,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,208.905711730694,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,2,1.1240088616734,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,1,1.1240041068351,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,208.905711730694,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,1,0.981039061843752,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,2,0.981048789483646,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,197.351532259552,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,1.03119696877216,1,LOW_CONFIDENCE
H50_Zin50,B,T3,T4_NEAR_T3,2,1.03121246951383,0,LOW_CONFIDENCE
H50_Zin50,B,T3,T5,3,208.014956990808,0,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T3,1,1.03119696877216,1,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T4_NEAR_T3,2,1.03121246951383,0,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T5,3,208.014956990808,0,LOW_CONFIDENCE
H50_Zin50,A,T3,T3,1,1.02606773797862,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,2,1.02607222479401,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,200.301482068878,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,1.04319578090313,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,1.04319704236932,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,209.251333030486,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,1.04319578090313,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,1.04319704236932,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,209.251333030486,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,1,0.979959056937443,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,2,0.979962101529853,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,197.349317134313,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,1.00514889678297,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,1.00515168509659,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,208.225182650791,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,1.00514889678297,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,1.00515168509659,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,208.225182650791,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,2,0.978889182757603,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,1,0.978883988325651,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,199.234902198341,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,1.0046231082607,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,1.00462399545192,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,206.057298539919,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,1.0046231082607,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,1.00462399545192,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,206.057298539919,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,2,1.08184213632599,1,REJECTED
H50_Zin50,A,T3,T4_NEAR_T3,1,1.08183835535564,0,REJECTED
H50_Zin50,A,T3,T5,3,201.323411323144,0,REJECTED
H50_Zin50,B,T3,T3,2,1.0543236066383,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,1,1.05431556155479,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,207.714058151695,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,2,1.0543236066383,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,1,1.05431556155479,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,207.714058151695,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,1,0.965987829746976,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,2,0.965991599478412,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,197.621532103919,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,0.94058613818599,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,0.940590987465756,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,208.397937069571,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,0.94058613818599,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,0.940590987465756,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,208.397937069571,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,2,1.079955940138,1,LOW_CONFIDENCE
H50_Zin50,A,T3,T4_NEAR_T3,1,1.07995402252614,0,LOW_CONFIDENCE
H50_Zin50,A,T3,T5,3,198.746031634954,0,LOW_CONFIDENCE
H50_Zin50,B,T3,T3,1,1.06425409400876,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,1.06425679322296,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,208.543230598696,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,1.06425409400876,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,1.06425679322296,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,208.543230598696,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,2,0.978714262902521,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,1,0.978703178835892,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,200.02697359436,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,2,0.977593985764738,0,LOW_CONFIDENCE
H50_Zin50,B,T3,T4_NEAR_T3,1,0.977581288813087,1,LOW_CONFIDENCE
H50_Zin50,B,T3,T5,3,206.470174482393,0,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T3,2,0.977593985764738,0,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T4_NEAR_T3,1,0.977581288813087,1,LOW_CONFIDENCE
H50_Zin50,C_control,T3,T5,3,206.470174482393,0,LOW_CONFIDENCE
H50_Zin50,A,T3,T3,2,1.05206133734261,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,1,1.05205549229532,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,201.915055627229,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,2,1.0264500840696,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,1,1.02644028407892,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,208.359219039016,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,2,1.0264500840696,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,1,1.02644028407892,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,208.359219039016,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,1,1.00935414927632,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T4_NEAR_T3,2,1.00935757468442,1,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T5,3,200.780189631896,0,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T3,1,1.02341201069826,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T4_NEAR_T3,2,1.02341589803328,1,MULTIPLE_AMBIGUOUS
H50_Zin50,B,T3,T5,3,209.235609036853,0,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T3,1,1.02341201069826,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T4_NEAR_T3,2,1.02341589803328,1,MULTIPLE_AMBIGUOUS
H50_Zin50,C_control,T3,T5,3,209.235609036853,0,MULTIPLE_AMBIGUOUS
H50_Zin50,A,T3,T3,2,1.06866618634882,1,MULTIPLE_AMBIGUOUS
