frequency_hz,ideal_R0G0_HV_mag_dB,ideal_R0G0_HV_phase_deg,ideal_R0G0_Hport_mag_dB,ideal_R0G0_Hport_phase_deg,lossy_kG1_HV_mag_dB,lossy_kG1_HV_phase_deg,lossy_kG1_Hport_mag_dB,lossy_kG1_Hport_phase_deg,lossy_kG5_HV_mag_dB,lossy_kG5_HV_phase_deg,lossy_kG5_Hport_mag_dB,lossy_kG5_Hport_phase_deg
2164142.6477772351,-21.709510201305619,-105.0716383584934,-15.688910288025992,-105.0716383584934,-21.810542689691317,-105.71297787505442,-15.789942776411699,-105.71297787505442,-22.123918470955765,-109.12119653187699,-16.10331855767614,-109.12119653187699
2177821.2017586711,-21.682035754650322,-105.29489313241471,-15.661435841370697,-105.29489313241471,-21.784330498432219,-105.95832513237524,-15.763730585152596,-105.95832513237524,-22.102272445725994,-109.41648879463111,-16.081672532446369,-109.41648879463111
2191499.7557401075,-21.653418558735783,-105.519788831271,-15.632818645456162,-105.519788831271,-21.757006276248529,-106.20550506519479,-15.736406362968907,-106.20550506519479,-22.079599021089482,-109.71413224101688,-16.058999107809861,-109.71413224101688
2205178.3097215439,-21.623657137610834,-105.74638359542732,-15.603057224331213,-105.74638359542732,-21.728569300143693,-106.4545785597754,-15.707969386864072,-106.4545785597754,-22.055899760135148,-110.01419121885114,-16.035299846855523,-110.01419121885114
2218856.8637029799,-21.59274983902527,-105.97473659679291,-15.572149925745645,-105.97473659679291,-21.699018700644093,-106.70560754805841,-15.678418787364468,-106.70560754805841,-22.031176150555698,-110.31673104251716,-16.010576237276073,-110.31673104251716
2232535.4176844163,-21.560694835751999,-106.2049080962708,-15.540094922472374,-106.2049080962708,-21.668353464172817,-106.95865506338571,-15.647753550893192,-106.95865506338571,-22.005429609453607,-110.62181803857938,-15.984829696173984,-110.62181803857938
2246213.9716658527,-21.527490126921222,-106.43695950268302,-15.506890213641595,-106.43695950268302,-21.636572435485462,-107.21378529750166,-15.615972522205839,-107.21378529750166,-21.978661488289664,-110.92951959193282,-15.958061575010039,-110.92951959193282
2259892.5256472887,-21.493133539375371,-106.67095343327276,-15.47253362609575,-106.67095343327276,-21.603674320178552,-107.47106365891905,-15.583074406898929,-107.47106365891905,-21.950873077986657,-111.2399041925201,-15.930273164707032,-111.2399041925201
2273571.0796287251,-21.457622729054378,-106.90695377588638,-15.437022815774753,-106.90695377588638,-21.569657687282231,-107.73055683273428,-15.549057774002609,-107.73055683273428,-21.922065614201461,-111.55304148264767,-15.901465700921836,-111.55304148264767
2287249.633610161,-21.420955182421153,-107.1450257529428,-15.400355269141528,-107.1450257529428,-21.534520971949323,-107.99233284197852,-15.513921058669698,-107.99233284197852,-21.892240282779369,-111.86900230492989,-15.871640369499742,-111.86900230492989
2300928.1875915974,-21.383128217938335,-107.38523598729952,-15.362528304658712,-107.38523598729952,-21.498262478253849,-108.25646111059373,-15.477662564974226,-108.25646111059373,-21.861398225405253,-112.18785875088825,-15.840798312125628,-112.18785875088825
2314606.7415730339,-21.344138987607671,-107.6276525701293,-15.323539074328048,-107.6276525701293,-21.460880382112833,-108.52301252812353,-15.44028046883321,-108.52301252812353,-21.829540545466735,-112.50968421023087,-15.80894063218711,-112.50968421023087
2328285.2955544698,-21.30398447858456,-107.87234513092473,-15.283384565304939,-107.87234513092473,-21.422372734346126,-108.79205951621141,-15.401772821066501,-108.79205951621141,-21.796668314145393,-112.83455342083428,-15.776068400865771,-112.83455342083428
2341963.8495359062,-21.262661514881025,-108.11938490975174,-15.242061601601399,-108.11938490975174,-21.382737463890095,-109.06367609700064,-15.362137550610473,-109.06367609700064,-21.762782576752734,-113.16254251944768,-15.742182663473109,-113.16254251944768
2355642.4035173426,-21.220166759171487,-108.36884483187711,-15.199566845891862,-108.36884483187711,-21.341972381181993,-109.33793796353163,-15.321372467902368,-109.33793796353163,-21.727884359328606,-113.49372909313568,-15.70728444604898,-113.49372909313568
2369320.9574987786,-21.176496714716819,-108.6207995848999,-15.155896801437194,-108.6207995848999,-21.300075181733003,-109.614922552235,-15.279475268453378,-109.614922552235,-21.691974675520406,-113.82819223147426,-15.671374762240784,-113.82819223147426
2382999.511480215,-21.131647727423072,-108.87532569852054,-15.111047814143447,-108.87532569852054,-21.25704344990919,-109.89470911762038,-15.236443536629569,-109.89470911762038,-21.655054533762602,-114.16601257950894,-15.634454620482977,-114.16601257950894
2396678.0654616514,-21.085615988053014,-109.13250162708616,-15.065016074773389,-109.13250162708616,-21.212874662940933,-110.17737880926299,-15.192274749661308,-110.17737880926299,-21.617124944776663,-114.50727239148179,-15.596525031497041,-114.50727239148179
2410356.6194430874,-21.038397534609487,-109.39240783505586,-15.01779762132986,-109.39240783505586,-21.167566195182829,-110.46301475119141,-15.146966281903204,-110.46301475119141,-21.578186929413118,-114.85205558532927,-15.557587016133493,-114.85205558532927
2424035.1734245238,-20.989988254911548,-109.65512688553429,-14.969388341631927,-109.65512688553429,-21.121115322647658,-110.75170212378283,-15.100515409368032,-110.75170212378283,-21.538241526857593,-115.20044779794786,-15.517641613577968,-115.20044779794786
2437713.7274059597,-20.940383889385661,-109.92074353202671,-14.919783976106036,-109.92074353202671,-21.07351922783959,-111.04352824827248,-15.052919314559967,-111.04352824827248,-21.497289803224859,-115.55253644121942,-15.476689889945234,-115.55253644121942
2451392.2813873962,-20.889580034096149,-110.18934481357532,-14.868980120816522,-110.18934481357532,-21.024775004913678,-111.33858267398634,-15.004175091634053,-111.33858267398634,-21.455332860565065,-115.90841075878294,-15.434732947285442,-115.90841075878294
2465070.8353688326,-20.83757214404104,-110.46102015343988,-14.816972230761415,-110.46102015343988,-20.974879665190453,-111.63695726840777,-14.954279751910832,-111.63695726840777,-21.412371846308208,-116.26816188353253,-15.391771933028584,-116.26816188353253
2478749.3893502685,-20.784355536741465,-110.73586146149344,-14.763755623461838,-110.73586146149344,-20.923830143056833,-111.93874631018855,-14.903230229777208,-111.93874631018855,-21.368407963173837,-116.6318828958142,-15.347808049894216,-116.6318828958142
2492427.9433317049,-20.729925396155025,-111.01396324050764,-14.709325482875402,-111.01396324050764,-20.871623302286281,-112.24404658521777,-14.851023389006659,-112.24404658521777,-21.323442479574251,-116.99966888228843,-15.302842566294627,-116.99966888228843
2506106.4973131414,-20.674276776946158,-111.29542269650889,-14.653676863666533,-111.29542269650889,-20.818255942814105,-112.55295748586032,-14.797656029534483,-112.55295748586032,-21.277476740540955,-117.37161699541358,-15.25687682726133,-117.37161699541358
2519785.0512945773,-20.617404609148878,-111.58033985339171,-14.596804695869256,-111.58033985339171,-20.763724808005783,-112.86558111347856,-14.743124894726156,-112.86558111347856,-21.230512179205363,-117.74782651350034,-15.209912265925736,-117.74782651350034
2533463.6052760137,-20.559303703260532,-111.86881767198072,-14.538703789980909,-111.86881767198072,-20.708026592459433,-113.18202238434972,-14.687426679179808,-113.18202238434972,-21.182550328866213,-118.12839890127329,-15.161950415586588,-118.12839890127329
2547142.1592574501,-20.499968755808069,-112.16096217373955,-14.479368842528446,-112.16096217373955,-20.651157950386185,-113.50238913909028,-14.63055803710656,-113.50238913909028,-21.133592835677742,-118.51343787086739,-15.112992922398117,-118.51343787086739
2560820.7132388861,-20.439394355431858,-112.45688256932812,-14.418794442152237,-112.45688256932812,-20.59311550461554,-113.82679225569814,-14.572515591335913,-113.82679225569814,-21.083641471993776,-118.90304944317401,-15.063041558714151,-118.90304944317401
2574499.2672203225,-20.377574989535596,-112.75669139221689,-14.356975076255969,-112.75669139221689,-20.533895856276008,-114.15534576631995,-14.513295942996384,-114.15534576631995,-21.032698150405036,-119.29734200943753,-15.012098237125411,-119.29734200943753
2588177.8212017585,-20.314505051555084,-113.06050463756941,-14.293905138275463,-113.06050463756941,-20.473495595205264,-114.48816697784821,-14.452895681925641,-114.48816697784821,-20.980764938507996,-119.69642639298944,-14.96016502522837,-119.69642639298944
2601856.3751831949,-20.250178848902802,-113.3684419066102,-14.229578935623177,-113.3684419066102,-20.411911311147563,-114.82537659644896,-14.391311397867938,-114.82537659644896,-20.927844074445375,-120.10041591099126,-14.907244161165751,-120.10041591099126
2615534.9291646313,-20.184590611649718,-113.68062655669797,-14.163990698370094,-113.68062655669797,-20.34913960580063,-115.16709885611455,-14.328539692521009,-115.16709885611455,-20.873937983260152,-120.5094264360395,-14.853338069980527,-120.5094264360395
2629213.4831460672,-20.117734502011295,-113.99718585732714,-14.097134588731672,-113.99718585732714,-20.285177105778548,-115.51346165133009,-14.264577192498924,-115.51346165133009,-20.819049294106136,-120.92357645746674,-14.798449380826513,-120.92357645746674
2642892.0371275037,-20.04960462470958,-114.31825115228297,-14.029004711429955,-114.31825115228297,-20.220020476561899,-115.86459667393363,-14.199420563282272,-115.86459667393363,-20.7631808583603,-121.34298714215383,-14.742580945080677,-121.34298714215383
2656570.5911089401,-19.980195038289597,-114.6439580281768,-13.959595125009972,-114.6439580281768,-20.153666437511582,-116.22063955423964,-14.133066524231964,-116.22063955423964,-20.706335768683136,-121.76778239464332,-14.685735855403511,-121.76778239464332
2670249.145090376,-19.90949976747439,-114.97444648958768,-13.888899854194765,-114.97444648958768,-20.086111778028126,-116.58173000648428,-14.065511864748503,-116.58173000648428,-20.648517379075074,-122.1980889163214,-14.627917465795452,-122.1980889163214
2683927.6990718124,-19.837512816650143,-115.30986114103492,-13.816912903370518,-115.30986114103492,-20.017353374943916,-116.94801197863596,-13.996753461664294,-116.94801197863596,-20.589729325978571,-122.63403626340859,-14.569129412698947,-122.63403626340859
2697606.2530532489,-19.764228184580176,-115.650351376003,-13.743628271300555,-115.650351376003,-19.947388211242206,-117.31963380659759,-13.926788297962581,-117.31963380659759,-20.529975550476593,-123.07575690346945,-14.509375637196968,-123.07575690346945
2711284.8070346848,-19.689639880454745,-115.99607157323516,-13.669039967175124,-115.99607157323516,-19.876213396203045,-117.69674837280846,-13.85561348292342,-117.69674837280846,-20.469260321639901,-123.52338627012207,-14.448660408360276,-123.52338627012207
2724963.3610161212,-19.613741941392156,-116.34718130050365,-13.593142028112533,-116.34718130050365,-19.803826187083196,-118.07951326922912,-13.783226273803573,-118.07951326922912,-20.407588261076409,-123.97706281559196,-14.386988347796786,-123.97706281559196
2738641.9149975572,-19.536528451516311,-116.70384552605408,-13.515928538236688,-116.70384552605408,-19.730224012444751,-118.46809096466721,-13.709624099165127,-118.46809096466721,-20.344964368737042,-124.43692806071988,-14.32436445545742,-124.43692806071988
2752320.4689789936,-19.457993562745585,-117.0662348379086,-13.437393649465964,-117.0662348379086,-19.655404497254427,-118.86264897637008,-13.634804583974802,-118.86264897637008,-20.281394050033494,-124.90312664199249,-14.260794136753873,-124.90312664199249
2765999.02296043,-19.378131517439201,-117.43452567119284,-13.357531604159579,-117.43452567119284,-19.579365489884175,-119.26336004577573,-13.55876557660455,-119.26336004577573,-20.216883144323646,-125.37580635512182,-14.196283231044024,-125.37580635512182
2779677.5769418664,-19.296936673058479,-117.80890054363188,-13.276336759778856,-117.80890054363188,-19.502105091152131,-119.67040231827235,-13.481505177872508,-119.67040231827235,-20.15143795482085,-125.85511819465479,-14.130838041541224,-125.85511819465479
2793356.1309233024,-19.214403529013573,-118.18954829933128,-13.193803615733948,-118.18954829933128,-19.423621685552078,-120.08395952676949,-13.403021772272457,-120.08395952676949,-20.085065279983482,-126.34121638904169,-14.064465366703857,-126.34121638904169
2807034.6849047388,-19.130526755878943,-118.57666436092828,-13.10992684259932,-118.57666436092828,-19.343913974829078,-120.50422117883156,-13.323314061549452,-120.50422117883156,-20.017772446440336,-126.83425843054313,-13.997172533160711,-126.83425843054313
2820713.2388861747,-19.045301227176186,-118.97045099015597,-13.024701313896562,-118.97045099015597,-19.262981014068913,-120.93138274706338,-13.242381100789286,-120.93138274706338,-19.949567343507091,-127.33440509929451,-13.928967430227468,-127.33440509929451
2834391.7928676112,-18.958722053937443,-119.37111755681912,-12.938122140657821,-119.37111755681912,-19.180822250479292,-121.36564586236912,-13.16022233719967,-121.36564586236912,-19.880458459347462,-127.84182048078904,-13.859858546067841,-127.84182048078904
2848070.3468490476,-18.8707846222798,-119.77888081612116,-12.850184709000178,-119.77888081612116,-19.097437565051468,-121.80721850962739,-13.076837651771845,-121.80721850962739,-19.810454918830743,-128.35667197597334,-13.78985500555112,-128.35667197597334
2861748.9008304835,-18.781484634238208,-120.19396519421727,-12.760884720958586,-120.19396519421727,-19.012827317302083,-122.2563152252378,-12.992227404022461,-122.2563152252378,-19.739566523134815,-128.87913030308351,-13.71896660985519,-128.87913030308351
2875427.4548119199,-18.690818152123359,-120.61660308179118,-12.670218238843734,-120.61660308179118,-18.926992393306165,-122.71315729589584,-12.906392480026538,-122.71315729589584,-19.6678037911404,-129.4093694902736,-13.647203877860775,-129.4093694902736
2889106.0087933559,-18.598781646690924,-121.04703513536045,-12.5781817334113,-121.04703513536045,-18.839934257244064,-123.1779729578396,-12.819334343964439,-123.1779729578396,-19.595178002657907,-129.94756685801414,-13.574578089378281,-129.94756685801414
2902784.5627747923,-18.505372049429212,-121.48551058591249,-12.484772136149589,-121.48551058591249,-18.751655006696581,-123.65099759568827,-12.731055093416956,-123.65099759568827,-19.521701243522934,-130.49390299015491,-13.50110133024331,-130.49390299015491
2916463.1167562287,-18.410586809294649,-121.93228755434922,-12.389986896015028,-121.93228755434922,-18.66215743193418,-124.13247393985048,-12.641557518654556,-124.13247393985048,-19.447386452590159,-131.04856169246284,-13.426786539310534,-131.04856169246284
2930141.6707376651,-18.314423954247733,-122.38763337307751,-12.293824040968108,-122.38763337307751,-18.571445079457881,-124.6226522613253,-12.550845166178258,-124.6226522613253,-19.372247470647494,-131.61172993735647,-13.351647557367869,-131.61172993735647
2943820.2247191011,-18.216882157966136,-122.85182491292151,-12.196282244686511,-122.85182491292151,-18.479522320060678,-125.12179056254018,-12.458922406781053,-125.12179056254018,-19.296299091263446,-132.18359779346395,-13.275699177983821,-132.18359779346395
2957498.7787005375,-18.117960812137223,-123.32514891434388,-12.097360898857602,-123.32514891434388,-18.386394421688731,-125.63015476267944,-12.36579450840911,-125.63015476267944,-19.219557113569678,-132.76435833853947,-13.198957200290051,-132.76435833853947
2971177.3326819735,-18.017660104757898,-123.80790232175211,-11.997060191478273,-123.80790232175211,-18.292067627392093,-126.14801887573452,-12.27146771411247,-126.14801887573452,-19.142038396968697,-133.35420755417113,-13.121438483689072,-133.35420755417113
2984855.8866634099,-17.915981104896829,-124.30039261941992,-11.895381191617208,-124.30039261941992,-18.196549238663028,-126.67566517927159,-12.175949325383403,-126.67566517927159,-19.063760917741803,-133.9533442006142,-13.043161004462181,-133.9533442006142
2998534.4406448463,-17.812925854400927,-124.80293816727722,-11.792325941121305,-124.80293816727722,-18.099847704467855,-127.21338437164133,-12.07924779118823,-127.21338437164133,-18.984743827516272,-134.56196966998223,-12.964143914236651,-134.56196966998223
3012212.9946262822,-17.708497467055583,-125.31586853450629,-11.687897553775958,-125.31586853450629,-18.001972716283753,-127.7614757150652,-11.981372803004128,-127.7614757150652,-18.905007513531892,-135.18028781592426,-12.884407600252267,-135.18028781592426
3025891.5486077187,-17.602700235734922,-125.83952482852321,-11.582100322455297,-125.83952482852321,-17.902935309455017,-128.32024716170775,-11.882335396175394,-128.32024716170775,-18.824573660625457,-135.80850475781745,-12.803973747345834,-135.80850475781745
3039570.1025891546,-17.495539748104932,-126.37426001652045,-11.474939834825308,-126.37426001652045,-17.802747971184033,-128.89001545948864,-11.782148057904408,-128.89001545948864,-18.743465314828029,-136.44682865740251,-12.722865401548408,-136.44682865740251
3053248.656570591,-17.387023011467228,-126.92043923628916,-11.366423098187607,-126.92043923628916,-17.701424755468523,-129.47110623400147,-11.680824842188901,-129.47110623400147,-18.661706948442745,-137.09546946569523,-12.64110703516312,-137.09546946569523
3066927.2105520274,-17.277158587354347,-127.47844009252795,-11.256558674074723,-127.47844009252795,-17.598981405289482,-130.06385404248212,-11.578381492009857,-130.06385404248212,-18.579324526440757,-137.75463863791717,-12.558724613161132,-137.75463863791717
3080605.7645334639,-17.165956736507319,-128.04865293426928,-11.145356823227694,-128.04865293426928,-17.495435482340792,-130.66860239530993,-11.474835569061167,-130.66860239530993,-18.496345573979387,-138.42454881410669,-12.475745660699765,-138.42454881410669
3094284.3185148998,-17.05342957488255,-128.63148110841186,-11.032829661602923,-128.63148110841186,-17.390806504573145,-131.28570374002629,-11.37020659129352,-131.28570374002629,-18.412799244809818,-139.10541346300025,-12.392199331530193,-139.10541346300025
3107962.8724963358,-16.939591241345834,-129.22734118363098,-10.918991328066209,-129.22734118363098,-17.285116091797562,-131.91551940232242,-11.264516178517937,-131.91551940232242,-18.32871639030078,-139.7974464867157,-12.308116477021153,-139.7974464867157
3121641.4264777722,-16.824458077715065,-129.83666313814254,-10.803858164435439,-129.83666313814254,-17.178388119559337,-132.55841947786982,-11.157788206279715,-132.55841947786982,-18.244129628760088,-140.50086178372979,-12.223529715480465,-140.50086178372979
3135319.9804592086,-16.708048821808902,-130.45989050391651,-10.687448908529278,-130.45989050391651,-17.070648881447276,-133.21478266826085,-11.050048968167649,-133.21478266826085,-18.159073414687978,-141.21587276761957,-12.138473501408356,-141.21587276761957
3148998.534440645,-16.590384814142773,-131.09748045896529,-10.569784900863148,-131.09748045896529,-16.961927259946268,-133.88499605367613,-10.941327346666643,-133.88499605367613,-18.073584107542843,-141.94269183904547,-12.052984194263217,-141.94269183904547
3162677.0884220814,-16.471490218885528,-131.74990385826561,-10.450890305605906,-131.74990385826561,-16.852254905870588,-134.56945479421938,-10.831654992590964,-134.56945479421938,-17.987700039544745,-142.68152980848319,-11.967100126265123,-142.68152980848319
3176355.6424035174,-16.351392259644683,-132.41764519271453,-10.330792346365056,-132.41764519271453,-16.741666426328912,-135.2685617511533,-10.721066513049289,-135.2685617511533,-17.901461581980914,-143.4325952672859,-11.880861668701289,-143.4325952672859
3190034.1963849533,-16.230121470584216,-133.10120246425461,-10.209521557304591,-133.10120246425461,-16.630199581068595,-135.98272701854498,-10.609599667788974,-135.98272701854498,-17.814911209413914,-144.19609390476137,-11.794311296134293,-144.19609390476137
3203712.7503663898,-16.107711963291685,-133.8010869639466,-10.087112050012061,-133.8010869639466,-16.517895486923031,-136.71236735509018,-10.497295573643406,-136.71236735509018,-17.728093561126045,-144.97222776910732,-11.70749364784642,-144.97222776910732
3217391.3043478262,-15.984201709695746,-134.51782293831064,-9.9636017964161248,-134.51782293831064,-16.404798829940056,-137.45790550515144,-10.384198916660432,-137.45790550515144,-17.64105549906262,-145.76119447025286,-11.620455585782995,-145.76119447025286
3231069.8583292626,-15.859632841188709,-135.25194712771307,-9.8390329279090842,-135.25194712771307,-16.290958084599346,-138.2197693973221,-10.270358171319725,-138.2197693973221,-17.553846161465,-146.56318632291931,-11.533246248185378,-146.56318632291931
3244748.4123106985,-15.734051963922845,-136.00400815895603,-9.7134520506432196,-136.00400815895603,-16.176425739328689,-138.99839120814488,-10.155825826049066,-138.99839120814488,-17.46651701130882,-147.37838942854458,-11.445917098029197,-147.37838942854458
3258426.9662921345,-15.607510490021479,-136.77456577254304,-9.5869105767418556,-136.77456577254304,-16.061258527302446,-139.7942062779849,-10.040658614022821,-139.7942062779849,-17.37912187858878,-148.20698269511797,-11.358521965309157,-148.20698269511797
3272105.5202735709,-15.480064984166821,-137.56418986337837,-9.4594650708871981,-137.56418986337837,-15.945517661246472,-140.60765186551811,-9.9249177479668464,-140.60765186551811,-17.291716995416138,-149.04913679444968,-11.271117082136515,-149.04913679444968
3285784.0742550073,-15.351777524691608,-138.37345931193718,-9.3311776114119844,-138.37345931193718,-15.829269070680844,-141.43916572687456,-9.808669157401221,-141.43916572687456,-17.204361022822098,-149.90501305696944,-11.183761109542472,-149.90501305696944
3299462.6282364437,-15.222716077902952,-139.20296058126365,-9.2021161646233267,-139.20296058126365,-15.712583639703846,-142.28918450521809,-9.6919837264242208,-142.28918450521809,-17.117115068091199,-150.77476230479968,-11.096515154811573,-150.77476230479968
3313141.1822178802,-15.092954883896992,-140.05328605356996,-9.0723549706173685,-140.05328605356996,-15.595537443055553,-143.15814191648656,-9.57493752977593,-143.15814191648656,-17.030042691384061,-151.6585236246006,-11.009442778104436,-151.6585236246006
3326819.7361993161,-14.962574851575887,-140.92503207878812,-8.9419749382962639,-140.92503207878812,-15.478211977798487,-144.04646671722284,-9.4576120645188624,-144.04646671722284,-16.943209900352482,-152.5564230825324,-10.922609987072857,-152.5564230825324
3340498.2901807521,-14.831663959946692,-141.8187967062585,-8.8110640466670667,-141.8187967062585,-15.360694387515096,-144.95458044094579,-9.3400944742354728,-144.95458044094579,-16.856685131402216,-153.46857238463031,-10.836085218122591,-153.46857238463031
3354176.8441621885,-14.700317662060932,-142.7351770699195,-8.6797177487813109,-142.7351770699195,-15.243077675451556,-145.88289489041347,-9.2224777621719305,-145.88289489041347,-16.770539216224666,-154.39506748693393,-10.749939302945039,-154.39506748693393
3367855.3981436249,-14.568639287138595,-143.67476639702124,-8.5480393738589715,-143.67476639702124,-15.125460902537199,-146.83180937448589,-9.1048609892575758,-146.83180937448589,-16.684845332198755,-155.33598716086507,-10.664245418919133,-155.33598716086507
3381533.9521250613,-14.436740435510201,-144.63815061066254,-8.4161405222305756,-144.63815061066254,-15.007949365685391,-147.80170768017911,-8.987349452405768,-147.80170768017911,-16.599678935263768,-156.29139152058133,-10.579079021984146,-156.29139152058133
3395212.5061064973,-14.304741360007425,-145.62590449750618,-8.2841414467278014,-145.62590449750618,-14.890654751243781,-148.79295477299206,-8.8700548379641564,-148.79295477299206,-16.515117673883768,-157.26132052036291,-10.494517760604143,-157.26132052036291
3408891.0600879337,-14.172771326341032,-146.63858741405272,-8.1521714130614065,-146.63858741405272,-14.773695257920274,-149.80589322176382,-8.7530953446406503,-149.80589322176382,-16.431241282770099,-158.24579243148114,-10.410641369490477,-158.24579243148114
3422569.6140693696,-14.040968943837161,-147.6767385080451,-8.0203690305575357,-147.6767385080451,-14.657195682981996,-150.84083934825259,-8.636595769702371,-150.84083934825259,-16.348131455101488,-159.2448023094488,-10.327531541821864,-159.2448023094488
3436248.168050806,-13.909482456676244,-148.74087143615651,-7.8888825433966181,-148.74087143615651,-14.541287465024389,-151.89807910639215,-8.520687551744766,-151.89807910639215,-16.265871692085803,-160.25832046403619,-10.245271778806179,-160.25832046403619
3449926.7220322425,-13.778469984519353,-149.83146856530618,-7.7578700712397275,-149.83146856530618,-14.426108676160682,-152.97786370182794,-8.405508762881059,-152.97786370182794,-16.184547128846411,-161.28629094592785,-10.163947215566784,-161.28629094592785
3463605.2760136789,-13.64809970015048,-150.94897465297339,-7.6274997868708549,-150.94897465297339,-14.311803956113156,-154.080404968897,-8.2912040428335327,-154.080404968897,-16.10424433579087,-162.32863006536292,-10.083644422511245,-162.32863006536292
3477283.8299951148,-13.518549930555562,-152.09379001195833,-7.4979500172759366,-152.09379001195833,-14.198524380427246,-155.20587052971064,-8.177924467147621,-155.20587052971064,-16.025051094833902,-163.3852249595102,-10.004451181554279,-163.3852249595102
3490962.3839765508,-13.390009166759283,-153.26626317733405,-7.3694092534796596,-153.26626317733405,-14.086427254911683,-156.35437876838836,-8.0658273416320601,-156.35437876838836,-15.947056150099572,-164.45593222663697,-9.9264562368199467,-164.45593222663697
3504640.9379579872,-13.262675966818854,-154.46668310798967,-7.242076053539229,-154.46668310798967,-13.975675828468253,-157.52599366271969,-7.9550759151886297,-157.52599366271969,-15.870348933020932,-165.54057664629789,-9.8497490197413082,-165.54057664629789
3518319.4919394236,-13.136758735713435,-155.69527097221948,-7.1161588224338121,-155.69527097221948,-13.866438916751944,-158.72071952545934,-7.84583900347232,-158.72071952545934,-15.795019262088349,-166.63895000573746,-9.7744193488087276,-166.63895000573746
3531998.04592086,-13.012475365564143,-156.95217158621961,-6.9918754522845195,-156.95217158621961,-13.758890429635031,-159.93849571792228,-7.7382905163554074,-159.93849571792228,-15.721157017866643,-167.75081005343404,-9.700557104587018,-167.75081005343404
3545676.599902296,-12.890052719776055,-158.23744459591202,-6.8694528064964322,-158.23744459591202,-13.653208796273152,-161.17919140927418,-7.6326088829935284,-161.17919140927418,-15.648851794304843,-168.87587960114541,-9.6282518810252196,-168.87587960114541
3559355.1538837324,-12.769725945420848,-159.55105551587877,-6.7491260321412252,-159.55105551587877,-13.549576282720883,-162.44260046559094,-7.5289763694412599,-162.44260046559094,-15.578192527793622,-170.01384579591155,-9.5575926145139984,-170.01384579591155
3573033.7078651683,-12.651737599587026,-160.89286676378549,-6.631137686307401,-160.89286676378549,-13.448178198544316,-163.72843656298778,-7.4275782852646905,-163.72843656298778,-15.509267105879241,-171.16435958317004,-9.4886671925996176,-171.16435958317004
3586712.2618466048,-12.53633657761744,-162.26262885373407,-6.5157366643378145,-162.26262885373407,-13.349201990743202,-165.03632862842508,-7.3286020774635769,-165.03632862842508,-15.442161958009862,-172.32703538141024,-9.4215620447302371,-172.32703538141024
3600390.8158280412,-12.42377683421816,-163.65997193648704,-6.4031769209385345,-163.65997193648704,-13.252836225528197,-166.36581671964524,-7.2322363122485731,-166.36581671964524,-15.376961631161057,-173.50145098759134,-9.356361717881434,-173.50145098759134
3614069.3698094776,-12.314315892419073,-165.08439789721186,-6.2937159791394492,-165.08439789721186,-13.159269461081882,-167.71634846152406,-7.1386695478022579,-167.71634846152406,-15.313748353650606,-174.68714773086506,-9.2931484403709845,-174.68714773086506
3627747.9237909135,-12.2082131403166,-166.53527324082515,-6.1876132270369766,-166.53527324082515,-13.068689017331289,-169.0872761593057,-7.048089104051666,-169.0872761593057,-15.252601590896669,-175.88363088993853,-9.2320016776170437,-175.88363088993853
3641426.4777723495,-12.105727921401419,-168.01182300956611,-6.085128008121794,-168.01182300956611,-12.981279651914011,-170.47785470916938,-6.9606797386343864,-170.47785470916938,-15.193597597283199,-177.09037038672525,-9.1729976840035761,-177.09037038672525
3655105.0317537859,-12.007117430976946,-169.51312598536902,-5.9865175176973207,-169.51312598536902,-12.897222154846704,-171.88724042279108,-6.8766222415670804,-171.88724042279108,-15.13680896865994,-178.30680176574364,-9.1162090553803168,-178.30680176574364
3668783.5857352223,-11.91263443854211,-171.03811142923755,-5.8920345252624866,-171.03811142923755,-12.816691877797595,-173.31449087456417,-6.7960919645179718,-173.31449087456417,-15.082304200306908,-179.53232746509062,-9.0617042870272844,-179.53232746509062
3682462.1397166587,-11.822524863801531,-172.58555759961553,-5.8019249505219079,-172.58555759961553,-12.739857217191284,-174.75856586763021,-6.7192573039116601,-174.75856586763021,-15.030147255420967,-180.76631838079788,-9.0095473421413423,-180.76631838079788
3696140.6936980947,-11.737025241860014,-174.15409227043367,-5.7164253285803905,-174.15409227043367,-12.666878073490279,-176.21832959769276,-6.6462781602106569,-176.21832959769276,-14.98039714932473,-182.00811572202272,-8.9597972360451053,-182.00811572202272
3709819.2476795311,-11.656360120767211,-175.74219543634561,-5.6357602074875865,-175.74219543634561,-12.597904311740926,-177.69255407186222,-6.577304398461302,-177.69255407186222,-14.933107554642927,-183.25703314994774,-8.9125076413633035,-183.25703314994774
3723497.8016609671,-11.580739441464836,-177.34820434748227,-5.5601395281852106,-177.34820434748227,-12.533074250680601,-179.17992381383596,-6.5124743374009766,-179.17992381383596,-14.88832643263245,-184.51235918854843,-8.867726519352825,-184.51235918854843
3737176.3556424035,-11.510355955884556,-178.97032095949226,-5.4897560426049319,-178.97032095949226,-12.472513209220699,-180.67904185719871,-6.4519132959410754,-180.67904185719871,-14.846095695682887,-185.77335989066535,-8.8254957824032623,-185.77335989066535
3750854.9096238399,-11.445382742991971,-180.60662181814831,-5.4247828297123446,-180.60662181814831,-12.41633213980888,-182.18843699640209,-6.3957322265292547,-182.18843699640209,-14.806450905723615,-187.03928173819941,-8.7858509924439936,-187.03928173819941
