frequency_hz,load5_HV_mag_dB,load5_HV_phase_deg,load5_Hport_mag_dB,load5_Hport_phase_deg,load50_HV_mag_dB,load50_HV_phase_deg,load50_Hport_mag_dB,load50_Hport_phase_deg,load150_HV_mag_dB,load150_HV_phase_deg,load150_Hport_mag_dB,load150_Hport_phase_deg,load1000_HV_mag_dB,load1000_HV_phase_deg,load1000_Hport_mag_dB,load1000_Hport_phase_deg,loadInf_HV_mag_dB,loadInf_HV_phase_deg,loadInf_Hport_mag_dB,loadInf_Hport_phase_deg
16170981.924767952,-11.53604087987252,-904.95408971481424,-5.5154409665928963,-904.95408971481424,-14.364452675272901,-909.89202260446712,-8.3438527619932774,-909.89202260446712,-17.991553516736868,-921.57928992899485,-11.970953603457243,-921.57928992899485,-22.462950437831406,-963.20257608179634,-16.442350524551781,-963.20257608179634,-22.49181980825615,-982.78582796632054,-16.471219894976525,-982.78582796632054
16184660.478749389,-11.505394581565609,-906.70793201120148,-5.4847946682859856,-906.70793201120148,-14.336390310549639,-911.18349690952653,-8.315790397270014,-911.18349690952653,-17.976189195232095,-922.39032566963772,-11.95558928195247,-922.39032566963772,-22.505202694334944,-963.53764399783222,-16.484602781055319,-963.53764399783222,-22.54986520743854,-983.12195358291615,-16.529265294158915,-983.12195358291615
16198339.032730825,-11.480774250679794,-908.46200529994655,-5.4601743374001686,-908.46200529994655,-14.311114735480713,-912.47543910037814,-8.2905148222010876,-912.47543910037814,-17.961301993300395,-923.2010224487957,-11.940702080020774,-923.2010224487957,-22.546473260775382,-963.86979831871918,-16.525873347495757,-963.86979831871918,-22.606860883596678,-983.45637021865446,-16.586260970317056,-983.45637021865446
16212017.586712262,-11.46215815407567,-910.21393462978176,-5.4415582407960468,-910.21393462978176,-14.288617941203432,-913.76699412400433,-8.2680180279238087,-913.76699412400433,-17.946884938190962,-924.011242932512,-11.926285024911341,-924.011242932512,-22.586761776317381,-964.19911582092197,-16.56616186303776,-964.19911582092197,-22.662814487835359,-983.78915831285758,-16.642214574555734,-983.78915831285758
16225696.140693698,-11.449494835977379,-911.96137062885578,-5.4288949226977543,-911.96137062885578,-14.268884133112662,-915.05731253295778,-8.2482842198330371,-915.05731253295778,-17.932930254022171,-924.82085177245949,-11.912330340742546,-924.82085177245949,-22.626067865576438,-964.52567190107925,-16.605467952296813,-964.52567190107925,-22.717733552306306,-984.12039662992026,-16.697133639026685,-984.12039662992026
16239374.694675134,-11.442703864430722,-913.70201059395026,-5.4221039511510982,-913.70201059395026,-14.251889839976148,-916.34555445894136,-8.2312899266965243,-916.34555445894136,-17.919429377232966,-925.62971582813691,-11.898829463953344,-925.62971582813691,-22.664391132623145,-964.84954062824306,-16.64379121934352,-964.84954062824306,-22.771625492207484,-984.45016233847014,-16.751025578927859,-984.45016233847014
16253053.248656571,-11.441676997825738,-915.43361854485681,-5.4210770845461145,-915.43361854485681,-14.237604080644457,-917.6308934794838,-8.2170041673648342,-917.6308934794838,-17.906372973719481,-926.43770438203262,-11.885773060439856,-926.43770438203262,-22.701731155254947,-965.17079479543418,-16.681131241975326,-965.17079479543418,-22.824497607911574,-984.7785310876144,-16.803897694631949,-984.7785310876144
16266731.802638007,-11.446279735580948,-917.1540438229232,-5.4256798223013236,-917.1540438229232,-14.225988585695093,-918.91252033491151,-8.2053886724154701,-918.91252033491151,-17.893750957569722,-927.24468934711149,-11.873151044290097,-927.24468934711149,-22.738087479519645,-965.4895059705442,-16.71748756624002,-965.4895059705442,-22.876357087215258,-985.105577080427,-16.855757173935636,-985.105577080427
16280410.356619444,-11.45635320641102,-918.86123787132453,-5.4357532931313965,-918.86123787132453,-14.21699807052072,-920.18964645592735,-8.1963981572410951,-920.18964645592735,-17.881552511302623,-928.05054546599831,-11.860952598022998,-928.05054546599831,-22.773459614475193,-965.80574454660109,-16.752859701195572,-965.80574454660109,-22.927211007701249,-985.43137314480134,-16.906611094421628,-985.43137314480134
16294088.91060088,-11.47171633927365,-920.5532689054894,-5.4511164259940248,-920.5532689054894,-14.210580555634868,-921.46150726605015,-8.189980642355243,-921.46150726605015,-17.869766107511708,-928.85515050130175,-11.849166194232087,-928.85515050130175,-22.807847027171743,-966.1195797914238,-16.787247113892118,-966.1195797914238,-22.977066339206388,-985.75599080181121,-16.956466425926763,-985.75599080181121
16307767.464582315,-11.492168256418713,-922.22833426089448,-5.47156834313909,-922.22833426089448,-14.206677729341571,-922.7273652277205,-8.1860778160619461,-922.7273652277205,-17.858379531808048,-929.6583854165857,-11.837779618528423,-929.6583854165857,-22.84124913784229,-966.43107989669795,-16.820649224562668,-966.43107989669795,-23.02592994639015,-986.07950033169641,-17.005330033110525,-986.07950033169641
16321446.018563751,-11.517490825058786,-923.88477028755904,-5.4968909117791647,-923.88477028755904,-14.205225347412672,-923.98651260592032,-8.1846254341330482,-923.98651260592032,-17.847379906953247,-930.46013454753722,-11.826779993673624,-930.46013454753722,-22.873665315288953,-966.74031202649667,-16.853065402009328,-966.74031202649667,-23.073808591398247,-986.40197083759358,-17.053208678118626,-986.40197083759358
16335124.572545188,-11.547451303975189,-925.52105974176084,-5.5268513906955654,-925.52105974176084,-14.206153664044209,-925.23827392855526,-8.1855537507645852,-925.23827392855526,-17.836753718069332,-931.26028576296289,-11.81615380478971,-931.26028576296289,-22.90509487245318,-967.04734236528509,-16.884494959173558,-967.04734236528509,-23.120708936617795,-986.72347030712717,-17.100109023338174,-986.72347030712717
16348803.126526624,-11.581805023639248,-927.13583670166702,-5.5612051103596265,-927.13583670166702,-14.209387888126468,-926.48200812840776,-8.1887879748468446,-926.48200812840776,-17.826486838809949,-932.05873061528837,-11.805886925530324,-932.05873061528837,-22.935537062158204,-967.35223616543647,-16.914937148878579,-967.35223616543647,-23.166637547520139,-987.044065671966,-17.146037634240514,-987.044065671966
16362481.68050806,-11.620298042808297,-928.72788910164184,-5.5996981295286732,-928.72788910164184,-14.214848658758809,-927.71711035705846,-8.1942487454791859,-927.71711035705846,-17.816564558375283,-932.85536448031417,-11.795964645095662,-932.85536448031417,-22.964991073012957,-967.65505779429748,-16.944391159733332,-967.65505779429748,-23.211600895588962,-987.36382286544631,-17.191000982309337,-987.36382286544631
16376160.234489497,-11.662669730608854,-930.29615903751403,-5.6420698173292312,-930.29615903751403,-14.22245253396553,-928.94301346665452,-8.2018526206859068,-928.94301346665452,-17.8069716092524,-933.65008668603639,-11.786371695972777,-933.65008668603639,-22.993456025467893,-967.955870780841,-16.972856112188268,-967.955870780841,-23.255605361332215,-987.68280687836204,-17.23500544805259,-987.68280687836204
16389838.788470933,-11.708655230360838,-931.83974104063941,-5.6880553170812149,-931.83974104063941,-14.23211248671282,-930.15918916059275,-8.2115125734331968,-930.15918916059275,-17.797692195562252,-934.44280063039866,-11.777092282282627,-934.44280063039866,-23.020930968012454,-968.25473786194129,-17.000331054732829,-968.25473786194129,-23.298657237375664,-988.00108181301221,-17.278057324096039,-988.00108181301221
16403517.34245237,-11.757987769341515,-933.3578785516421,-5.7373878560618934,-933.3578785516421,-14.243738402578197,-931.36514881905282,-8.2231384892985719,-931.36514881905282,-17.788710021895572,-935.23341388791482,-11.768110108615947,-935.23341388791482,-23.047414873505989,-968.55172102831477,-17.026814960226368,-968.55172102831477,-23.340762731638449,-988.31871093559266,-17.320162818358828,-988.31871093559266
16417195.896433806,-11.810400786879885,-934.84995884544219,-5.7898008736002602,-934.84995884544219,-14.257237573767041,-932.56044400968665,-8.2366376604874159,-932.56044400968665,-17.78000832252112,-936.02183830514753,-11.759408409241496,-936.02183830514753,-23.072906635633323,-968.84688157016353,-17.052306722353698,-968.84688157016353,-23.381927970589821,-988.63575672701722,-17.361328057310196,-988.63575672701722
16430874.450415242,-11.865629861214,-936.315506668485,-5.8450299479343757,-936.315506668485,-14.272515184590395,-933.74466669761659,-8.2519152713107715,-933.74466669761659,-17.771569890851811,-936.80799008509655,-11.750969977572186,-936.80799008509655,-23.097405065477552,-969.14028012256563,-17.076805152197927,-969.14028012256563,-23.422159002588284,-988.95228093224853,-17.401559089308659,-988.95228093224853
16444553.004396679,-11.923414423111343,-937.75417684832337,-5.9028145098317184,-937.75417684832337,-14.289474783997099,-934.91744917216874,-8.2688748707174735,-934.91744917216874,-17.763377109057245,-937.5917898605976,-11.742777195777624,-937.5917898605976,-23.120908888202479,-969.43197671065661,-17.100308974922854,-969.43197671065661,-23.461461801303642,-989.26834460821055,-17.440861888024017,-989.26834460821055
16458231.558378113,-11.983499251100794,-939.16574612647912,-5.9628993378211694,-939.16574612647912,-14.308018741274333,-936.07846371043036,-8.2874188279947099,-936.07846371043036,-17.755411977714552,-938.37316275688215,-11.73481206443493,-938.37316275688215,-23.143416739838255,-969.72203079464271,-17.12281682655863,-969.72203079464271,-23.499842269224175,-989.58400817035488,-17.47924235594455,-989.58400817035488
16471910.11235955,-12.045635749132884,-940.55010444968218,-6.0250358358532594,-940.55010444968218,-14.328048681577155,-937.22742199977131,-8.3074487682975313,-937.22742199977131,-17.747656145393162,-939.15203844351458,-11.72705623211354,-939.15203844351458,-23.164927164163799,-970.01050131469469,-17.144327250884174,-970.01050131469469,-23.537306241250672,-989.89933143795236,-17.516706327971047,-989.89933143795236
16485588.666340986,-12.109583012482704,-941.90724593384027,-6.0889830992030793,-941.90724593384027,-14.349465898504523,-938.36407434292664,-8.3288659852248994,-938.36407434292664,-17.740090938074079,-939.92835117593938,-11.719491024794454,-939.92835117593938,-23.185438609680244,-970.29744673576693,-17.164838696400619,-970.29744673576693,-23.5738594883803,-990.21437367816839,-17.553259575100682,-990.21437367816839
16499267.220322423,-12.175108691716067,-943.23725969123029,-6.1545087784364441,-943.23725969123029,-14.372171741492307,-939.4882086701374,-8.3515718282126841,-939.4882086701374,-17.732697388308583,-940.702039826945,-11.712097475028958,-940.702039826945,-23.204949426670293,-970.58292509238879,-17.184349513390668,-970.58292509238879,-23.609507721483528,-990.52919364898469,-17.588907808203903,-990.52919364898469
16512945.774303859,-12.241989667579983,-944.54032068580307,-6.2213897543003585,-944.54032068580307,-14.396067976330562,-940.59964938318683,-8.3754680630509384,-940.59964938318683,-17.725456264027141,-941.47304790836097,-11.704856350747519,-941.47304790836097,-23.223457864338364,-970.86699403347825,-17.202857951058739,-970.86699403347825,-23.644256595177563,-990.8438496410264,-17.623656681897938,-990.8438496410264
16526624.328285296,-12.310012551824945,-945.81668075555069,-6.2894126385453211,-945.81668075555069,-14.421057117623409,-941.69825605610481,-8.400457204343784,-941.69825605610481,-17.71834809691449,-942.24132358336146,-11.697748183634868,-942.24132358336146,-23.240962068027493,-971.14971086722642,-17.220362154747868,-971.14971086722642,-23.678111711800987,-991.15839951834425,-17.657511798521362,-991.15839951834425
16540302.882266732,-12.378974030309029,-947.06665991549005,-6.3583741170294061,-947.06665991549005,-14.447042732485508,-942.78392201674205,-8.4264428192058851,-942.78392201674205,-17.711353210272819,-943.00681966976128,-11.690753296993195,-943.00681966976128,-23.257460076508774,-971.4311326061021,-17.236860163229149,-971.4311326061021,-23.711078625493876,-991.47290075820513,-17.690478712214254,-991.47290075820513
16553981.436248168,-12.448681065387436,-948.29063803090264,-6.4280811521078141,-948.29063803090264,-14.473929715205427,-943.85657283259161,-8.4533298019258041,-943.85657283259161,-17.704451746301217,-943.76949363473318,-11.68385183302159,-943.76949363473318,-23.272949819340141,-971.71131601203172,-17.252349906060523,-971.71131601203172,-23.743162846389147,-991.7874104899372,-17.722562933109522,-991.7874104899372
16567659.990229605,-12.518950974665888,-949.48904692840961,-6.4983510613862645,-949.48904692840961,-14.50162453299605,-944.91616472302474,-8.481024619716429,-944.91616472302474,-17.697623692725518,-944.52930758138007,-11.677023779445896,-944.52930758138007,-23.287429114291115,-971.99031764180256,-17.26682920101149,-971.99031764180256,-23.774369844920304,-992.10198553287307,-17.753769931640679,-992.10198553287307
16581338.544211041,-12.589611402812972,-950.6623629927825,-6.5690114895333487,-950.6623629927825,-14.530035443296082,-945.96268291875765,-8.509435530016459,-945.96268291875765,-17.690848908718998,-945.28622822763441,-11.670248995439374,-945.28622822763441,-23.300895664831248,-972.26819389274567,-17.280295751551623,-972.26819389274567,-23.804705056252619,-992.41668243343167,-17.784105142972994,-992.41668243343167
16595017.098192478,-12.660500202387411,-951.81110028010232,-6.6399002891077865,-951.81110028010232,-14.5590726833814,-946.99613998777454,-8.5384727701017766,-946.99613998777454,-17.684107150060733,-946.04022687795475,-11.663507236781108,-946.04022687795475,-23.313347057679941,-972.54500104875331,-17.292747144400316,-972.54500104875331,-23.834173884844066,-992.73155750137778,-17.813573971564441,-992.73155750137778
16608695.652173912,-12.731465238641492,-952.93580416314524,-6.7108653253618691,-952.93580416314524,-14.588648633292124,-948.01657414527062,-8.5680487200124986,-948.01657414527062,-17.677378093484574,-946.79127938831425,-11.656778180204949,-946.79127938831425,-23.324780760415798,-972.82079532668604,-17.304180847136173,-972.82079532668604,-23.862781709143551,-993.04666684529252,-17.842181795863926,-993.04666684529252
16622374.206155349,-12.802364132096384,-954.03704551253577,-6.7817642188167593,-954.03704551253577,-14.618677953282413,-949.02404756343333,-8.5980780400027896,-949.02404756343333,-17.670641360178131,-947.53936612497171,-11.650041446898507,-947.53936612497171,-23.335194119144553,-973.09563292322696,-17.314594205864928,-973.09563292322696,-23.890533886434699,-993.36206640728506,-17.869933973155078,-993.36206640728506
16636052.760136785,-12.873063951418954,-955.11541540718576,-6.8524640381393311,-955.11541540718576,-14.649077697157065,-950.01864469511702,-8.6284777838774414,-950.01864469511702,-17.663876538396899,-948.2844719175373,-11.643276625117275,-948.2844719175373,-23.344584356224324,-973.36957006223861,-17.323984442944699,-973.36957006223861,-23.917435757833285,-993.67781199697731,-17.896835844553664,-993.67781199697731
16649731.314118221,-12.943440867823014,-956.1715203595885,-6.9228409545433909,-956.1715203595885,-14.67976740297571,-951.00047062371607,-8.6591674896960864,-951.00047062371607,-17.657063205164885,-949.02658600682639,-11.636463291885262,-949.02658600682639,-23.352948568048241,-973.64266304268767,-17.332348654768616,-973.64266304268767,-23.943492653448089,-993.9939593247808,-17.922892740168464,-993.9939593247808
16663409.868099658,-13.013379780915891,-957.20597803546013,-6.9927798676362674,-957.20597803546013,-14.710669162685065,-951.96964944983961,-8.6900692494054397,-951.96964944983961,-17.650180947038812,-949.7657019880146,-11.629581033759187,-949.7657019880146,-23.36028372288412,-973.91496828719255,-17.339683809604495,-973.91496828719255,-23.968709897714469,-994.31056403449418,-17.948109984434844,-994.31056403449418
16677088.422081094,-13.082773924649567,-958.21941344278628,-7.0621740113699438,-958.21941344278628,-14.741707672286184,-952.92632272375829,-8.7211077590065607,-952.92632272375829,-17.6432093799184,-950.5018177495856,-11.622609466638776,-950.5018177495856,-23.366586658772075,-974.18654239125692,-17.34598674549245,-974.18654239125692,-23.993092814911591,-994.62768173523136,-17.972492901631966,-994.62768173523136
16690766.976062531,-13.151524460840001,-959.21245556228541,-7.1309245475603769,-959.21245556228541,-14.772810264161748,-953.87064793105424,-8.7522103508821232,-953.87064793105424,-17.636128167890671,-951.2349354085701,-11.615528254611046,-951.2349354085701,-23.371854081480894,-974.457442173255,-17.351254168201269,-974.457442173255,-24.016646734874264,-994.9453680327025,-17.996046821594639,-994.9453680327025
16704445.530043967,-13.21954006660407,-960.18573438942281,-7.1989401533244468,-960.18573438942281,-14.803906923180342,-954.80279703746555,-8.7833070099007209,-954.80279703746555,-17.628917041101289,-951.96506124256121,-11.608317127821666,-951.96506124256121,-23.376082562524758,-974.72772472523036,-17.355482649245133,-974.72772472523036,-24.039376998911397,-995.26367855985302,-18.018777085631772,-995.26367855985302
16718124.084025403,-13.286736521044384,-961.13987835721264,-7.2661366077647589,-961.13987835721264,-14.834930288166923,-955.72295509759715,-8.8143303748872981,-955.72295509759715,-17.621555812650641,-952.69220561897657,-11.600955899371016,-952.69220561897657,-23.379268537242531,-974.99744746457293,-17.358668623962906,-974.99744746457293,-24.061288965944012,-995.58266900687011,-18.040689052664387,-995.58266900687011
16731802.63800684,-13.353036295589348,-962.07551210890824,-7.3324363823097265,-962.07551210890824,-14.865815640282296,-956.63131893096045,-8.8452157270026728,-956.63131893096045,-17.614024394517035,-953.41638292203618,-11.59342448123741,-953.41638292203618,-23.381408302941754,-975.26666818664671,-17.360808389662129,-975.26666818664671,-24.082388018875708,-995.90239515056044,-18.061788105596083,-995.90239515056044
16745481.191988276,-13.418368151573743,-962.99325459015722,-7.3977682382941197,-962.99325459015722,-14.896500879795106,-957.52809586773378,-8.8759009665154824,-957.52809586773378,-17.60630281251354,-954.13761147789853,-11.585702899233915,-954.13761147789853,-23.382498017111239,-975.53544511842767,-17.361898103831614,-975.53544511842767,-24.10267957121102,-996.22291288309327,-18.082079657931395,-996.22291288309327
16759159.745969711,-13.48266674791846,-963.89371743114998,-7.4620668346388364,-963.89371743114998,-14.926926492659057,-958.41350256566147,-8.9063265793794315,-958.41350256566147,-17.598371220288886,-954.85591347839784,-11.577771307009264,-954.85591347839784,-23.38253369570505,-975.80383697323282,-17.361933782425425,-975.80383697323282,-24.122169073935702,-996.54427824011054,-18.101569160656076,-996.54427824011054
16772838.299951147,-13.545872261133828,-964.77750359055733,-7.5252723478542052,-964.77750359055733,-14.957035508229461,-959.2877638986738,-8.9364355949498364,-959.2877638986738,-17.590209912386499,-955.57131490379015,-11.569609999106873,-955.57131490379015,-23.3815112115029,-976.07190300660125,-17.360911298223275,-976.07190300660125,-24.140862022676156,-996.86654742818382,-18.120262109396531,-996.86654742818382
16786516.853932582,-13.607930019324142,-965.64520623459248,-7.5873301060445186,-965.64520623459248,-14.986773449370002,-960.15111191707865,-8.9661735360903769,-960.15111191707865,-17.581799336379255,-956.28384544491951,-11.561199423099628,-956.28384544491951,-23.379426292551713,-976.33970307340553,-17.358826379272092,-976.33970307340553,-24.158763965154925,-997.18977685161178,-18.1381640518753,-997.18977685161178
16800195.40791402,-13.668790151401627,-966.49740782619347,-7.6481902381220017,-966.49740782619347,-15.016088276112626,-961.0037848785488,-8.9954883628330027,-961.0037848785488,-17.573120104100294,-956.99353842518201,-11.552520190820669,-956.99353842518201,-23.376274520693734,-976.60729768626834,-17.355674607414112,-976.60729768626834,-24.175880508960297,-997.51402313852873,-18.155280595680672,-997.51402313852873
16813873.961895458,-13.728407252322326,-967.33467940108471,-7.7078073390427004,-967.33467940108471,-15.044930323945543,-961.84602634860289,-9.0243304106659181,-961.84602634860289,-17.564153001993184,-957.70043072265594,-11.54355308871356,-957.70043072265594,-23.372051330187588,-976.87474807535398,-17.351451416907963,-976.87474807535398,-24.192217329649882,-997.83934316630189,-18.171617416370257,-997.83934316630189
16827552.515876893,-13.786740064824203,-968.15758000926451,-7.7661401515445796,-968.15758000926451,-15.07325223771576,-962.67808436884604,-9.0526523244361368,-962.67808436884604,-17.554879000607162,-958.40456269274409,-11.534279087327537,-958.40456269274409,-23.366752006429486,-977.14211624961899,-17.346152093149861,-977.14211624961899,-24.207780179208569,-998.16579408618156,-18.187180265928948,-998.16579408618156
16841231.069858328,-13.843751177873196,-968.96665630224334,-7.8231512645935721,-968.96665630224334,-15.10100890204567,-963.50021069088302,-9.0804089887660471,-963.50021069088302,-17.545279263265407,-959.10597809165995,-11.524679349985782,-959.10597809165995,-23.360371684781924,-977.40946505959437,-17.339771771502299,-977.40946505959437,-24.22257489488274,-998.4934333471648,-18.201974981603119,-998.4934333471648
16854909.623839766,-13.89940674179844,-969.76244224808033,-7.8788068285188162,-969.76244224808033,-15.128157369078918,-964.31266007353838,-9.1075574557992951,-964.31266007353838,-17.535335153936234,-959.80472400106214,-11.514735240656613,-959.80472400106214,-23.352905349518824,-977.67685826178069,-17.332305436239199,-977.67685826178069,-24.236607408414311,-998.82231871902263,-18.216007495134686,-998.82231871902263
16868588.177821204,-13.953676199917073,-970.5454589579366,-7.9330762866374496,-970.5454589579366,-15.15465678428937,-965.11568964081152,-9.1340568710097472,-965.11568964081152,-17.525028244338738,-960.50085075413483,-11.504428331059113,-960.50085075413483,-23.34434783289619,-977.94436058473843,-17.323747919616565,-977.94436058473843,-24.24988375569875,-999.15250831443564,-18.229283842419125,-999.15250831443564
16882266.731802639,-14.006532036306659,-971.31621460944257,-7.985932123027033,-971.31621460944257,-15.18046831101044,-965.90955829784207,-9.1598683977308166,-965.90955829784207,-17.514340320316023,-961.19441186338395,-11.493740407036398,-961.19441186338395,-23.334693814358545,-978.21203779695361,-17.31409390107892,-978.21203779695361,-24.262410086893805,-999.48406061017283,-18.24181017361418,-999.48406061017283
16895945.285784073,-14.057949539271551,-972.07520445365037,-8.0373496259919257,-972.07520445365037,-15.205555054268231,-966.69452620205777,-9.1849551409886079,-966.69452620205777,-17.503253387510359,-961.8854639504035,-11.482653474230737,-961.8854639504035,-23.323937819892649,-978.47995677656229,-17.303337906613024,-978.47995677656229,-24.27419267700656,-999.81703446723998,-18.253592763726935,-999.81703446723998
