pair_key,candidate_i,candidate_j,same_theta_distance,same_theta_template_i,same_theta_template_j,numerical_tolerance,noise_resolution_threshold,same_theta_numerically_equivalent,cross_theta_scope,source_formal_experiment_hash
R21C_030|R21C_036,R21C_030,R21C_036,0.165080425692418,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_037,R21C_030,R21C_037,0.362156481692797,25,25,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_038,R21C_030,R21C_038,0.237962261285585,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_039,R21C_030,R21C_039,0.153090495288252,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_040,R21C_030,R21C_040,0.252198254370141,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_041,R21C_030,R21C_041,0.233403441717994,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_042,R21C_030,R21C_042,0.244485575520516,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_043,R21C_030,R21C_043,0.442321071528721,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_044,R21C_030,R21C_044,0.249872612695316,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_045,R21C_030,R21C_045,0.463993175277508,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_046,R21C_030,R21C_046,0.429541921679203,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_047,R21C_030,R21C_047,0.230546528735395,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_048,R21C_030,R21C_048,0.26010136778951,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_049,R21C_030,R21C_049,0.219965495042634,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_050,R21C_030,R21C_050,0.127993576165796,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_051,R21C_030,R21C_051,0.0828861981681139,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_052,R21C_030,R21C_052,0.164660290044369,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_053,R21C_030,R21C_053,0.374211925780064,25,25,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_054,R21C_030,R21C_054,0.276286801644494,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_055,R21C_030,R21C_055,0.43384635935869,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_056,R21C_030,R21C_056,0.463807338973618,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_057,R21C_030,R21C_057,0.185584351533739,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_058,R21C_030,R21C_058,0.28121133715819,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_059,R21C_030,R21C_059,0.273235101393334,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_060,R21C_030,R21C_060,0.127336438274031,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_061,R21C_030,R21C_061,0.129746461530895,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_062,R21C_030,R21C_062,0.23488224091503,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_063,R21C_030,R21C_063,0.230294662740405,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_064,R21C_030,R21C_064,0.25041868410333,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_065,R21C_030,R21C_065,0.441110049003115,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_066,R21C_030,R21C_066,0.013742139417495,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_067,R21C_030,R21C_067,0.0357995601131168,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_068,R21C_030,R21C_068,0.11231918627606,20,20,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_069,R21C_030,R21C_069,0.166430090922668,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_070,R21C_030,R21C_070,0.179322726529892,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_071,R21C_030,R21C_071,0.271705311352695,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_072,R21C_030,R21C_072,0.186284346353111,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_073,R21C_030,R21C_073,0.295225537565184,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_074,R21C_030,R21C_074,0.257389327132458,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_075,R21C_030,R21C_075,0.154298762106041,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_076,R21C_030,R21C_076,0.193967914726336,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_077,R21C_030,R21C_077,0.161911694524468,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_078,R21C_030,R21C_078,0.019061281389041,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_079,R21C_030,R21C_079,0.0733954802715237,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_080,R21C_030,R21C_080,0.125475437980957,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_081,R21C_030,R21C_081,0.167933511890645,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_082,R21C_030,R21C_082,0.185468858384814,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_083,R21C_030,R21C_083,0.183602230507654,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_084,R21C_030,R21C_084,0.271169615364865,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_085,R21C_030,R21C_085,0.287368566982903,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_086,R21C_030,R21C_086,0.259014567595283,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_030|R21C_087,R21C_030,R21C_087,0.204425599814901,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_032,R21C_031,R21C_032,0.235030299844224,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_033,R21C_031,R21C_033,0.200685260942923,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_034,R21C_031,R21C_034,0.120339055867348,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_035,R21C_031,R21C_035,0.201208337649514,2,2,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_036,R21C_031,R21C_036,0.158749222883092,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_037,R21C_031,R21C_037,0.270118044190844,25,25,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_038,R21C_031,R21C_038,0.0752582184553672,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_039,R21C_031,R21C_039,0.091217069365023,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_040,R21C_031,R21C_040,0.0638440775749532,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_041,R21C_031,R21C_041,0.0701184170597604,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_042,R21C_031,R21C_042,0.0568923053209377,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_043,R21C_031,R21C_043,0.193413618614181,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_044,R21C_031,R21C_044,0.0548256992954715,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_045,R21C_031,R21C_045,0.210822429044444,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_046,R21C_031,R21C_046,0.184397548656319,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_047,R21C_031,R21C_047,0.0576580989477188,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_048,R21C_031,R21C_048,0.0451219855114361,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_049,R21C_031,R21C_049,0.102972828075716,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_050,R21C_031,R21C_050,0.172980543524426,2,2,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_051,R21C_031,R21C_051,0.229312189628818,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_052,R21C_031,R21C_052,0.158256363323892,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_053,R21C_031,R21C_053,0.294715295033307,25,25,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_054,R21C_031,R21C_054,0.0393186438797335,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_055,R21C_031,R21C_055,0.175376282426258,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_056,R21C_031,R21C_056,0.210522374422497,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_057,R21C_031,R21C_057,0.0553001708362183,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_058,R21C_031,R21C_058,0.0482739934615964,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_059,R21C_031,R21C_059,0.0573665546298961,61,61,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_060,R21C_031,R21C_060,0.128882130152279,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_061,R21C_031,R21C_061,0.121730979006441,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_062,R21C_031,R21C_062,0.0822581180233169,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_063,R21C_031,R21C_063,0.086150333769664,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_064,R21C_031,R21C_064,0.0422680171345141,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_065,R21C_031,R21C_065,0.19279556796907,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_066,R21C_031,R21C_066,0.228979546539966,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_067,R21C_031,R21C_067,0.208004056513552,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_068,R21C_031,R21C_068,0.167412678618912,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_069,R21C_031,R21C_069,0.0797893838748917,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_070,R21C_031,R21C_070,0.0644251321872474,19,19,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_071,R21C_031,R21C_071,0.0537505593904674,63,63,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_072,R21C_031,R21C_072,0.0501573936098251,19,19,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_073,R21C_031,R21C_073,0.059189642617419,63,63,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_074,R21C_031,R21C_074,0.0577510966776328,36,36,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_075,R21C_031,R21C_075,0.0880594175701331,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_076,R21C_031,R21C_076,0.0416223632297411,19,19,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_077,R21C_031,R21C_077,0.10057049693847,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_078,R21C_031,R21C_078,0.222188340202631,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_079,R21C_031,R21C_079,0.17692097893991,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_080,R21C_031,R21C_080,0.165227492640633,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_081,R21C_031,R21C_081,0.0734341888516978,19,19,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_082,R21C_031,R21C_082,0.0508765916196754,19,19,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_083,R21C_031,R21C_083,0.052737458523015,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_084,R21C_031,R21C_084,0.0447222867171907,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_085,R21C_031,R21C_085,0.0554573992936866,61,61,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_086,R21C_031,R21C_086,0.0429570990271461,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_031|R21C_087,R21C_031,R21C_087,0.0289247332915138,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_033,R21C_032,R21C_033,0.0816908265382796,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_034,R21C_032,R21C_034,0.370574792136714,21,21,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_035,R21C_032,R21C_035,0.116604216211804,7,7,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_036,R21C_032,R21C_036,0.160305751020349,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_037,R21C_032,R21C_037,0.359405501910391,25,25,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_038,R21C_032,R21C_038,0.233337643624607,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_039,R21C_032,R21C_039,0.148039119785394,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_040,R21C_032,R21C_040,0.24733780343256,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_041,R21C_032,R21C_041,0.228440354068023,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_042,R21C_032,R21C_042,0.239472776089911,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_043,R21C_032,R21C_043,0.437639007692769,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_044,R21C_032,R21C_044,0.244275014622554,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_045,R21C_032,R21C_045,0.459237722935543,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_046,R21C_032,R21C_046,0.424910791923967,27,27,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_047,R21C_032,R21C_047,0.225004837729475,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_048,R21C_032,R21C_048,0.25480451913271,3,3,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_049,R21C_032,R21C_049,0.215945002190787,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_050,R21C_032,R21C_050,0.124029538609535,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_051,R21C_032,R21C_051,0.0838802300561926,9,9,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_052,R21C_032,R21C_052,0.159867695761254,1,1,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
R21C_032|R21C_053,R21C_032,R21C_053,0.371836890415222,25,25,1e-10,NaN,0,nearest_same_theta_pairs_only,36ab4a9a2ffceeeb1e7241d89cf281540d0e78acce35f27e068187e3fe0832c8
