dataset,scenario,sample,candidate_id,coarse_distance,exhaustive_distance,distance_error,coarse_best_template_index,exhaustive_best_template_index,coarse_pivot_index,global_in_local_window,coarse_pivot_distance
independent_test,scale_large,diagnostic_r068,G009,0.195492138602923,0.195492138602923,0,41,41,41,1,0.195492138602923
independent_test,scale_large,diagnostic_r068,G010,0.12660727453367,0.12660727453367,0,41,41,41,1,0.12660727453367
independent_test,scale_large,diagnostic_r068,G011,0.143456194660216,0.143456194660216,0,41,41,41,1,0.143456194660216
independent_test,scale_large,diagnostic_r068,G012,0.172025438676092,0.172025438676092,0,41,41,41,1,0.172025438676092
independent_test,scale_large,diagnostic_r068,G013,0.131376017017878,0.131376017017878,0,41,41,41,1,0.131376017017878
independent_test,scale_large,diagnostic_r068,G014,0.186805526239508,0.186805526239508,0,41,41,41,1,0.186805526239508
independent_test,scale_large,diagnostic_r068,G015,0.210131023945227,0.210131023945227,0,41,41,41,1,0.210131023945227
independent_test,scale_large,diagnostic_r068,G016,0.164599220715373,0.164599220715373,0,41,41,41,1,0.164599220715373
independent_test,scale_large,diagnostic_r068,G017,0.209689681027713,0.209689681027713,0,41,41,41,1,0.209689681027713
independent_test,scale_large,diagnostic_r068,G018,0.141562501001573,0.141562501001573,0,41,41,41,1,0.141562501001573
independent_test,scale_large,diagnostic_r068,G019,0.172025438676092,0.172025438676092,0,41,41,41,1,0.172025438676092
independent_test,scale_large,diagnostic_r068,G020,0.197443241424731,0.197443241424731,0,41,41,41,1,0.197443241424731
independent_test,scale_large,diagnostic_r068,G021,0.169004070610516,0.169004070610516,0,41,41,41,1,0.169004070610516
independent_test,scale_large,diagnostic_r068,G022,0.210131023945227,0.210131023945227,0,41,41,41,1,0.210131023945227
independent_test,scale_large,diagnostic_r068,G023,0.195492138602923,0.195492138602923,0,41,41,41,1,0.195492138602923
independent_test,scale_large,diagnostic_r069,G001,0.214038239830679,0.214038239830679,0,4,4,5,1,0.249891755987063
independent_test,scale_large,diagnostic_r069,G002,0.145678528673338,0.145678528673338,0,40,40,41,1,0.181124744672158
independent_test,scale_large,diagnostic_r069,G003,0.154543798811625,0.154543798811625,0,40,40,41,1,0.185751254772806
independent_test,scale_large,diagnostic_r069,G004,0.0946506986296178,0.0946506986296178,0,40,40,41,1,0.155110421629756
independent_test,scale_large,diagnostic_r069,G005,0.147708224442375,0.147708224442375,0,40,40,41,1,0.178624796392496
independent_test,scale_large,diagnostic_r069,G006,0.17913743324114,0.17913743324114,0,40,40,41,1,0.202122285291359
independent_test,scale_large,diagnostic_r069,G007,0.117603076323779,0.117603076323779,0,40,40,41,1,0.163971885680737
independent_test,scale_large,diagnostic_r069,G008,0.175574524483067,0.175574524483067,0,40,40,41,1,0.199407207736731
independent_test,scale_large,diagnostic_r069,G009,0.203068295833974,0.203068295833974,0,40,40,41,1,0.221170306618026
independent_test,scale_large,diagnostic_r069,G010,0.145678528673338,0.145678528673338,0,40,40,41,1,0.181124744672158
independent_test,scale_large,diagnostic_r069,G011,0.158196324943414,0.158196324943414,0,40,40,41,1,0.186649645845147
independent_test,scale_large,diagnostic_r069,G012,0.182229323287195,0.182229323287195,0,40,40,41,1,0.204494264638284
independent_test,scale_large,diagnostic_r069,G013,0.147708224442375,0.147708224442375,0,40,40,41,1,0.178624796392496
independent_test,scale_large,diagnostic_r069,G014,0.196101045590494,0.196101045590494,0,40,40,41,1,0.21587953493081
independent_test,scale_large,diagnostic_r069,G015,0.217102729692961,0.217102729692961,0,40,40,41,1,0.233033601825394
independent_test,scale_large,diagnostic_r069,G016,0.175574524483067,0.175574524483067,0,40,40,41,1,0.199407207736731
independent_test,scale_large,diagnostic_r069,G017,0.216526904743529,0.216526904743529,0,40,40,41,1,0.232679607446551
independent_test,scale_large,diagnostic_r069,G018,0.154543798811625,0.154543798811625,0,40,40,41,1,0.185751254772805
independent_test,scale_large,diagnostic_r069,G019,0.182229323287195,0.182229323287195,0,40,40,41,1,0.204494264638284
independent_test,scale_large,diagnostic_r069,G020,0.205076415329708,0.205076415329708,0,40,40,41,1,0.222720037954141
independent_test,scale_large,diagnostic_r069,G021,0.17913743324114,0.17913743324114,0,40,40,41,1,0.202122285291359
independent_test,scale_large,diagnostic_r069,G022,0.217102729692961,0.217102729692961,0,40,40,41,1,0.233033601825394
independent_test,scale_large,diagnostic_r069,G023,0.203068295833974,0.203068295833974,0,40,40,41,1,0.221170306618026
independent_test,scale_large,diagnostic_r070,G001,0.21600894345244,0.21600894345244,0,6,6,5,1,0.248610636938887
independent_test,scale_large,diagnostic_r070,G002,0.146873388728091,0.146873388728091,0,33,33,41,1,0.179750160409365
independent_test,scale_large,diagnostic_r070,G003,0.159928849573729,0.159928849573729,0,33,33,41,1,0.182056900446156
independent_test,scale_large,diagnostic_r070,G004,0.0976224565806525,0.0976224565806525,0,15,15,23,1,0.147791994234639
independent_test,scale_large,diagnostic_r070,G005,0.150509530369255,0.150509530369255,0,42,42,41,1,0.175930988484843
independent_test,scale_large,diagnostic_r070,G006,0.183359460024232,0.183359460024232,0,42,42,41,1,0.199128618648661
independent_test,scale_large,diagnostic_r070,G007,0.121705143297743,0.121705143297743,0,33,33,41,1,0.157707890684357
independent_test,scale_large,diagnostic_r070,G008,0.179430393512099,0.179430393512099,0,42,42,41,1,0.1965602278179
independent_test,scale_large,diagnostic_r070,G009,0.207557763016099,0.207557763016099,0,42,42,41,1,0.218476152664891
independent_test,scale_large,diagnostic_r070,G010,0.146873388728091,0.146873388728091,0,33,33,41,1,0.179750160409365
independent_test,scale_large,diagnostic_r070,G011,0.160051028692512,0.160051028692512,0,42,42,41,1,0.183381139729319
independent_test,scale_large,diagnostic_r070,G012,0.185903238127619,0.185903238127619,0,42,42,41,1,0.201299817744373
independent_test,scale_large,diagnostic_r070,G013,0.150509530369255,0.150509530369255,0,42,42,41,1,0.175930988484843
independent_test,scale_large,diagnostic_r070,G014,0.198535580833448,0.198535580833448,0,42,42,41,1,0.212835300371061
independent_test,scale_large,diagnostic_r070,G015,0.220751278809449,0.220751278809449,0,42,42,41,1,0.230193190492325
independent_test,scale_large,diagnostic_r070,G016,0.179430393512099,0.179430393512099,0,42,42,41,1,0.1965602278179
independent_test,scale_large,diagnostic_r070,G017,0.220311168838173,0.220311168838173,0,42,42,41,1,0.230093447528033
independent_test,scale_large,diagnostic_r070,G018,0.159928849573729,0.159928849573729,0,33,33,41,1,0.182056900446156
independent_test,scale_large,diagnostic_r070,G019,0.185903238127619,0.185903238127619,0,42,42,41,1,0.201299817744373
independent_test,scale_large,diagnostic_r070,G020,0.209898024284814,0.209898024284814,0,42,42,41,1,0.219764491559217
independent_test,scale_large,diagnostic_r070,G021,0.183359460024232,0.183359460024232,0,42,42,41,1,0.199128618648661
independent_test,scale_large,diagnostic_r070,G022,0.220751278809449,0.220751278809449,0,42,42,41,1,0.230193190492325
independent_test,scale_large,diagnostic_r070,G023,0.207557763016099,0.207557763016099,0,42,42,41,1,0.218476152664891
independent_test,scale_large,diagnostic_r071,G001,0.213834995704494,0.213834995704494,0,5,5,5,1,0.213834995704494
independent_test,scale_large,diagnostic_r071,G002,0.144736433345473,0.144736433345473,0,41,41,41,1,0.144736433345473
independent_test,scale_large,diagnostic_r071,G003,0.154611701883895,0.154611701883895,0,41,41,41,1,0.154611701883895
independent_test,scale_large,diagnostic_r071,G004,0.0890976200318641,0.0890976200318641,0,32,32,23,1,0.089137484302986
independent_test,scale_large,diagnostic_r071,G005,0.145259486250607,0.145259486250607,0,41,41,41,1,0.145259486250607
independent_test,scale_large,diagnostic_r071,G006,0.176943635719399,0.176943635719399,0,41,41,41,1,0.176943635719399
independent_test,scale_large,diagnostic_r071,G007,0.112545573739676,0.112545573739676,0,41,41,41,1,0.112545573739676
independent_test,scale_large,diagnostic_r071,G008,0.173147697044193,0.173147697044193,0,41,41,41,1,0.173147697044193
independent_test,scale_large,diagnostic_r071,G009,0.200686725473169,0.200686725473169,0,41,41,41,1,0.200686725473169
independent_test,scale_large,diagnostic_r071,G010,0.144736433345473,0.144736433345473,0,41,41,41,1,0.144736433345473
independent_test,scale_large,diagnostic_r071,G011,0.155907479547975,0.155907479547975,0,41,41,41,1,0.155907479547975
independent_test,scale_large,diagnostic_r071,G012,0.179838385310328,0.179838385310328,0,41,41,41,1,0.179838385310328
independent_test,scale_large,diagnostic_r071,G013,0.145259486250607,0.145259486250607,0,41,41,41,1,0.145259486250607
independent_test,scale_large,diagnostic_r071,G014,0.193393503219744,0.193393503219744,0,41,41,41,1,0.193393503219744
independent_test,scale_large,diagnostic_r071,G015,0.214491235707872,0.214491235707872,0,41,41,41,1,0.214491235707872
independent_test,scale_large,diagnostic_r071,G016,0.173147697044193,0.173147697044193,0,41,41,41,1,0.173147697044193
independent_test,scale_large,diagnostic_r071,G017,0.214103023476982,0.214103023476982,0,41,41,41,1,0.214103023476982
independent_test,scale_large,diagnostic_r071,G018,0.154611701883895,0.154611701883895,0,41,41,41,1,0.154611701883895
independent_test,scale_large,diagnostic_r071,G019,0.179838385310328,0.179838385310328,0,41,41,41,1,0.179838385310328
independent_test,scale_large,diagnostic_r071,G020,0.202624888118812,0.202624888118812,0,41,41,41,1,0.202624888118812
independent_test,scale_large,diagnostic_r071,G021,0.176943635719399,0.176943635719399,0,41,41,41,1,0.176943635719399
independent_test,scale_large,diagnostic_r071,G022,0.214491235707872,0.214491235707872,0,41,41,41,1,0.214491235707872
independent_test,scale_large,diagnostic_r071,G023,0.200686725473169,0.200686725473169,0,41,41,41,1,0.200686725473169
independent_test,scale_large,diagnostic_r072,G001,0.201634602727113,0.201634602727113,0,5,5,5,1,0.201634602727113
independent_test,scale_large,diagnostic_r072,G002,0.130669728663742,0.130669728663742,0,41,41,41,1,0.130669728663742
independent_test,scale_large,diagnostic_r072,G003,0.143708050253789,0.143708050253789,0,41,41,41,1,0.143708050253789
independent_test,scale_large,diagnostic_r072,G004,0.0494648017539041,0.0494648017539041,0,23,23,23,1,0.0494648017539041
independent_test,scale_large,diagnostic_r072,G005,0.131744524181926,0.131744524181926,0,41,41,41,1,0.131744524181926
independent_test,scale_large,diagnostic_r072,G006,0.168243596094375,0.168243596094375,0,41,41,41,1,0.168243596094375
independent_test,scale_large,diagnostic_r072,G007,0.0897827090717787,0.0897827090717787,0,41,41,41,1,0.0897827090717787
independent_test,scale_large,diagnostic_r072,G008,0.163996938285979,0.163996938285979,0,41,41,41,1,0.163996938285979
independent_test,scale_large,diagnostic_r072,G009,0.194475239165272,0.194475239165272,0,41,41,41,1,0.194475239165272
independent_test,scale_large,diagnostic_r072,G010,0.130669728663742,0.130669728663742,0,41,41,41,1,0.130669728663742
independent_test,scale_large,diagnostic_r072,G011,0.143724359307409,0.143724359307409,0,41,41,41,1,0.143724359307409
independent_test,scale_large,diagnostic_r072,G012,0.171359825290517,0.171359825290517,0,41,41,41,1,0.171359825290517
independent_test,scale_large,diagnostic_r072,G013,0.131744524181926,0.131744524181926,0,41,41,41,1,0.131744524181926
independent_test,scale_large,diagnostic_r072,G014,0.185887204687526,0.185887204687526,0,41,41,41,1,0.185887204687526
independent_test,scale_large,diagnostic_r072,G015,0.20908708831537,0.20908708831537,0,41,41,41,1,0.20908708831537
independent_test,scale_large,diagnostic_r072,G016,0.163996938285979,0.163996938285979,0,41,41,41,1,0.163996938285979
independent_test,scale_large,diagnostic_r072,G017,0.208625502137961,0.208625502137961,0,41,41,41,1,0.208625502137961
independent_test,scale_large,diagnostic_r072,G018,0.143708050253789,0.143708050253789,0,41,41,41,1,0.143708050253789
independent_test,scale_large,diagnostic_r072,G019,0.171359825290517,0.171359825290517,0,41,41,41,1,0.171359825290517
independent_test,scale_large,diagnostic_r072,G020,0.196585382255616,0.196585382255616,0,41,41,41,1,0.196585382255616
independent_test,scale_large,diagnostic_r072,G021,0.168243596094375,0.168243596094375,0,41,41,41,1,0.168243596094375
independent_test,scale_large,diagnostic_r072,G022,0.20908708831537,0.20908708831537,0,41,41,41,1,0.20908708831537
independent_test,scale_large,diagnostic_r072,G023,0.194475239165272,0.194475239165272,0,41,41,41,1,0.194475239165272
independent_test,scale_large,diagnostic_r073,G001,0.225338521736859,0.225338521736859,0,6,6,5,1,0.229337607523649
independent_test,scale_large,diagnostic_r073,G002,0.158245147572009,0.158245147572009,0,42,42,41,1,0.163275900307675
independent_test,scale_large,diagnostic_r073,G003,0.166858905683063,0.166858905683063,0,42,42,41,1,0.168990359099479
independent_test,scale_large,diagnostic_r073,G004,0.118798093383073,0.118798093383073,0,33,33,41,1,0.122950725183931
independent_test,scale_large,diagnostic_r073,G005,0.159448098207191,0.159448098207191,0,42,42,41,1,0.163068767250027
independent_test,scale_large,diagnostic_r073,G006,0.187841115557107,0.187841115557107,0,42,42,41,1,0.189308289903746
independent_test,scale_large,diagnostic_r073,G007,0.135633246146289,0.135633246146289,0,42,42,41,1,0.138894750159877
independent_test,scale_large,diagnostic_r073,G008,0.184294422778965,0.184294422778965,0,42,42,41,1,0.18620360722747
independent_test,scale_large,diagnostic_r073,G009,0.209538834105277,0.209538834105277,0,42,42,41,1,0.209985888011439
independent_test,scale_large,diagnostic_r073,G010,0.158245147572009,0.158245147572009,0,42,42,41,1,0.163275900307675
independent_test,scale_large,diagnostic_r073,G011,0.1681950167815,0.1681950167815,0,42,42,41,1,0.171652189103524
independent_test,scale_large,diagnostic_r073,G012,0.190517850905613,0.190517850905613,0,42,42,41,1,0.191750002358866
independent_test,scale_large,diagnostic_r073,G013,0.159448098207192,0.159448098207192,0,42,42,41,1,0.163068767250027
independent_test,scale_large,diagnostic_r073,G014,0.202480223165205,0.202480223165205,0,42,42,41,1,0.204508486792952
independent_test,scale_large,diagnostic_r073,G015,0.222404835218543,0.222404835218543,0,42,42,41,1,0.222755743288254
independent_test,scale_large,diagnostic_r073,G016,0.184294422778965,0.184294422778965,0,42,42,41,1,0.18620360722747
independent_test,scale_large,diagnostic_r073,G017,0.221737260408607,0.221737260408607,0,42,42,41,1,0.22256669495782
independent_test,scale_large,diagnostic_r073,G018,0.166858905683063,0.166858905683063,0,42,42,41,1,0.168990359099479
independent_test,scale_large,diagnostic_r073,G019,0.190517850905613,0.190517850905613,0,42,42,41,1,0.191750002358866
independent_test,scale_large,diagnostic_r073,G020,0.211461682542779,0.211461682542779,0,41,41,41,1,0.211461682542779
independent_test,scale_large,diagnostic_r073,G021,0.187841115557107,0.187841115557107,0,42,42,41,1,0.189308289903746
independent_test,scale_large,diagnostic_r073,G022,0.222404835218543,0.222404835218543,0,42,42,41,1,0.222755743288254
independent_test,scale_large,diagnostic_r073,G023,0.209538834105277,0.209538834105277,0,42,42,41,1,0.209985888011439
independent_test,scale_large,diagnostic_r074,G001,0.210101200901734,0.210101200901734,0,4,4,5,1,0.260907980596741
independent_test,scale_large,diagnostic_r074,G002,0.137044144216304,0.137044144216304,0,40,40,41,1,0.191579468906589
independent_test,scale_large,diagnostic_r074,G003,0.148899100849251,0.148899100849251,0,40,40,41,1,0.195060107339216
independent_test,scale_large,diagnostic_r074,G004,0.0768367772557719,0.0768367772557719,0,31,31,41,1,0.171145059752205
independent_test,scale_large,diagnostic_r074,G005,0.140402243756719,0.140402243756719,0,40,40,41,1,0.189185728400206
independent_test,scale_large,diagnostic_r074,G006,0.175193421555785,0.175193421555785,0,40,40,41,1,0.210455937351973
independent_test,scale_large,diagnostic_r074,G007,0.106947928956396,0.106947928956396,0,40,40,41,1,0.178241893208449
independent_test,scale_large,diagnostic_r074,G008,0.171272492515925,0.171272492515925,0,40,40,41,1,0.207973940529947
independent_test,scale_large,diagnostic_r074,G009,0.200524077660624,0.200524077660624,0,40,40,41,1,0.227976927647792
independent_test,scale_large,diagnostic_r074,G010,0.137044144216304,0.137044144216304,0,40,40,41,1,0.191579468906589
independent_test,scale_large,diagnostic_r074,G011,0.151655689664539,0.151655689664539,0,40,40,41,1,0.19635003738949
independent_test,scale_large,diagnostic_r074,G012,0.178181374663984,0.178181374663984,0,40,40,41,1,0.212919375356383
independent_test,scale_large,diagnostic_r074,G013,0.140402243756719,0.140402243756719,0,40,40,41,1,0.189185728400206
independent_test,scale_large,diagnostic_r074,G014,0.192909601812763,0.192909601812763,0,40,40,41,1,0.223585916248033
independent_test,scale_large,diagnostic_r074,G015,0.215046940146817,0.215046940146817,0,40,40,41,1,0.239504015412479
independent_test,scale_large,diagnostic_r074,G016,0.171272492515925,0.171272492515925,0,40,40,41,1,0.207973940529947
independent_test,scale_large,diagnostic_r074,G017,0.21467687349875,0.21467687349875,0,40,40,41,1,0.238950928060859
independent_test,scale_large,diagnostic_r074,G018,0.148899100849251,0.148899100849251,0,40,40,41,1,0.195060107339216
independent_test,scale_large,diagnostic_r074,G019,0.178181374663984,0.178181374663984,0,40,40,41,1,0.212919375356383
independent_test,scale_large,diagnostic_r074,G020,0.202452854317754,0.202452854317754,0,40,40,41,1,0.229760322364778
independent_test,scale_large,diagnostic_r074,G021,0.175193421555785,0.175193421555785,0,40,40,41,1,0.210455937351973
independent_test,scale_large,diagnostic_r074,G022,0.215046940146817,0.215046940146817,0,40,40,41,1,0.239504015412479
independent_test,scale_large,diagnostic_r074,G023,0.200524077660624,0.200524077660624,0,40,40,41,1,0.227976927647792
independent_test,scale_large,diagnostic_r075,G001,0.202691301893574,0.202691301893574,0,5,5,5,1,0.202691301893574
independent_test,scale_large,diagnostic_r075,G002,0.130566081370848,0.130566081370848,0,41,41,41,1,0.130566081370848
independent_test,scale_large,diagnostic_r075,G003,0.142698331693907,0.142698331693907,0,41,41,41,1,0.142698331693907
independent_test,scale_large,diagnostic_r075,G004,0.0610639517504346,0.0610639517504346,0,32,32,23,1,0.061159735841515
independent_test,scale_large,diagnostic_r075,G005,0.131556210832868,0.131556210832868,0,41,41,41,1,0.131556210832868
independent_test,scale_large,diagnostic_r075,G006,0.166984763933761,0.166984763933761,0,41,41,41,1,0.166984763933761
independent_test,scale_large,diagnostic_r075,G007,0.0931263916710916,0.0931263916710916,0,41,41,41,1,0.0931263916710916
independent_test,scale_large,diagnostic_r075,G008,0.162560270675188,0.162560270675188,0,41,41,41,1,0.162560270675188
independent_test,scale_large,diagnostic_r075,G009,0.192562026043405,0.192562026043405,0,41,41,41,1,0.192562026043405
independent_test,scale_large,diagnostic_r075,G010,0.130566081370848,0.130566081370848,0,41,41,41,1,0.130566081370848
independent_test,scale_large,diagnostic_r075,G011,0.143346402926335,0.143346402926335,0,41,41,41,1,0.143346402926335
independent_test,scale_large,diagnostic_r075,G012,0.170055715461128,0.170055715461128,0,41,41,41,1,0.170055715461128
independent_test,scale_large,diagnostic_r075,G013,0.131556210832868,0.131556210832868,0,41,41,41,1,0.131556210832868
independent_test,scale_large,diagnostic_r075,G014,0.183677507769678,0.183677507769678,0,41,41,41,1,0.183677507769678
independent_test,scale_large,diagnostic_r075,G015,0.206667795839187,0.206667795839187,0,41,41,41,1,0.206667795839187
independent_test,scale_large,diagnostic_r075,G016,0.162560270675188,0.162560270675188,0,41,41,41,1,0.162560270675188
independent_test,scale_large,diagnostic_r075,G017,0.206212613583878,0.206212613583878,0,41,41,41,1,0.206212613583878
independent_test,scale_large,diagnostic_r075,G018,0.142698331693907,0.142698331693907,0,41,41,41,1,0.142698331693907
independent_test,scale_large,diagnostic_r075,G019,0.170055715461128,0.170055715461128,0,41,41,41,1,0.170055715461128
independent_test,scale_large,diagnostic_r075,G020,0.19484084094811,0.19484084094811,0,41,41,41,1,0.19484084094811
independent_test,scale_large,diagnostic_r075,G021,0.166984763933761,0.166984763933761,0,41,41,41,1,0.166984763933761
independent_test,scale_large,diagnostic_r075,G022,0.206667795839187,0.206667795839187,0,41,41,41,1,0.206667795839187
independent_test,scale_large,diagnostic_r075,G023,0.192562026043405,0.192562026043405,0,41,41,41,1,0.192562026043405
independent_test,scale_large,diagnostic_r076,G001,0.217361884820441,0.217361884820441,0,5,5,5,1,0.217361884820441
independent_test,scale_large,diagnostic_r076,G002,0.1470466675852,0.1470466675852,0,41,41,41,1,0.1470466675852
independent_test,scale_large,diagnostic_r076,G003,0.158821896030408,0.158821896030408,0,41,41,41,1,0.158821896030408
independent_test,scale_large,diagnostic_r076,G004,0.101457591166211,0.101457591166211,0,32,32,23,1,0.101574732905746
independent_test,scale_large,diagnostic_r076,G005,0.149896978209907,0.149896978209907,0,41,41,41,1,0.149896978209907
independent_test,scale_large,diagnostic_r076,G006,0.181888397078036,0.181888397078036,0,41,41,41,1,0.181888397078036
independent_test,scale_large,diagnostic_r076,G007,0.123073063813608,0.123073063813608,0,41,41,41,1,0.123073063813608
independent_test,scale_large,diagnostic_r076,G008,0.178160085018181,0.178160085018181,0,41,41,41,1,0.178160085018181
independent_test,scale_large,diagnostic_r076,G009,0.205498321371518,0.205498321371518,0,41,41,41,1,0.205498321371518
independent_test,scale_large,diagnostic_r076,G010,0.1470466675852,0.1470466675852,0,41,41,41,1,0.1470466675852
independent_test,scale_large,diagnostic_r076,G011,0.160432754899866,0.160432754899866,0,41,41,41,1,0.160432754899866
independent_test,scale_large,diagnostic_r076,G012,0.184817729914509,0.184817729914509,0,41,41,41,1,0.184817729914509
independent_test,scale_large,diagnostic_r076,G013,0.149896978209907,0.149896978209907,0,41,41,41,1,0.149896978209907
independent_test,scale_large,diagnostic_r076,G014,0.198137610397191,0.198137610397191,0,41,41,41,1,0.198137610397191
independent_test,scale_large,diagnostic_r076,G015,0.219232364567303,0.219232364567303,0,41,41,41,1,0.219232364567303
independent_test,scale_large,diagnostic_r076,G016,0.178160085018181,0.178160085018181,0,41,41,41,1,0.178160085018181
independent_test,scale_large,diagnostic_r076,G017,0.218750123569709,0.218750123569709,0,41,41,41,1,0.218750123569709
independent_test,scale_large,diagnostic_r076,G018,0.158821896030408,0.158821896030408,0,41,41,41,1,0.158821896030408
independent_test,scale_large,diagnostic_r076,G019,0.184817729914509,0.184817729914509,0,41,41,41,1,0.184817729914509
independent_test,scale_large,diagnostic_r076,G020,0.207605755126008,0.207605755126008,0,41,41,41,1,0.207605755126008
independent_test,scale_large,diagnostic_r076,G021,0.181888397078036,0.181888397078036,0,41,41,41,1,0.181888397078036
independent_test,scale_large,diagnostic_r076,G022,0.219232364567303,0.219232364567303,0,41,41,41,1,0.219232364567303
independent_test,scale_large,diagnostic_r076,G023,0.205498321371518,0.205498321371518,0,41,41,41,1,0.205498321371518
independent_test,scale_large,diagnostic_r077,G001,0.22107157906227,0.22107157906227,0,6,6,5,1,0.240470610575273
independent_test,scale_large,diagnostic_r077,G002,0.151203750995851,0.151203750995851,0,42,42,41,1,0.171590299770567
independent_test,scale_large,diagnostic_r077,G003,0.162259896587308,0.162259896587308,0,42,42,41,1,0.174511048820739
independent_test,scale_large,diagnostic_r077,G004,0.104977921010805,0.104726461389955,0.000251459620850353,33,24,41,0,0.141044073333365
independent_test,scale_large,diagnostic_r077,G005,0.153422233856034,0.153422233856034,0,42,42,41,1,0.170062200870085
independent_test,scale_large,diagnostic_r077,G006,0.184631802083546,0.184631802083546,0,42,42,41,1,0.193878021186774
independent_test,scale_large,diagnostic_r077,G007,0.128246661777644,0.128246661777644,0,42,42,41,1,0.15305451579524
independent_test,scale_large,diagnostic_r077,G008,0.181910995447011,0.181910995447011,0,42,42,41,1,0.191822947997945
independent_test,scale_large,diagnostic_r077,G009,0.208446557109308,0.208446557109308,0,42,42,41,1,0.213993190491036
independent_test,scale_large,diagnostic_r077,G010,0.151203750995851,0.151203750995851,0,42,42,41,1,0.171590299770567
independent_test,scale_large,diagnostic_r077,G011,0.161733495508498,0.161733495508498,0,42,42,41,1,0.177004217940723
independent_test,scale_large,diagnostic_r077,G012,0.186446613526359,0.186446613526359,0,42,42,41,1,0.195867667972364
independent_test,scale_large,diagnostic_r077,G013,0.153422233856034,0.153422233856034,0,42,42,41,1,0.170062200870085
independent_test,scale_large,diagnostic_r077,G014,0.200075245275097,0.200075245275097,0,42,42,41,1,0.208294363888114
independent_test,scale_large,diagnostic_r077,G015,0.221185506448196,0.221185506448196,0,42,42,41,1,0.225892135986305
independent_test,scale_large,diagnostic_r077,G016,0.181910995447011,0.181910995447011,0,42,42,41,1,0.191822947997945
independent_test,scale_large,diagnostic_r077,G017,0.221002719356104,0.221002719356104,0,42,42,41,1,0.225574911988553
independent_test,scale_large,diagnostic_r077,G018,0.162259896587308,0.162259896587308,0,42,42,41,1,0.174511048820739
independent_test,scale_large,diagnostic_r077,G019,0.186446613526359,0.186446613526359,0,42,42,41,1,0.195867667972364
independent_test,scale_large,diagnostic_r077,G020,0.209857954195456,0.209857954195456,0,42,42,41,1,0.215129359889356
independent_test,scale_large,diagnostic_r077,G021,0.184631802083546,0.184631802083546,0,42,42,41,1,0.193878021186774
independent_test,scale_large,diagnostic_r077,G022,0.221185506448196,0.221185506448196,0,42,42,41,1,0.225892135986305
independent_test,scale_large,diagnostic_r077,G023,0.208446557109308,0.208446557109308,0,42,42,41,1,0.213993190491036
independent_test,scale_large,diagnostic_r078,G001,0.228898896433399,0.228898896433399,0,5,5,5,1,0.228898896433399
independent_test,scale_large,diagnostic_r078,G002,0.162621838894536,0.162621838894536,0,40,40,41,1,0.163256115665982
independent_test,scale_large,diagnostic_r078,G003,0.168057590762525,0.168057590762525,0,40,40,41,1,0.171986547938236
independent_test,scale_large,diagnostic_r078,G004,0.122869615253609,0.122869615253609,0,40,40,41,1,0.126400787168025
independent_test,scale_large,diagnostic_r078,G005,0.161856918923856,0.161856918923856,0,40,40,41,1,0.163542186895909
independent_test,scale_large,diagnostic_r078,G006,0.189038241893505,0.189038241893505,0,40,40,41,1,0.1917891145796
independent_test,scale_large,diagnostic_r078,G007,0.13825276095228,0.13825276095228,0,40,40,41,1,0.140778074964596
independent_test,scale_large,diagnostic_r078,G008,0.185474867401985,0.185474867401985,0,40,40,41,1,0.187770629588784
independent_test,scale_large,diagnostic_r078,G009,0.210148386306113,0.210148386306113,0,40,40,41,1,0.212937970033437
independent_test,scale_large,diagnostic_r078,G010,0.162621838894536,0.162621838894536,0,40,40,41,1,0.163256115665982
independent_test,scale_large,diagnostic_r078,G011,0.171224276788105,0.171224276788105,0,40,40,41,1,0.173657321159946
independent_test,scale_large,diagnostic_r078,G012,0.19165775449558,0.19165775449558,0,40,40,41,1,0.194993774694994
independent_test,scale_large,diagnostic_r078,G013,0.161856918923856,0.161856918923856,0,40,40,41,1,0.163542186895909
independent_test,scale_large,diagnostic_r078,G014,0.204471181959076,0.204471181959076,0,40,40,41,1,0.206573243447292
independent_test,scale_large,diagnostic_r078,G015,0.223169060994355,0.223169060994355,0,40,40,41,1,0.226066759877827
independent_test,scale_large,diagnostic_r078,G016,0.185474867401985,0.185474867401985,0,40,40,41,1,0.187770629588784
independent_test,scale_large,diagnostic_r078,G017,0.22266452497468,0.22266452497468,0,40,40,41,1,0.225267171295014
independent_test,scale_large,diagnostic_r078,G018,0.168057590762525,0.168057590762525,0,40,40,41,1,0.171986547938236
independent_test,scale_large,diagnostic_r078,G019,0.19165775449558,0.19165775449558,0,40,40,41,1,0.194993774694994
independent_test,scale_large,diagnostic_r078,G020,0.21196315031243,0.21196315031243,0,40,40,41,1,0.215579472105143
independent_test,scale_large,diagnostic_r078,G021,0.189038241893505,0.189038241893505,0,40,40,41,1,0.1917891145796
independent_test,scale_large,diagnostic_r078,G022,0.223169060994355,0.223169060994355,0,40,40,41,1,0.226066759877827
independent_test,scale_large,diagnostic_r078,G023,0.210148386306113,0.210148386306113,0,40,40,41,1,0.212937970033437
independent_test,scale_large,diagnostic_r079,G001,0.20949125610172,0.20949125610172,0,6,6,5,1,0.239997382870289
independent_test,scale_large,diagnostic_r079,G002,0.142928474669209,0.142928474669209,0,42,42,41,1,0.175859326694282
