regime,snr_db,variant,scheme,profile,library,truth_id,n,truth_in_library,correct_unique_k,false_unique_k,truth_covered_k,nonempty_k,ambiguous_k,low_confidence_k,rejected_k,mean_set_size,correct_unique_ci_low,correct_unique_ci_high,false_unique_ci_low,false_unique_ci_high,calibration_identity
on_on,10,nominal,H25_Zin25,grid45,original_three,G001,30,1,26,0,26,26,0,0,4,0.866666666666667,0.703186733179638,0.946903445159452,0,0.113513393173968,cf746a72b435a7de8ca2ab4388cff6d6ca79f7341b8e1b7eeccd271d62845306
on_on,10,nominal,M2_node,grid45,original_three,G001,30,1,0,0,30,30,0,28,2,1,0,0.113513393173968,0,0.113513393173968,c16d4705ea6bf620c2560e404af156563154e94d0a60c9a2730608bf6714b3a8
on_on,10,nominal,M2_direct_joint,grid45,original_three,G001,30,1,0,0,30,30,0,26,4,1,0,0.113513393173968,0,0.113513393173968,e65b9ff093cec2d7770de0b56feb1fb6c6386a639a42f2f004cda2fc8b1af729
on_on,10,nominal,M2_node_dominance,grid45,original_three,G001,30,1,0,0,30,30,0,26,4,1,0,0.113513393173968,0,0.113513393173968,d0f9db08528faad7c6b02ba57d8c98f53b03f75dc568e9e22a1c595513d8aacf
on_on,10,nominal,H50,continuous,original_three,G001,30,1,0,0,26,26,0,26,4,0.866666666666667,0,0.113513393173968,0,0.113513393173968,37e7184f2add3e13d2a0d212656a527ef25af59113f1cb5884e7bb5245f17834
on_on,10,nominal,Zin50,continuous,original_three,G001,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,c8d33f8b43e749e6fb7ee1de0a54f80fe838686d51ffa33b5e901fac5bb7742f
on_on,10,nominal,H50_Zin50,continuous,original_three,G001,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,37f7c462b7c89e0de556a43add5aef7bc3c6dfe9ae6b775ce8a80d3b6337afee
on_on,10,nominal,H25,continuous,original_three,G001,30,1,0,0,27,27,0,25,5,0.9,0,0.113513393173968,0,0.113513393173968,9b699cc9a0e073e6f26e91fec5e983c804bfc99bd92592805b34abbbeb908923
on_on,10,nominal,Zin25,continuous,original_three,G001,30,1,28,0,29,29,0,0,2,0.966666666666667,0.786765416373831,0.98152297620873,0,0.113513393173968,d98472c03610888762ad30339afb4d7c9ee729b67a38c33490b811a01e54b7a7
on_on,10,nominal,H25_Zin25,continuous,original_three,G001,30,1,26,0,27,27,0,0,4,0.9,0.703186733179638,0.946903445159452,0,0.113513393173968,9eebea57ed65adfce8016b56463ec42c26d7ab02313487d947429805087007d7
on_on,10,nominal,M2_node,continuous,original_three,G001,30,1,0,0,30,30,0,28,2,1,0,0.113513393173968,0,0.113513393173968,9f536c9871940835e61d5f6d35a9155bfc7c39b604bb87b3fbfbc9613132fc43
on_on,10,nominal,M2_direct_joint,continuous,original_three,G001,30,1,0,0,30,30,0,26,4,1,0,0.113513393173968,0,0.113513393173968,f219c38c5f7704c2c6bb74f010a8fd0f422339a0d8bb669aa5e008d9a8ae13af
on_on,10,nominal,M2_node_dominance,continuous,original_three,G001,30,1,0,0,30,30,0,26,4,1,0,0.113513393173968,0,0.113513393173968,c22cad190a3bbd3263c9daad3228b91155a00e087ead7349ba31a942f20cb187
on_on,10,nominal,H50,grid45,original_three,G002,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,9a8b155c5f50275650806b94b0372eef6130f415e0519b776f6143777e0d58ad
on_on,10,nominal,Zin50,grid45,original_three,G002,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,7cf72448264760e67312b4ac8a7fb0f8eb6e869b8f004e7bf85bb0697906d662
on_on,10,nominal,H50_Zin50,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,f37121c3ac198fc25b87fd8a59a36495c34168d76fb90cb0a3f18ea8e834d25c
on_on,10,nominal,H25,grid45,original_three,G002,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,e0f8b689714218fa6d515300fede6bf7ef1fb76b9c4ad66cda0fbcd08380833c
on_on,10,nominal,Zin25,grid45,original_three,G002,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,503a1865e8c042c3f26f3ba5799dcc1c37c9a3aeba630ae8f57dd7654d3c9e27
on_on,10,nominal,H25_Zin25,grid45,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,cf746a72b435a7de8ca2ab4388cff6d6ca79f7341b8e1b7eeccd271d62845306
on_on,10,nominal,M2_node,grid45,original_three,G002,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,c16d4705ea6bf620c2560e404af156563154e94d0a60c9a2730608bf6714b3a8
on_on,10,nominal,M2_direct_joint,grid45,original_three,G002,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,e65b9ff093cec2d7770de0b56feb1fb6c6386a639a42f2f004cda2fc8b1af729
on_on,10,nominal,M2_node_dominance,grid45,original_three,G002,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,d0f9db08528faad7c6b02ba57d8c98f53b03f75dc568e9e22a1c595513d8aacf
on_on,10,nominal,H50,continuous,original_three,G002,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,37e7184f2add3e13d2a0d212656a527ef25af59113f1cb5884e7bb5245f17834
on_on,10,nominal,Zin50,continuous,original_three,G002,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,c8d33f8b43e749e6fb7ee1de0a54f80fe838686d51ffa33b5e901fac5bb7742f
on_on,10,nominal,H50_Zin50,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,37f7c462b7c89e0de556a43add5aef7bc3c6dfe9ae6b775ce8a80d3b6337afee
on_on,10,nominal,H25,continuous,original_three,G002,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,9b699cc9a0e073e6f26e91fec5e983c804bfc99bd92592805b34abbbeb908923
on_on,10,nominal,Zin25,continuous,original_three,G002,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,d98472c03610888762ad30339afb4d7c9ee729b67a38c33490b811a01e54b7a7
on_on,10,nominal,H25_Zin25,continuous,original_three,G002,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,9eebea57ed65adfce8016b56463ec42c26d7ab02313487d947429805087007d7
on_on,10,nominal,M2_node,continuous,original_three,G002,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,9f536c9871940835e61d5f6d35a9155bfc7c39b604bb87b3fbfbc9613132fc43
on_on,10,nominal,M2_direct_joint,continuous,original_three,G002,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,f219c38c5f7704c2c6bb74f010a8fd0f422339a0d8bb669aa5e008d9a8ae13af
on_on,10,nominal,M2_node_dominance,continuous,original_three,G002,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,c22cad190a3bbd3263c9daad3228b91155a00e087ead7349ba31a942f20cb187
on_on,10,nominal,H50,grid45,pair,G003,30,1,0,0,28,30,28,2,0,1.93333333333333,0,0.113513393173968,0,0.113513393173968,b0b556e3874b327a2555f18439ec091fba1cf0de952f97951b94114b74c6dbcc
on_on,10,nominal,Zin50,grid45,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,b618028bed2885446c28b3b967b32990f61d719ce83f5b0345b2ac4ab9a21752
on_on,10,nominal,H50_Zin50,grid45,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,e0f13101172b50ce5648a400d87b21a9d5b7523f24e7cebf41ae764e9783ef17
on_on,10,nominal,H25,grid45,pair,G003,30,1,0,0,26,26,25,1,4,1.7,0,0.113513393173968,0,0.113513393173968,4344256917b03398d98a5a08ee319e739e5f4575690ad953c193d619ee2f58f4
on_on,10,nominal,Zin25,grid45,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,48b8654787f2d28a9e6eec78c3c25a2cccf425fd34f492ed8d8e5361feeacbfe
on_on,10,nominal,H25_Zin25,grid45,pair,G003,30,1,26,0,26,26,0,0,4,0.866666666666667,0.703186733179638,0.946903445159452,0,0.113513393173968,674e43606643660afe15c010ce500945c58ecb7bb1e214b3489b6606463c8d40
on_on,10,nominal,M2_node,grid45,pair,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,8b3c35f0f780993c813a860c090c7812e6f3ca8d9e677ba90d57ff11e867c3e1
on_on,10,nominal,M2_direct_joint,grid45,pair,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,5e39b311c5ffcccae9d851e37828a1c1d1a29e2576c5a89bba9d9108f19c482f
on_on,10,nominal,M2_node_dominance,grid45,pair,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,4ed1a379f11c2adb1efff72066a2cb09e48fc2ee593aca581574c3e00b7b41ec
on_on,10,nominal,H50,continuous,pair,G003,30,1,0,0,28,30,28,2,0,1.93333333333333,0,0.113513393173968,0,0.113513393173968,9286ce69b4254f992b942aaa7f4ffbeec5f5a5a37cd39f0f8c1f40dde4002d5d
on_on,10,nominal,Zin50,continuous,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,2c292883a8b42f00b87250fc5aecce404fc615363980a34358c00c96348eb4ce
on_on,10,nominal,H50_Zin50,continuous,pair,G003,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,757a35778e54be3eddf6d4d0209ab93ed6efc2fd7835453966fea1c35b73defc
on_on,10,nominal,H25,continuous,pair,G003,30,1,0,0,27,27,25,2,3,1.73333333333333,0,0.113513393173968,0,0.113513393173968,34a754a3b429bd6494d49ad5dee8ff4e00b081b2f39a01eb2aca39c94d532e5b
on_on,10,nominal,Zin25,continuous,pair,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,669039198afa497ea0b87a447b334d66d0d071819076133e3bf6d9c5950132a2
on_on,10,nominal,H25_Zin25,continuous,pair,G003,30,1,26,0,26,26,0,0,4,0.866666666666667,0.703186733179638,0.946903445159452,0,0.113513393173968,cc2e349815da2dc0706eae97bb7f46a0eccd59fb770dbad426201b725876af1f
on_on,10,nominal,M2_node,continuous,pair,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,b50fe4c03a2008b09d208e75272a4635130c4afd4aded171f457a8a68ce86c10
on_on,10,nominal,M2_direct_joint,continuous,pair,G003,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,14a896c81dc766990246b70fe7561b0c3fa0dfc31ea8d33e88fcf8b8263c40b6
on_on,10,nominal,M2_node_dominance,continuous,pair,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,d513780a37e1ce1a557b738a786ef36b4329c3ee65d743d4250b4a70247e5528
on_on,10,nominal,H50,grid45,original_three,G003,30,1,0,0,28,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,9a8b155c5f50275650806b94b0372eef6130f415e0519b776f6143777e0d58ad
on_on,10,nominal,Zin50,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,7cf72448264760e67312b4ac8a7fb0f8eb6e869b8f004e7bf85bb0697906d662
on_on,10,nominal,H50_Zin50,grid45,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,f37121c3ac198fc25b87fd8a59a36495c34168d76fb90cb0a3f18ea8e834d25c
on_on,10,nominal,H25,grid45,original_three,G003,30,1,0,0,26,26,0,26,4,0.866666666666667,0,0.113513393173968,0,0.113513393173968,e0f8b689714218fa6d515300fede6bf7ef1fb76b9c4ad66cda0fbcd08380833c
on_on,10,nominal,Zin25,grid45,original_three,G003,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,503a1865e8c042c3f26f3ba5799dcc1c37c9a3aeba630ae8f57dd7654d3c9e27
on_on,10,nominal,H25_Zin25,grid45,original_three,G003,30,1,26,0,26,26,0,0,4,0.866666666666667,0.703186733179638,0.946903445159452,0,0.113513393173968,cf746a72b435a7de8ca2ab4388cff6d6ca79f7341b8e1b7eeccd271d62845306
on_on,10,nominal,M2_node,grid45,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,c16d4705ea6bf620c2560e404af156563154e94d0a60c9a2730608bf6714b3a8
on_on,10,nominal,M2_direct_joint,grid45,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,e65b9ff093cec2d7770de0b56feb1fb6c6386a639a42f2f004cda2fc8b1af729
on_on,10,nominal,M2_node_dominance,grid45,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,d0f9db08528faad7c6b02ba57d8c98f53b03f75dc568e9e22a1c595513d8aacf
on_on,10,nominal,H50,continuous,original_three,G003,30,1,0,0,28,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,37e7184f2add3e13d2a0d212656a527ef25af59113f1cb5884e7bb5245f17834
on_on,10,nominal,Zin50,continuous,original_three,G003,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,c8d33f8b43e749e6fb7ee1de0a54f80fe838686d51ffa33b5e901fac5bb7742f
on_on,10,nominal,H50_Zin50,continuous,original_three,G003,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,37f7c462b7c89e0de556a43add5aef7bc3c6dfe9ae6b775ce8a80d3b6337afee
on_on,10,nominal,H25,continuous,original_three,G003,30,1,0,0,27,27,0,27,3,0.9,0,0.113513393173968,0,0.113513393173968,9b699cc9a0e073e6f26e91fec5e983c804bfc99bd92592805b34abbbeb908923
on_on,10,nominal,Zin25,continuous,original_three,G003,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,d98472c03610888762ad30339afb4d7c9ee729b67a38c33490b811a01e54b7a7
on_on,10,nominal,H25_Zin25,continuous,original_three,G003,30,1,26,0,26,26,0,0,4,0.866666666666667,0.703186733179638,0.946903445159452,0,0.113513393173968,9eebea57ed65adfce8016b56463ec42c26d7ab02313487d947429805087007d7
on_on,10,nominal,M2_node,continuous,original_three,G003,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,9f536c9871940835e61d5f6d35a9155bfc7c39b604bb87b3fbfbc9613132fc43
on_on,10,nominal,M2_direct_joint,continuous,original_three,G003,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,f219c38c5f7704c2c6bb74f010a8fd0f422339a0d8bb669aa5e008d9a8ae13af
on_on,10,nominal,M2_node_dominance,continuous,original_three,G003,30,1,0,0,29,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,c22cad190a3bbd3263c9daad3228b91155a00e087ead7349ba31a942f20cb187
on_on,10,nominal,H50,grid45,pair,MIRROR_M3,30,1,0,0,29,29,28,1,1,1.9,0,0.113513393173968,0,0.113513393173968,b0b556e3874b327a2555f18439ec091fba1cf0de952f97951b94114b74c6dbcc
on_on,10,nominal,Zin50,grid45,pair,MIRROR_M3,30,1,25,0,25,25,0,0,5,0.833333333333333,0.66435649493584,0.926634576281514,0,0.113513393173968,b618028bed2885446c28b3b967b32990f61d719ce83f5b0345b2ac4ab9a21752
on_on,10,nominal,H50_Zin50,grid45,pair,MIRROR_M3,30,1,25,0,25,25,0,0,5,0.833333333333333,0.66435649493584,0.926634576281514,0,0.113513393173968,e0f13101172b50ce5648a400d87b21a9d5b7523f24e7cebf41ae764e9783ef17
on_on,10,nominal,H25,grid45,pair,MIRROR_M3,30,1,0,0,29,29,29,0,1,1.93333333333333,0,0.113513393173968,0,0.113513393173968,4344256917b03398d98a5a08ee319e739e5f4575690ad953c193d619ee2f58f4
on_on,10,nominal,Zin25,grid45,pair,MIRROR_M3,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,48b8654787f2d28a9e6eec78c3c25a2cccf425fd34f492ed8d8e5361feeacbfe
on_on,10,nominal,H25_Zin25,grid45,pair,MIRROR_M3,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,674e43606643660afe15c010ce500945c58ecb7bb1e214b3489b6606463c8d40
on_on,10,nominal,M2_node,grid45,pair,MIRROR_M3,30,1,0,0,30,30,0,28,2,1,0,0.113513393173968,0,0.113513393173968,8b3c35f0f780993c813a860c090c7812e6f3ca8d9e677ba90d57ff11e867c3e1
on_on,10,nominal,M2_direct_joint,grid45,pair,MIRROR_M3,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,5e39b311c5ffcccae9d851e37828a1c1d1a29e2576c5a89bba9d9108f19c482f
on_on,10,nominal,M2_node_dominance,grid45,pair,MIRROR_M3,30,1,0,0,30,30,0,28,2,1,0,0.113513393173968,0,0.113513393173968,4ed1a379f11c2adb1efff72066a2cb09e48fc2ee593aca581574c3e00b7b41ec
on_on,10,nominal,H50,continuous,pair,MIRROR_M3,30,1,0,0,29,29,29,0,1,1.93333333333333,0,0.113513393173968,0,0.113513393173968,9286ce69b4254f992b942aaa7f4ffbeec5f5a5a37cd39f0f8c1f40dde4002d5d
on_on,10,nominal,Zin50,continuous,pair,MIRROR_M3,30,1,26,0,26,26,0,0,4,0.866666666666667,0.703186733179638,0.946903445159452,0,0.113513393173968,2c292883a8b42f00b87250fc5aecce404fc615363980a34358c00c96348eb4ce
on_on,10,nominal,H50_Zin50,continuous,pair,MIRROR_M3,30,1,25,0,25,25,0,0,5,0.833333333333333,0.66435649493584,0.926634576281514,0,0.113513393173968,757a35778e54be3eddf6d4d0209ab93ed6efc2fd7835453966fea1c35b73defc
on_on,10,nominal,H25,continuous,pair,MIRROR_M3,30,1,0,0,29,29,29,0,1,1.93333333333333,0,0.113513393173968,0,0.113513393173968,34a754a3b429bd6494d49ad5dee8ff4e00b081b2f39a01eb2aca39c94d532e5b
on_on,10,nominal,Zin25,continuous,pair,MIRROR_M3,30,1,28,0,28,28,0,0,2,0.933333333333333,0.786765416373831,0.98152297620873,0,0.113513393173968,669039198afa497ea0b87a447b334d66d0d071819076133e3bf6d9c5950132a2
on_on,10,nominal,H25_Zin25,continuous,pair,MIRROR_M3,30,1,30,0,30,30,0,0,0,1,0.886486606826032,1,0,0.113513393173968,cc2e349815da2dc0706eae97bb7f46a0eccd59fb770dbad426201b725876af1f
on_on,10,nominal,M2_node,continuous,pair,MIRROR_M3,30,1,0,0,30,30,0,29,1,1,0,0.113513393173968,0,0.113513393173968,b50fe4c03a2008b09d208e75272a4635130c4afd4aded171f457a8a68ce86c10
on_on,10,nominal,M2_direct_joint,continuous,pair,MIRROR_M3,30,1,0,0,30,30,0,30,0,1,0,0.113513393173968,0,0.113513393173968,14a896c81dc766990246b70fe7561b0c3fa0dfc31ea8d33e88fcf8b8263c40b6
on_on,10,nominal,M2_node_dominance,continuous,pair,MIRROR_M3,30,1,0,0,30,30,0,29,1,1,0,0.113513393173968,0,0.113513393173968,d513780a37e1ce1a557b738a786ef36b4329c3ee65d743d4250b4a70247e5528
on_on,10,nominal,H50,grid45,original_three,MIRROR_M3,30,0,0,0,0,28,0,28,2,0.933333333333333,0,0.113513393173968,0,0.113513393173968,9a8b155c5f50275650806b94b0372eef6130f415e0519b776f6143777e0d58ad
on_on,10,nominal,Zin50,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,7cf72448264760e67312b4ac8a7fb0f8eb6e869b8f004e7bf85bb0697906d662
on_on,10,nominal,H50_Zin50,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,f37121c3ac198fc25b87fd8a59a36495c34168d76fb90cb0a3f18ea8e834d25c
on_on,10,nominal,H25,grid45,original_three,MIRROR_M3,30,0,0,0,0,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,e0f8b689714218fa6d515300fede6bf7ef1fb76b9c4ad66cda0fbcd08380833c
on_on,10,nominal,Zin25,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,503a1865e8c042c3f26f3ba5799dcc1c37c9a3aeba630ae8f57dd7654d3c9e27
on_on,10,nominal,H25_Zin25,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,cf746a72b435a7de8ca2ab4388cff6d6ca79f7341b8e1b7eeccd271d62845306
on_on,10,nominal,M2_node,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,c16d4705ea6bf620c2560e404af156563154e94d0a60c9a2730608bf6714b3a8
on_on,10,nominal,M2_direct_joint,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,e65b9ff093cec2d7770de0b56feb1fb6c6386a639a42f2f004cda2fc8b1af729
on_on,10,nominal,M2_node_dominance,grid45,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,d0f9db08528faad7c6b02ba57d8c98f53b03f75dc568e9e22a1c595513d8aacf
on_on,10,nominal,H50,continuous,original_three,MIRROR_M3,30,0,0,0,0,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,37e7184f2add3e13d2a0d212656a527ef25af59113f1cb5884e7bb5245f17834
on_on,10,nominal,Zin50,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,c8d33f8b43e749e6fb7ee1de0a54f80fe838686d51ffa33b5e901fac5bb7742f
on_on,10,nominal,H50_Zin50,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,37f7c462b7c89e0de556a43add5aef7bc3c6dfe9ae6b775ce8a80d3b6337afee
on_on,10,nominal,H25,continuous,original_three,MIRROR_M3,30,0,0,0,0,29,0,29,1,0.966666666666667,0,0.113513393173968,0,0.113513393173968,9b699cc9a0e073e6f26e91fec5e983c804bfc99bd92592805b34abbbeb908923
on_on,10,nominal,Zin25,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,d98472c03610888762ad30339afb4d7c9ee729b67a38c33490b811a01e54b7a7
on_on,10,nominal,H25_Zin25,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,9eebea57ed65adfce8016b56463ec42c26d7ab02313487d947429805087007d7
on_on,10,nominal,M2_node,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,9f536c9871940835e61d5f6d35a9155bfc7c39b604bb87b3fbfbc9613132fc43
on_on,10,nominal,M2_direct_joint,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,f219c38c5f7704c2c6bb74f010a8fd0f422339a0d8bb669aa5e008d9a8ae13af
on_on,10,nominal,M2_node_dominance,continuous,original_three,MIRROR_M3,30,0,0,0,0,0,0,0,30,0,0,0.113513393173968,0,0.113513393173968,c22cad190a3bbd3263c9daad3228b91155a00e087ead7349ba31a942f20cb187
off_on,20,nominal,H50,grid45,original_three,G001,30,1,19,0,30,30,0,7,4,1,0.455135636547949,0.781260791938993,0,0.113513393173968,5aee950338bb11a04aab6225330000b71738bbb5acc90da88469af79625bdff7
off_on,20,nominal,Zin50,grid45,original_three,G001,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,dc61e2f628824c73f8ded87cdf3b038d11c77c141cf2f4c476ea8927dc73e2e6
off_on,20,nominal,H50_Zin50,grid45,original_three,G001,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,049e3dedff9a8c8cd40da4b851d304f73d5915eec39826ade42052b1be4254cf
off_on,20,nominal,H25,grid45,original_three,G001,30,1,18,0,30,30,0,11,1,1,0.423203602533225,0.754093718831981,0,0.113513393173968,2aac066329fdd2550b741a8513df4866b4f1cf97bc0d0aba2b3d79d9f2c620e5
off_on,20,nominal,Zin25,grid45,original_three,G001,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,6c3febca6fbad4dc8c4ca9ac602bc75a4dd417c126dbc7be2fc853a11eb84c8a
off_on,20,nominal,H25_Zin25,grid45,original_three,G001,30,1,29,0,30,30,0,0,1,1,0.833296090085909,0.994091409618388,0,0.113513393173968,cce43fe288ffc7239a11bb240453d999e73e7290e226bd52c944081928ecee4b
off_on,20,nominal,M2_node,grid45,original_three,G001,30,1,20,0,30,30,0,8,2,1,0.487800516445439,0.807695019163238,0,0.113513393173968,0061f24a560d51aefd34c7ebd701ddc055bb2d3bc80d5a3f105df560fea87cea
off_on,20,nominal,M2_direct_joint,grid45,original_three,G001,30,1,18,0,30,30,0,11,1,1,0.423203602533225,0.754093718831981,0,0.113513393173968,eb97efc633170737b499dff0b6aebe8788adc451555e847a9e7fde42133f698e
off_on,20,nominal,M2_node_dominance,grid45,original_three,G001,30,1,18,0,30,30,0,11,1,1,0.423203602533225,0.754093718831981,0,0.113513393173968,fa8b5d78b88d4548de6250ab95361c76b04cc2266f86fcef4a20a8f7da79bad3
off_on,20,nominal,H50,continuous,original_three,G001,30,1,27,0,28,28,0,0,3,0.933333333333333,0.74378917420816,0.965400111252666,0,0.113513393173968,78b23675b93c8382642adc244deabdc42cb35afde71d75b7bc627ae7d4d7e0b4
off_on,20,nominal,Zin50,continuous,original_three,G001,30,1,29,0,29,29,0,0,1,0.966666666666667,0.833296090085909,0.994091409618388,0,0.113513393173968,88ac016d5f1fdab156182abd7b363efaf54df1faac375339a92370a71586b4d8
off_on,20,nominal,H50_Zin50,continuous,original_three,G001,30,1,28,0,30,30,0,0,2,1,0.786765416373831,0.98152297620873,0,0.113513393173968,a1a4447e6d4f0c517379a4e054bd8ea8702fef3e3c53fc2cdbbaacfba5766d7c
