sample_id,paired_case_id,category,replicate,candidate_id,truth_topology_id,accepted_set,set_size,hit,empty,experiment_hash,calibration_hash,parameter_vector_hash,noiseless_cfr_hash,observation_hash
r211_paired_in_domain_C020_R01,paired_C020_R01,in_domain,1,R21C_020,R21C_020,"R21C_003,R21C_017,R21C_020,R21C_029,R21C_038,R21C_040,R21C_059,R21C_062",8,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,4bae24699a3ca2a6706cc700d14b184284233dbaed2e7574a4b4af8506ce8b20,c644a1115a180cbbef0729a177c18df09b4aafd4af2a61bbef10b2125934b388,d2355fb29d7f498a575c9767febb717647100e662a272626ed7aa8670dfaeac7
r211_paired_boundary_lower_C020_R01,paired_C020_R01,boundary_lower,1,R21C_020,R21C_020,"R21C_003,R21C_017,R21C_020,R21C_029,R21C_040,R21C_059,R21C_071,R21C_073,R21C_074",9,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,9212a6b9d821486792538eb94b7606298a0e26430bf0db66afc5b96806497017,ece5bf502f37e617d9b25009e678cb3dad2f172971ac0b2a675839fb50c9f8e7,4006b05fc9c6fa7cceac8f0877b24c1f479d6e4de0207cc57a15376cc5e014cb
r211_paired_boundary_upper_C020_R01,paired_C020_R01,boundary_upper,1,R21C_020,R21C_020,"R21C_003,R21C_017,R21C_020,R21C_026,R21C_038,R21C_040,R21C_062",7,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,c440d13e482d7df9f82861eff3de99cf0ae5734618a941941c23d0f1ac1411ad,63699fae8e5e73ed9742fe66d50509e9a1a1d6bd5532454e8f99e864469cabaf,8be8a12ac4ecf02de02fe0a6d23fb185a0267a578c1b45cbff595447e970232f
r211_paired_parameter_ood_near_C020_R01,paired_C020_R01,parameter_ood_near,1,R21C_020,R21C_020,"R21C_020,R21C_026,R21C_038,R21C_040,R21C_062",5,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,41b9085de61365b51d3aac10ad1f396b412578e349c871dacee96cfe1e89d519,66e3d95b236ef61a6b2edf7ca540ce57dd2b4edf6f7c0ffe4e6d3ea0dad11edb,eadd1b361e46f5cf806ebdebaaf7475e1d2d12b0227a91d34604c81b4850ac12
r211_paired_parameter_ood_medium_C020_R01,paired_C020_R01,parameter_ood_medium,1,R21C_020,R21C_020,"R21C_026",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,223c91e0178a2f933bd74ad589ea1120ab48c9223081f5b30309056275395413,140bad8f34396ad318f070c6469583240e533ccee97079c77da9ab48d3c1b25f,8ca059586abeb95f9562d0e65dcf05e8a12046cb1317081608f4bc4d59736901
r211_paired_parameter_ood_far_C020_R01,paired_C020_R01,parameter_ood_far,1,R21C_020,R21C_020,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,3cd803e79a7fab613f2f2b7d3f4ad5d907aad8cea235142b5c6909ca4ed8bb95,93425b1bbaa65aa6bdbd70cd4af7f141eacd5f613e327b92cbabf61baef439ac,41b45f544f26f9a1dfcc715468a8ea9a2de308617ddc290761f70a1d407e5265
r211_paired_in_domain_C020_R02,paired_C020_R02,in_domain,2,R21C_020,R21C_020,"R21C_020,R21C_026,R21C_038,R21C_062",4,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,58fe2c5bebc451b0a1dc337f30f947a9bdf659790774cf3e515437506e05e677,ef2b881ea8cb11a1a348dbbd89a868df747ab39e8e7f84476ae8ae7e78b81755,28592b8a4222c82e83c4f3e358b8cbab6d89a29b059fecd57fb3281b9958f13f
r211_paired_boundary_lower_C020_R02,paired_C020_R02,boundary_lower,2,R21C_020,R21C_020,"R21C_017,R21C_019,R21C_020,R21C_026,R21C_038,R21C_062",6,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,a55ebc15a8df232e180d8b67d871fa60622059dcb9e48120bc6ddf9c6d0bd1d8,705bb096c788624e145ad4ed58945288d2e96073175805870742f24a676122d1,40d45502f25c4e2bc608770cbec9fe580e8458e6efec56d6bbf4158fcb32a9f8
r211_paired_boundary_upper_C020_R02,paired_C020_R02,boundary_upper,2,R21C_020,R21C_020,"R21C_020,R21C_026,R21C_038,R21C_062",4,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,11017a86cd6619355b5349e51f222284a573980604fe346016245f1c9fee8b19,df66e5b8516d028807cc2ee42094c7695e1059e01e78ebee4d62342517ed0e3c,b3136ed6f143fff944df6cd16338218c4376f2d759fc35324bb45889047d8f9a
r211_paired_parameter_ood_near_C020_R02,paired_C020_R02,parameter_ood_near,2,R21C_020,R21C_020,"R21C_020,R21C_026,R21C_062",3,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,6e226ae3c9cb9a99c482bb201610702833352a15c01c742ab7458a5c12c1b88d,b50ded7dd389a0a7f75f906476a220772bf74d19f6c2c6e2534374fa8068de5b,dd6df7e42b7f51848aa51929e602b1826cbc9413febece3549ecceb041cc9929
r211_paired_parameter_ood_medium_C020_R02,paired_C020_R02,parameter_ood_medium,2,R21C_020,R21C_020,"R21C_061",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,045160d13fdfccea4153416de1c7023878b3fd9d4f1b60064fb8ad691a734b92,b93070ebe7fa3a014d02ee56f6d69b30943de5e749b281f4076cbcfc0e510d2b,888f1336625cb00970c1c60117741453e2344e3f19b6dcd9826577cddb294a07
r211_paired_parameter_ood_far_C020_R02,paired_C020_R02,parameter_ood_far,2,R21C_020,R21C_020,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,f3c4a3135adceff5b5a9b6b08613343b618d276b9265a6543f3acf352c77a8cd,20bcbb1c0f0d78344de1542fd3a960d84b276cf69d974ba55fe1e7a434f6ac3a,656e7378ab4f4ca6e420a20ea46560e712459056d07a8aff5b93b0a45f9bd53d
r211_paired_in_domain_C021_R01,paired_C021_R01,in_domain,1,R21C_021,R21C_021,"R21C_016,R21C_018,R21C_021,R21C_024,R21C_025,R21C_039,R21C_061,R21C_075,R21C_081",9,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,7c3ad8473dc42eedae00797e3d2aef8f6b0e63820ef7afe33b51f3e3e66409c5,6e1b32124054f315c3b257dd05b36522fb3e87fe2b78125f8a7878ad3ee5bbeb,c514b22c3df08feea97c9df2c53f843648e94fcdb6370f18e7bab4e68f329042
r211_paired_boundary_lower_C021_R01,paired_C021_R01,boundary_lower,1,R21C_021,R21C_021,"R21C_014,R21C_016,R21C_018,R21C_021,R21C_022,R21C_024,R21C_025,R21C_039,R21C_061,R21C_075,R21C_081",11,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,86b7d181ccf095172093a01ba20a639fa931a5831e8bd1d8d4cf91b4e219699d,ec4c7ce9c443fc1d9b9962961fee843eb89e643a92a64bdc0936b0a149efa341,bf1a6a43ce92b8d7bd251fdaf0cbd6a334d33faa461799900766740bd387edcb
r211_paired_boundary_upper_C021_R01,paired_C021_R01,boundary_upper,1,R21C_021,R21C_021,"R21C_016,R21C_021,R21C_024,R21C_039,R21C_061",5,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,9a0932a8efee6f07210ed25c7f586470b883e6a124f06b26cfae1b67e1c00d63,b65e663e15499d2f4c84b50ef65411d5b25fc6f4c1959d56f392ccc33ca2da81,8cc663fb947f7e38d1f309b312dca7e37cc94e17daea7fddc713650058fcc449
r211_paired_parameter_ood_near_C021_R01,paired_C021_R01,parameter_ood_near,1,R21C_021,R21C_021,"R21C_021,R21C_024,R21C_061",3,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,ef49727b21102f02714def7ec5ac9a4e3c290b76f00a1b94d7a66943f0294da6,0d1df4e8cea8c49839aeb6b02615b708eb6eb9f7fccf1383803f0768ed12a557,a7e46b52eea56c6a479c4237f738deecd4fa9610da88ec6af7c7bb50bc862a5b
r211_paired_parameter_ood_medium_C021_R01,paired_C021_R01,parameter_ood_medium,1,R21C_021,R21C_021,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,0add428af3cc34bb7be8455dff6e58f87e08d6b710ab429f94a26b891192f217,5eb3d22b75d20f6ffab9af481093f30f4d6a0f93057711c341e2768c9ce39103,a4b97320cc659096e413a52bcc79ffba326ea8617f86b299b879cd5c003be1ca
r211_paired_parameter_ood_far_C021_R01,paired_C021_R01,parameter_ood_far,1,R21C_021,R21C_021,"R21C_007",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,612356291a4d2f4a9262130fac69bdcb21a9629a823ba9b1a088816143798643,8f1400774becf5264b4f5ddaa077b6f4bf11cec15d82ece7bfe8838c61d57d1e,a50073729959b0ab3a312505873ee69e444b3f1c3e3afd91705c35f8813f07be
r211_paired_in_domain_C021_R02,paired_C021_R02,in_domain,2,R21C_021,R21C_021,"R21C_016,R21C_021,R21C_024,R21C_025,R21C_039,R21C_061,R21C_075,R21C_081",8,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,8c20ec7336d585a0aedab39e414dfcc6228e437fdf3115c21e687335689fc1cb,ca30b00381febbcee63afb4e14a2d6742e862fca6095e33e4d54ed468fcc1e90,880f71b961a2867b8dc3d6fb62b1e950bc12472d969366e382a75a86ac4e9747
r211_paired_boundary_lower_C021_R02,paired_C021_R02,boundary_lower,2,R21C_021,R21C_021,"R21C_002,R21C_016,R21C_018,R21C_021,R21C_025,R21C_039,R21C_070,R21C_075,R21C_081",9,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b4837a942f15addfe52819296a9d084815612b7b2029ead6a389cb833e977773,8ad7f2c1a6454ea544554bb13a0d8a448ea9d1cd650622b787211e85951f897b,2fca9e0476bcd44f886f2b8ee65f17c222309a02e39395b5b36a856f9b95cb95
r211_paired_boundary_upper_C021_R02,paired_C021_R02,boundary_upper,2,R21C_021,R21C_021,"R21C_021,R21C_024,R21C_025,R21C_039,R21C_061,R21C_075",6,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,23e1256b63056c2dfe25eae8fbe77e3a666074249b8b838b7f1d23a97005b011,34d56ebb31db7fe4e02b399c7f35e30db60bdfa5cbcec651f2d408e1756daa80,7e4491670068fdb47ee1ed8fbf39c268215ccedae8600b3981dc2190608cc479
r211_paired_parameter_ood_near_C021_R02,paired_C021_R02,parameter_ood_near,2,R21C_021,R21C_021,"R21C_021,R21C_024,R21C_025,R21C_061",4,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,c9e05796da952e780e8272bbb899aada8d9e62cf928ae74697deaee5069f1202,5b2c7b1037148617d14151b6105d0133fcb7106bef680c7212a6b92d00b72820,0c812fb4635f201e642195d70107b43426a1d5bfd4a6a6312585ae8dbfdfe578
r211_paired_parameter_ood_medium_C021_R02,paired_C021_R02,parameter_ood_medium,2,R21C_021,R21C_021,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,0cda82048f4a5aa1575b6fcb4a62a9cc1dbc6b8d8a45342355d81156645af0bc,c9869b2c9821c4bf03cb97ca695815c72c88dce4fcad82436545623178010788,03b8ab809f125c65845689723924cac4aa6f190d41d8584a988236fcb5857e4f
r211_paired_parameter_ood_far_C021_R02,paired_C021_R02,parameter_ood_far,2,R21C_021,R21C_021,"R21C_007",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,71315ba0643ef0c8ee55f4561cf56eb4b7d6d6740400a404ed4405a40e8555ab,a5c4dac334f3b48f98d07f96d6d22739eb3c62624a978549dd5e268db2618645,f8c4da373e95a92c94e1c067321e820376ad4c5ac25cfd71128a451dc1cf4611
r211_paired_in_domain_C022_R01,paired_C022_R01,in_domain,1,R21C_022,R21C_022,"R21C_018,R21C_022,R21C_039,R21C_057,R21C_069,R21C_070,R21C_072,R21C_075,R21C_076,R21C_081,R21C_082,R21C_083",12,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,f814272af6f14b383c5465eede8dafb4f8b35d672aec40d7dac2f9fcba7df9a1,a052448a35089865cbed087750be518035014e594a6aff1f9e68f4568efb78c2,892003625df234089009e01a0dbda8cb97abc9da7db5bf37c76a9e0045b0bef7
r211_paired_boundary_lower_C022_R01,paired_C022_R01,boundary_lower,1,R21C_022,R21C_022,"R21C_012,R21C_014,R21C_018,R21C_022,R21C_028,R21C_057,R21C_070,R21C_072,R21C_076,R21C_081,R21C_082,R21C_083",12,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,4e98c247f0446ea62d0f4cf6053e9fddb7b89b4a225358c86ecd5f592a0afe0e,ca5fc3a6516ee2e67a363c57f8dcd94766582e58fd10c471e6f8e31b4649a661,26c3894c1fdffda0f565742350394df901a9086346613436e09617122ccb9562
r211_paired_boundary_upper_C022_R01,paired_C022_R01,boundary_upper,1,R21C_022,R21C_022,"R21C_018,R21C_022,R21C_025,R21C_039,R21C_057,R21C_069,R21C_070,R21C_075,R21C_081,R21C_082,R21C_083",11,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,356d43239c21c62b231ef14602251e00a738acee0d78691d1d6d8fedec897aca,692a8fc658b0460f76f4b10e9ec3ca6ab946a5501e3145eb3661cb65408c885b,eeeea2cbb64c48ddb46c1ebc72ec46479fb5c1380e4db37466fda4699a352428
r211_paired_parameter_ood_near_C022_R01,paired_C022_R01,parameter_ood_near,1,R21C_022,R21C_022,"R21C_016,R21C_018,R21C_021,R21C_025,R21C_039,R21C_057,R21C_069,R21C_075,R21C_081",9,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,772dbd4abb1ae741cadd90470d35b6505bc1e62938adfbb9daf5a0a84d852a44,10e7ce7d405c9c75638f496d1482352df25234d0bfd2fc09ebd6466f51326517,5383330500e3253ce584999fde00c2ff72426613dfe11556520db78dc4ef1da0
r211_paired_parameter_ood_medium_C022_R01,paired_C022_R01,parameter_ood_medium,1,R21C_022,R21C_022,"R21C_015,R21C_021,R21C_025,R21C_060,R21C_061",5,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,9733ed614d0a5b9ee469a471d00fe3657aa95e4a3207b7f26b7bf94003a14802,e0bef840508c39455d3c77469ec5423b4bec15ff799b97893ea6218bddf9b5d9,c4956d77193d4896df16a525f45c6c31d8161232d029e471e8747b0b81a4f6d1
r211_paired_parameter_ood_far_C022_R01,paired_C022_R01,parameter_ood_far,1,R21C_022,R21C_022,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,602979f406fbdb6ab803177dc22a7165c85104075ab2030acbeda77516627d62,de93c664c5dae5c1424268449fb9af60e061320214c75fdf4236f857d19afa85,2621216d941b2d21a4da316df6b75533faa86ca268390b5bfb25545390aab60b
r211_paired_in_domain_C022_R02,paired_C022_R02,in_domain,2,R21C_022,R21C_022,"R21C_002,R21C_025,R21C_028,R21C_070,R21C_075,R21C_076,R21C_081,R21C_082,R21C_083",9,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,ce06dbb1d28bbaefaa5956b1eee89a6269dccf9855f77f4005d6266f2afd1a1d,e3f218285aea93a94309aaea669bdb00705e7af4c49e3161e68c689f51e858ba,217f6a908805d3c01d6db9abda53a9b75df154c33bdeddcdb35232fdaf7435bf
r211_paired_boundary_lower_C022_R02,paired_C022_R02,boundary_lower,2,R21C_022,R21C_022,"R21C_002,R21C_028,R21C_070,R21C_076,R21C_081,R21C_082,R21C_083,R21C_087",8,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,85b7973a96dcb2ca778091afd745e131bc01a11c9650627e3a3dc55d56527e10,d5fa855ea3bab69a4c84357cdecf3f0b34a36fe74cfcecbd05f7eba6a96d0998,a78246a2cc0c51eda607a95eb2879171e1d22f21f99e550e028a933f67e0eb5e
r211_paired_boundary_upper_C022_R02,paired_C022_R02,boundary_upper,2,R21C_022,R21C_022,"R21C_002,R21C_025,R21C_028,R21C_070,R21C_075,R21C_081,R21C_082,R21C_083",8,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,4950344babddc39bd50fe5ff40836498fbe30159ca70bc048deeb3056dacfdc0,4e39244cc4f2a9f3225e61c05f0fff08e83fb5537fbd024ace3eeda7cb816142,0220f0668d3c35cdc989c9f3ebeb152f4fd2e471ac1a8aba0554fb4bc7f1173e
r211_paired_parameter_ood_near_C022_R02,paired_C022_R02,parameter_ood_near,2,R21C_022,R21C_022,"R21C_002,R21C_025,R21C_039,R21C_075,R21C_081,R21C_083",6,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,64de3fcff1d8640a05e67dd94fbbb0747e97f52380e92a82e9fe5b8531e456cc,b2974d61b9673f9297f62e24a374e7e016fb8a13e22b9d1ee2c215a03479b964,22e193f013a55a65dac37df3132248379ae452c8294d9789bb4a6c05a30796fb
r211_paired_parameter_ood_medium_C022_R02,paired_C022_R02,parameter_ood_medium,2,R21C_022,R21C_022,"R21C_025",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,7a300508e25873746aaffe4d97376ea83565e10b066409cce4ebd01aaa2a0156,9db3fd629963b0538dd8d6afe65b887be28f6c9844d1a584ee0706c2b086783f,ab557467c15d5eba36f318fc19b1dbd6faf734ffa1b99dda7cb573527421799e
r211_paired_parameter_ood_far_C022_R02,paired_C022_R02,parameter_ood_far,2,R21C_022,R21C_022,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,0ee94c4ec28e08971ebdd3fd21eee669ac386a1c3b973b2a969655b15eb54789,fba091fe89ccfa8907fe681110fb2455764188c5c15a2f6f1c46892961bcb88b,fd37704ae5538498b5c68a6bd0a09e28ddaa8f0cf93da50520562e372ea80a21
r211_paired_in_domain_C023_R01,paired_C023_R01,in_domain,1,R21C_023,R21C_023,"R21C_023",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,c476dda9c6096e3ab42d044e1e028d84ffa2b4128c2a53e9e2e693cb269693dc,cc28510e1b19331f7d71fa8a775ff7f9dee585f3e82292a851f113f6fe0f4090,9ddeab57ff8a02a22fb19edf5480cf8229265b389b6f6ac768f0b35edc211f75
r211_paired_boundary_lower_C023_R01,paired_C023_R01,boundary_lower,1,R21C_023,R21C_023,"R21C_001,R21C_023",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,4cd1eb8943c741a8a9912dbb01435f481429a2a563a8c9e771cd27c2330bd213,d9252525562ee6b093b6ac571bac0df78bc3ae78fcb790f6c698cc9db72a863f,83331e719322bb5929d3f6bdb6e08a4352770b6d662bdd43ee759411020d3e29
r211_paired_boundary_upper_C023_R01,paired_C023_R01,boundary_upper,1,R21C_023,R21C_023,"R21C_023",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b850ed3e9ce71754610f38d2368af4f4bd5050bcc0954dfc83551acc3a1b3e2c,e9df0f2dd83735820a3c21a13b2a6ffd1ec6a42e9acc157e6582a5a8fa075c11,bfcdc35799bece5ac34941a0152e86e05182ed749b9f860b4526cc5481ec2521
r211_paired_parameter_ood_near_C023_R01,paired_C023_R01,parameter_ood_near,1,R21C_023,R21C_023,"R21C_023",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,fd20f7d16c26dc39c1639197ca0053cea08296b04ef005cd2c8ab92a615f01dc,1304cf5159f46a36839a9ec168567a565ed6a1ffbbd8e8d9dc2f92a235318ff4,490dc1f4d46859d56f888db2a2dce6539b9dbf333ef6d62ec66f51af34c62b5d
r211_paired_parameter_ood_medium_C023_R01,paired_C023_R01,parameter_ood_medium,1,R21C_023,R21C_023,"R21C_023",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,903b8e9f7c6c0f00dc38620d1c795da16a685c8f6838cbb8a13e701398f3a844,fbd5a8523d73dd27bcd872a766a22e23b1111684dcb3115608c3bd1fb5425191,b450bbff0d0819d716f761b687805063690082d563c79170d25d1a814e7ffc3b
r211_paired_parameter_ood_far_C023_R01,paired_C023_R01,parameter_ood_far,1,R21C_023,R21C_023,"R21C_007",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,90a0f2a0efe9580f0520723c211f7c22610a63a1348f85c44edd392b04cc10c8,86b26183d6c6dc7b7ece66e0c0109d3d8d1a3987a5c2f8ebc910aaa55a317f41,b128bf09703f2cfd7efc440caec4b6fb3f46271d87b75c9b4ecc3f6d49481426
r211_paired_in_domain_C023_R02,paired_C023_R02,in_domain,2,R21C_023,R21C_023,"R21C_023",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,4c21fce98dc992350df555d147c3bccd765544bb0724fede9edbd96d27fa310d,492e3163b34b0438fd92f3c8ff3afff7bf3f9156d45e5c78e4486efd0a3d4bcc,15d3485df0bd29f41326c6641070697e095f5cdcd23ae582fc521255a81f8391
r211_paired_boundary_lower_C023_R02,paired_C023_R02,boundary_lower,2,R21C_023,R21C_023,"R21C_001,R21C_023",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,84789a4dfa31b19afffab358b2f2b5d0a5f7964019b486e6331f279f4f07adec,95dd0d91be0ac06c206afec8f8ac595c4ba7f10dae6f129032cd795b3f8b786d,36b68603ebb52f2f31f675a440a0874f05fcc0397fb23f7925daa4b95d755128
r211_paired_boundary_upper_C023_R02,paired_C023_R02,boundary_upper,2,R21C_023,R21C_023,"R21C_023",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,e6bd971abe6c815a600f2dd81c60d3534f8d00bf1f07f63e7982ee3088096cad,4c60b37838d997fd86558fe8c27919bbe38c13cd7225e6d796f5dc8aa820ee44,416d138ed7d32e1a010cb808c68f178c117805da015ed27a18fa6a16c8a5556c
r211_paired_parameter_ood_near_C023_R02,paired_C023_R02,parameter_ood_near,2,R21C_023,R21C_023,"R21C_023",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,ca1e700079982e9a0baace913495dac0f9a5e1546637efd0c0c0092bbdbd713e,ca92b0470c7b44e677d8a34f28bfc3d98757331acc318ccb5209c46cbbbbec2a,3858233596664eb52c5505fd67b629361911c067258be27e87faad2e1dc419e7
r211_paired_parameter_ood_medium_C023_R02,paired_C023_R02,parameter_ood_medium,2,R21C_023,R21C_023,"R21C_023",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,8a7c3642cc00e34db3baf098ca79152b0b395a7780122f78b060685529b737cf,25e4cc5b7cdc5ccfe039937abef60dfc3ddcf54f314db079d50436ac5adf5894,785dd7056761a893d3ffca8a415a77a6df984e4c63d6dcb3c5c6e69e49e294c1
